game_id,season,week,home_team,away_team,pred_total,over_under,total_points,edge,bet_side,ou_result,pnl,result,wind_speed,temp_avg,is_dome,cumulative_pnl,running_roi
401634302,2024,1,Georgia Tech,Georgia State,58.58173921061437,55.5,47.0,3.081739210614373,over,under,-1.0,loss,9.0,81.35,0,-6.636363636363637,-0.33181818181818185
401636609,2024,1,Arizona State,Wyoming,53.5488685483247,47.0,55.0,6.548868548324698,over,over,0.9090909090909091,win,13.9,93.75,0,-5.7272727272727275,-0.27272727272727276
401628334,2024,1,LSU,USC,60.386289232120866,67.0,47.0,-6.613710767879134,under,under,0.9090909090909091,win,11.4,80.19999999999999,0,-4.818181818181818,-0.21900826446280994
401677077,2024,1,Western Michigan,South Alabama,61.39666759358201,57.5,53.0,3.896667593582009,over,under,-1.0,loss,13.2,39.4,0,-5.818181818181818,-0.25296442687747034
401677081,2024,1,UNLV,California,41.0217941625978,45.5,37.0,-4.4782058374022,under,under,0.9090909090909091,win,0.0,68.0,1,-5.909090909090909,-0.23636363636363636
401677084,2024,1,Florida,Tulane,54.52786461923888,49.5,41.0,5.027864619238883,over,under,-1.0,loss,9.9,56.8,0,-5.090909090909091,-0.18181818181818182
401677177,2024,1,Ohio State,Tennessee,53.988930028253144,47.0,59.0,6.988930028253144,over,over,0.9090909090909091,win,5.6,23.0,0,-4.181818181818182,-0.14420062695924765
401677088,2024,1,Kansas State,Rutgers,47.72146998777836,52.5,85.0,-4.778530012221637,under,over,-1.0,loss,6.8,42.3,0,-4.363636363636363,-0.1322314049586777
401677090,2024,1,Navy,Oklahoma,48.41614709048929,42.5,41.0,5.916147090489289,over,under,-1.0,loss,4.3,37.2,0,-4.454545454545454,-0.12727272727272726
401677094,2024,1,North Carolina,UConn,47.13675389821291,53.5,41.0,-6.363246101787091,under,under,0.9090909090909091,win,6.2,52.1,0,-0.8181818181818176,-0.020979020979020963
401677103,2024,1,Illinois,South Carolina,45.8232773933245,50.0,38.0,-4.176722606675497,under,under,0.9090909090909091,win,20.1,39.8,0,-0.09090909090909038,-0.0020661157024793268
401677183,2024,1,Oregon,Ohio State,50.507632636961475,55.5,62.0,-4.992367363038525,under,over,-1.0,loss,9.5,45.2,0,-3.0909090909090904,-0.0657640232108317
401677184,2024,1,Georgia,Notre Dame,51.592838403010674,46.0,33.0,5.592838403010674,over,under,-1.0,loss,7.8,40.15,0,-4.09090909090909,-0.08522727272727271
401677106,2024,1,Texas State,North Texas,68.04450678727838,63.5,58.0,4.5445067872783795,over,under,-1.0,loss,7.1,58.7,0,-5.09090909090909,-0.10389610389610388
401677107,2024,1,Virginia Tech,Minnesota,48.921830955499765,43.0,34.0,5.921830955499765,over,under,-1.0,loss,18.9,24.0,0,-6.09090909090909,-0.1218181818181818
401677192,2024,1,Notre Dame,Ohio State,50.34303740829862,45.5,57.0,4.8430374082986205,over,over,0.9090909090909091,win,,,0,-5.181818181818181,-0.10160427807486629
401634765,2024,2,SMU,BYU,51.976195542374654,56.0,33.0,-4.023804457625346,under,under,0.9090909090909091,win,14.3,81.25,0,-4.272727272727272,-0.08216783216783215
401628471,2024,2,Rutgers,Akron,46.88672123566293,42.0,66.0,4.886721235662932,over,over,0.9090909090909091,win,12.8,68.7,0,-3.3636363636363624,-0.06346483704974269
401628470,2024,2,Penn State,Bowling Green,56.29432732350532,51.5,61.0,4.794327323505321,over,over,0.9090909090909091,win,12.7,60.25,0,-2.4545454545454533,-0.04545454545454543
401628336,2024,2,Oklahoma State,Arkansas,65.50173901803191,61.0,70.0,4.501739018031913,over,over,0.9090909090909091,win,8.5,71.55000000000001,0,-2.545454545454544,-0.04545454545454543
401636616,2024,2,Tulane,Kansas State,52.83157183018276,47.5,61.0,5.33157183018276,over,over,0.9090909090909091,win,12.5,75.0,0,-1.636363636363635,-0.02870813397129184
401635538,2024,2,Cincinnati,Pittsburgh,55.843781655790224,62.0,55.0,-6.156218344209776,under,under,0.9090909090909091,win,12.1,61.25,0,-0.7272727272727258,-0.012539184952978032
401635534,2024,2,Syracuse,Georgia Tech,64.23608823142078,60.5,59.0,3.73608823142078,over,under,-1.0,loss,0.0,68.0,1,-1.7272727272727257,-0.02927580893682586
401645324,2024,2,Navy,Temple,46.98526988686483,42.0,49.0,4.9852698868648275,over,over,0.9090909090909091,win,11.6,68.25,0,-0.8181818181818167,-0.013636363636363611
401628337,2024,2,Auburn,California,58.89021710292924,52.5,35.0,6.390217102929242,over,under,-1.0,loss,7.1,77.75,0,-1.8181818181818166,-0.029806259314456008
401628977,2024,2,Notre Dame,Northern Illinois,53.81826613891766,47.5,30.0,6.318266138917657,over,under,-1.0,loss,15.3,55.45,0,-2.8181818181818166,-0.04545454545454543
401636618,2024,2,Utah,Baylor,50.93593768370182,54.0,35.0,-3.064062316298177,under,under,0.9090909090909091,win,6.1,75.75,0,-1.9090909090909074,-0.030303030303030276
401628465,2024,2,Maryland,Michigan State,39.1744915616561,44.5,51.0,-5.325508438343903,under,over,-1.0,loss,13.4,66.55,0,-2.9090909090909074,-0.04545454545454543
401635535,2024,2,Louisville,Jacksonville State,59.10045161277064,56.0,63.0,3.100451612770641,over,over,0.9090909090909091,win,12.4,63.2,0,-2.9999999999999982,-0.04545454545454543
401635540,2024,2,Virginia Tech,Marshall,58.70480002805339,53.5,45.0,5.204800028053391,over,under,-1.0,loss,11.7,63.0,0,-4.090909090909089,-0.059288537549407085
401640979,2024,2,Florida International,Central Michigan,56.15390816919718,52.0,68.0,4.15390816919718,over,over,0.9090909090909091,win,,,0,-4.18181818181818,-0.05889884763124197
401643778,2024,2,Old Dominion,East Carolina,47.344741070737456,54.0,34.0,-6.655258929262544,under,under,0.9090909090909091,win,13.2,72.7,0,-3.2727272727272707,-0.04545454545454543
401643779,2024,2,Arkansas State,Tulsa,71.97066674416885,66.0,52.0,5.970666744168852,over,under,-1.0,loss,13.4,69.2,0,-5.272727272727271,-0.07125307125307123
401643708,2024,2,Nevada,Georgia Southern,62.65287932695609,56.0,37.0,6.652879326956089,over,under,-1.0,loss,11.7,77.05,0,-6.272727272727271,-0.0836363636363636
401628344,2024,2,Missouri,Buffalo,45.43852596150499,51.5,38.0,-6.061474038495007,under,under,0.9090909090909091,win,7.8,63.55,0,-4.454545454545452,-0.05785123966942146
401628462,2024,2,Illinois,Kansas,54.41816514008999,58.5,40.0,-4.0818348599100105,under,under,0.9090909090909091,win,13.3,59.45,0,-3.545454545454543,-0.04545454545454543
401635639,2024,2,Wake Forest,Virginia,60.136509155806706,55.5,61.0,4.636509155806706,over,over,0.9090909090909091,win,9.8,69.55,0,-3.636363636363634,-0.04545454545454543
401628345,2024,2,Oklahoma,Houston,43.314320088676695,49.5,28.0,-6.185679911323305,under,under,0.9090909090909091,win,9.5,72.55,0,-2.727272727272725,-0.03367003367003364
401636859,2024,2,Washington State,Texas Tech,72.46522112563741,66.0,53.0,6.465221125637413,over,under,-1.0,loss,9.8,75.0,0,-2.8181818181818157,-0.03395399780941947
401640989,2024,2,New Mexico State,Liberty,49.47197373857762,54.0,54.0,-4.528026261422383,under,push,0.0,push,10.3,75.85,0,-2.8181818181818157,-0.03354978354978352
401628343,2024,2,Arizona State,Mississippi State,54.30008381059999,58.5,53.0,-4.199916189400007,under,under,0.9090909090909091,win,16.9,95.9,0,-1.9090909090909065,-0.022459893048128312
401628472,2024,2,USC,Utah State,69.42511663897811,64.0,48.0,5.4251166389781105,over,under,-1.0,loss,14.2,87.8,0,-2.9090909090909065,-0.033826638477801235
401636863,2024,3,Kansas,UNLV,54.12350957305648,57.5,43.0,-3.376490426943519,under,under,0.9090909090909091,win,11.2,73.45,0,-1.9999999999999973,-0.022988505747126405
401635542,2024,3,Florida State,Memphis,61.20123144843642,54.5,32.0,6.701231448436417,over,under,-1.0,loss,8.1,78.7,0,-2.9999999999999973,-0.03409090909090906
401628350,2024,3,Wisconsin,Alabama,50.74145209451004,47.0,52.0,3.741452094510038,over,over,0.9090909090909091,win,8.5,73.15,0,-2.090909090909088,-0.023493360572012227
401636868,2024,3,Texas Tech,North Texas,65.58871226811027,70.5,87.0,-4.911287731889729,under,over,-1.0,loss,14.6,83.65,0,-3.090909090909088,-0.034343434343434315
401628475,2024,3,Illinois,Central Michigan,53.56824659437195,50.0,39.0,3.5682465943719492,over,under,-1.0,loss,9.7,75.4,0,-4.090909090909088,-0.044955044955044925
401628481,2024,3,Minnesota,Nevada,50.746891001311184,44.0,27.0,6.746891001311184,over,under,-1.0,loss,9.0,71.55000000000001,0,-3.4545454545454515,-0.03525046382189236
401629030,2024,3,Duke,UConn,49.50766147944428,46.5,47.0,3.0076614794442804,over,over,0.9090909090909091,win,12.2,74.15,0,-0.7272727272727241,-0.007200720072007169
401628355,2024,3,Wake Forest,Ole Miss,60.02642883486719,66.0,46.0,-5.97357116513281,under,under,0.9090909090909091,win,12.9,72.65,0,0.181818181818185,0.0017825311942959313
401643789,2024,3,Southern Miss,South Florida,51.99622403847603,58.5,73.0,-6.503775961523971,under,over,-1.0,loss,7.3,76.8,0,-0.818181818181815,-0.0079435127978817
401641024,2024,3,Middle Tennessee,Western Kentucky,58.14301774881,54.0,70.0,4.143017748810003,over,over,0.9090909090909091,win,9.4,74.75,0,1.000000000000003,0.009523809523809554
401636866,2024,3,TCU,UCF,58.38051175996933,61.5,69.0,-3.1194882400306696,under,over,-1.0,loss,11.4,85.6,0,3.1086244689504383e-15,2.93266459334947e-17
401628356,2024,3,Mississippi State,Toledo,52.07570500811058,57.5,58.0,-5.424294991889418,under,over,-1.0,loss,8.3,74.19999999999999,0,-0.9999999999999969,-0.009345794392523336
401628478,2024,3,Virginia,Maryland,59.993431178998456,55.5,40.0,4.493431178998456,over,under,-1.0,loss,8.6,68.0,0,-2.999999999999997,-0.027522935779816484
401636871,2024,3,Wyoming,BYU,43.88212975064086,39.5,48.0,4.382129750640857,over,over,0.9090909090909091,win,15.8,64.75,0,-2.0909090909090877,-0.019008264462809888
401635541,2024,3,California,San Diego State,42.816838649840186,48.5,41.0,-5.683161350159814,under,under,0.9090909090909091,win,13.0,61.599999999999994,0,-1.1818181818181785,-0.010647010647010617
401634766,2024,4,Syracuse,Stanford,60.60950202796439,57.0,50.0,3.609502027964389,over,under,-1.0,loss,0.0,68.0,1,-2.1818181818181785,-0.019480519480519452
401628485,2024,4,Nebraska,Illinois,47.17453757021961,42.0,55.0,5.174537570219613,over,over,0.9090909090909091,win,15.3,80.65,0,-1.2727272727272694,-0.011263073209975836
401643714,2024,4,Washington State,San José State,60.253812105075625,55.5,106.0,4.753812105075625,over,over,0.9090909090909091,win,7.6,55.45,0,-0.3636363636363603,-0.003189792663476845
401636879,2024,4,West Virginia,Kansas,59.85053743799276,56.0,60.0,3.850537437992763,over,over,0.9090909090909091,win,7.8,74.1,0,1.4545454545454577,0.012539184952978084
401635556,2024,4,North Carolina,James Madison,52.06695340952778,48.0,120.0,4.066953409527777,over,over,0.9090909090909091,win,6.2,73.30000000000001,0,2.363636363636367,0.020202020202020228
401643791,2024,4,Louisiana,Tulane,59.5874938281525,53.5,74.0,6.087493828152503,over,over,0.9090909090909091,win,6.1,80.35,0,3.272727272727276,0.02773497688751929
401628486,2024,4,Indiana,Charlotte,54.80462688027368,50.0,66.0,4.8046268802736805,over,over,0.9090909090909091,win,6.0,78.75,0,4.181818181818185,0.035141329258976346
401628364,2024,4,Kentucky,Ohio,47.5922072564904,42.0,47.0,5.592207256490397,over,over,0.9090909090909091,win,6.5,77.55,0,6.0000000000000036,0.04958677685950416
401635558,2024,4,Coastal Carolina,Virginia,57.580435439159594,52.0,67.0,5.580435439159594,over,over,0.9090909090909091,win,6.9,74.45,0,6.909090909090913,0.0566318926974665
401636875,2024,4,Iowa State,Arkansas State,58.26236037567887,52.0,59.0,6.262360375678867,over,over,0.9090909090909091,win,17.9,75.9,0,7.818181818181822,0.06356245380635628
401628979,2024,4,Notre Dame,Miami (OH),48.36709044864364,44.0,31.0,4.367090448643637,over,under,-1.0,loss,6.0,73.25,0,5.818181818181822,0.04654545454545458
401628493,2024,4,Penn State,Kent State,53.43909359785771,57.5,56.0,-4.060906402142287,under,under,0.9090909090909091,win,8.1,68.55,0,6.727272727272731,0.05339105339105342
401644736,2024,4,Northern Illinois,Buffalo,47.89585555903496,42.5,43.0,5.395855559034963,over,over,0.9090909090909091,win,12.5,77.0,0,7.545454545454549,0.05849189570119806
401635553,2024,4,Middle Tennessee,Duke,55.73213264843769,51.0,62.0,4.732132648437691,over,over,0.9090909090909091,win,7.2,78.55,0,10.272727272727275,0.07782369146005512
401628368,2024,4,Missouri,Vanderbilt,56.36913216317235,52.0,57.0,4.3691321631723525,over,over,0.9090909090909091,win,7.2,78.75,0,11.181818181818183,0.08407382091592619
401641028,2024,4,Colorado State,UTEP,53.35819044576566,49.0,44.0,4.358190445765658,over,under,-1.0,loss,12.8,61.85,0,10.181818181818183,0.07598371777476257
401635557,2024,4,SMU,TCU,54.80401540701296,59.0,108.0,-4.195984592987038,under,over,-1.0,loss,12.0,86.15,0,9.181818181818183,0.06801346801346803
401640991,2024,4,Liberty,East Carolina,50.05419518025624,54.5,59.0,-4.445804819743763,under,over,-1.0,loss,6.9,72.55,0,8.181818181818183,0.06016042780748664
401635555,2024,4,South Florida,Miami,60.4070415475219,64.5,65.0,-4.092958452478101,under,over,-1.0,loss,9.7,78.9,0,5.181818181818183,0.037279267495094845
401635551,2024,4,Florida State,California,50.02891157019558,44.5,23.0,5.528911570195582,over,under,-1.0,loss,6.7,78.6,0,4.181818181818183,0.02987012987012988
401628487,2024,4,Minnesota,Iowa,40.840856947222946,35.0,45.0,5.840856947222946,over,over,0.9090909090909091,win,12.3,73.45,0,4.090909090909093,0.028809218950064032
401628370,2024,4,South Carolina,Akron,47.61151341218433,41.5,57.0,6.11151341218433,over,over,0.9090909090909091,win,5.9,75.3,0,5.000000000000002,0.034965034965034975
401628369,2024,4,Oklahoma,Tennessee,51.7933080618888,57.0,40.0,-5.206691938111199,under,under,0.9090909090909091,win,11.4,86.4,0,5.909090909090911,0.04103535353535355
401628366,2024,4,Ole Miss,Georgia Southern,65.08854493324264,68.5,65.0,-3.4114550667573553,under,under,0.9090909090909091,win,5.1,80.2,0,6.81818181818182,0.04702194357366773
401643717,2024,4,Oregon State,Purdue,55.63236651457608,50.5,59.0,5.132366514576077,over,over,0.9090909090909091,win,8.1,65.2,0,7.727272727272729,0.05292652552926527
401645331,2024,5,Temple,Army,53.98072799678618,47.0,56.0,6.980727996786179,over,over,0.9090909090909091,win,7.6,73.6,0,7.6363636363636385,0.051597051597051614
401635564,2024,5,NC State,Northern Illinois,52.77592154574048,46.5,41.0,6.275921545740481,over,under,-1.0,loss,9.2,73.30000000000001,0,6.545454545454548,0.04334738109572548
401629032,2024,5,UConn,Buffalo,48.206613446903056,44.5,50.0,3.706613446903056,over,over,0.9090909090909091,win,,,0,7.454545454545457,0.04904306220095695
401645337,2024,5,Tulane,South Florida,54.88085174576251,60.5,55.0,-5.619148254237487,under,under,0.9090909090909091,win,14.0,78.35,0,8.363636363636365,0.054664289958407615
401628496,2024,5,Indiana,Maryland,54.40527087572631,49.5,70.0,4.905270875726309,over,over,0.9090909090909091,win,12.5,65.95,0,9.272727272727273,0.06021251475796931
401635560,2024,5,Boston College,Western Kentucky,53.44711884336579,48.0,41.0,5.447118843365793,over,under,-1.0,loss,9.6,62.25,0,8.272727272727273,0.05337243401759531
401636880,2024,5,Baylor,BYU,49.88059032504845,46.5,62.0,3.380590325048452,over,over,0.9090909090909091,win,10.3,76.15,0,9.181818181818182,0.058857808857808856
401636883,2024,5,Kansas State,Oklahoma State,62.19344973272544,58.0,62.0,4.1934497327254405,over,over,0.9090909090909091,win,10.9,72.85,0,10.09090909090909,0.06427330631152287
401641041,2024,5,Sam Houston,Texas State,52.13882612705368,55.5,79.0,-3.361173872946317,under,over,-1.0,loss,9.5,79.3,0,9.09090909090909,0.0575373993095512
401643794,2024,5,Marshall,Western Michigan,58.68026744262184,53.5,47.0,5.18026744262184,over,under,-1.0,loss,8.3,66.65,0,8.09090909090909,0.050886220697541444
401628373,2024,5,Texas A&M,Arkansas,55.19407226833986,50.5,38.0,4.694072268339859,over,under,-1.0,loss,11.1,79.5,0,7.999999999999998,0.04968944099378881
401643720,2024,5,UNLV,Fresno State,55.08177656571447,50.5,73.0,4.5817765657144705,over,over,0.9090909090909091,win,0.0,68.0,1,8.909090909090907,0.05499438832772165
401628502,2024,5,USC,Wisconsin,55.00280511166397,50.0,59.0,5.002805111663967,over,over,0.9090909090909091,win,14.7,66.35,0,10.727272727272723,0.065410199556541
401643792,2024,5,Georgia State,Georgia Southern,63.89142289418477,57.0,59.0,6.891422894184771,over,over,0.9090909090909091,win,17.2,71.15,0,11.636363636363631,0.0705234159779614
401643721,2024,5,Central Michigan,San Diego State,52.80016277949121,47.0,43.0,5.80016277949121,over,under,-1.0,loss,13.9,68.75,0,10.636363636363631,0.0640744797371303
401635562,2024,5,Duke,North Carolina,48.84157501396708,55.5,41.0,-6.658424986032919,under,under,0.9090909090909091,win,9.3,72.3,0,11.54545454545454,0.06913445835601521
401645334,2024,5,East Carolina,UTSA,50.05109325329905,53.5,50.0,-3.448906746700949,under,under,0.9090909090909091,win,9.8,74.65,0,12.454545454545448,0.0741341991341991
401643795,2024,5,Bowling Green,Old Dominion,54.529940100188696,51.5,57.0,3.0299401001886963,over,over,0.9090909090909091,win,18.9,68.94999999999999,0,13.363636363636356,0.07907477138246365
401636881,2024,5,Houston,Iowa State,48.18464815746155,43.0,20.0,5.184648157461552,over,under,-1.0,loss,8.0,78.1,0,11.363636363636356,0.06645401382243483
401645333,2024,5,Rice,Charlotte,51.26912519946116,48.0,41.0,3.2691251994611576,over,under,-1.0,loss,8.0,78.1,0,10.363636363636356,0.06025369978858346
401641025,2024,5,Memphis,Middle Tennessee,66.51465907641597,61.5,31.0,5.014659076415967,over,under,-1.0,loss,14.3,68.35,0,9.363636363636356,0.05412506568575928
401643718,2024,5,Wyoming,Air Force,39.167970183854194,33.0,50.0,6.1679701838541945,over,over,0.9090909090909091,win,12.7,68.3,0,10.272727272727264,0.0590386624869383
401635563,2024,5,SMU,Florida State,50.55419954391314,46.5,58.0,4.054199543913143,over,over,0.9090909090909091,win,8.3,76.6,0,11.181818181818173,0.06389610389610384
401636886,2024,5,Utah,Arizona,50.9790793940469,47.5,33.0,3.4790793940468987,over,under,-1.0,loss,13.0,76.3,0,10.181818181818173,0.057851239669421434
401628500,2024,5,UCLA,Oregon,57.14819564147934,54.0,47.0,3.14819564147934,over,under,-1.0,loss,7.1,72.1,0,9.181818181818173,0.05187467899332301
401643797,2024,6,Troy,Texas State,59.177541278734495,56.0,55.0,3.1775412787344948,over,under,-1.0,loss,6.7,75.44999999999999,0,8.181818181818173,0.045965270684371756
401634779,2024,6,UNLV,Syracuse,59.86580691138816,55.5,85.0,4.365806911388162,over,over,0.9090909090909091,win,0.0,68.0,1,9.090909090909081,0.0507872016251904
401628383,2024,6,Texas A&M,Missouri,53.07784009495675,47.5,51.0,5.577840094956748,over,over,0.9090909090909091,win,10.2,82.85,0,9.99999999999999,0.0555555555555555
401628509,2024,6,Wisconsin,Purdue,48.22263047612661,44.5,58.0,3.7226304761266107,over,over,0.9090909090909091,win,17.7,64.44999999999999,0,11.818181818181806,0.06493506493506487
401635567,2024,6,Virginia,Boston College,56.49290660433854,52.5,38.0,3.9929066043385433,over,under,-1.0,loss,6.7,68.85,0,11.727272727272714,0.06373517786561257
401635572,2024,6,North Carolina,Pittsburgh,55.73465864385936,62.5,58.0,-6.765341356140638,under,under,0.9090909090909091,win,7.4,72.44999999999999,0,12.636363636363622,0.06830466830466823
401635638,2024,6,NC State,Wake Forest,56.05083218743526,52.5,64.0,3.5508321874352617,over,over,0.9090909090909091,win,7.0,72.5,0,13.54545454545453,0.07282502443792759
401645339,2024,6,Tulsa,Army,57.23861308075078,50.5,56.0,6.738613080750781,over,over,0.9090909090909091,win,10.7,75.94999999999999,0,14.454545454545439,0.07729703451628576
401645338,2024,6,UAB,Tulane,56.1873915497791,52.0,91.0,4.1873915497791,over,over,0.9090909090909091,win,7.6,74.4,0,15.363636363636347,0.08172147001934227
401629033,2024,6,UConn,Temple,56.09029580602225,49.5,49.0,6.590295806022247,over,under,-1.0,loss,,,0,14.363636363636347,0.07599807599807591
401644740,2024,6,Akron,Bowling Green,52.01917071680505,48.5,47.0,3.51917071680505,over,under,-1.0,loss,7.0,62.15,0,13.363636363636347,0.07033492822966499
401628381,2024,6,Georgia,Auburn,54.78198776693461,50.5,44.0,4.281987766934613,over,under,-1.0,loss,7.4,73.25,0,12.363636363636347,0.06473108043788664
401628503,2024,6,Northwestern,Indiana,46.51310808013,40.5,65.0,6.013108080130003,over,over,0.9090909090909091,win,19.5,68.94999999999999,0,13.272727272727256,0.06912878787878779
401628384,2024,6,Vanderbilt,Alabama,57.98269411353898,53.5,75.0,4.482694113538983,over,over,0.9090909090909091,win,4.5,72.95,0,13.181818181818164,0.06794751640112455
401643801,2024,6,UL Monroe,James Madison,52.533364384519125,48.0,40.0,4.533364384519125,over,under,-1.0,loss,,,0,13.090909090909072,0.06679035250463812
401635569,2024,6,Florida State,Clemson,51.472103032138456,47.0,42.0,4.472103032138456,over,under,-1.0,loss,10.0,76.9,0,12.090909090909072,0.06137517305029986
401636889,2024,6,Iowa State,Baylor,50.12965337560086,45.0,64.0,5.12965337560086,over,over,0.9090909090909091,win,17.8,72.85,0,12.99999999999998,0.06565656565656555
401643726,2024,6,San José State,Nevada,55.01713777000337,51.0,66.0,4.017137770003373,over,over,0.9090909090909091,win,,,0,13.818181818181797,0.06874717322478506
401636888,2024,6,Arizona State,Kansas,55.8509272524699,50.0,66.0,5.850927252469901,over,over,0.9090909090909091,win,10.4,92.35,0,14.727272727272705,0.0729072907290728
401635568,2024,6,California,Miami,58.159014096358106,54.0,77.0,4.159014096358106,over,over,0.9090909090909091,win,8.3,85.15,0,15.636363636363614,0.07702642185400795
401636887,2024,6,Arizona,Texas Tech,59.86074558432323,63.5,50.0,-3.639254415676767,under,under,0.9090909090909091,win,15.5,87.05,0,16.545454545454522,0.08110516934046334
401641002,2024,7,Jacksonville State,New Mexico State,52.59614897341534,59.0,67.0,-6.403851026584661,under,over,-1.0,loss,7.8,68.4,0,15.545454545454522,0.07583148558758303
401643803,2024,7,James Madison,Coastal Carolina,55.21921056555892,59.0,46.0,-3.7807894344410826,under,under,0.9090909090909091,win,7.1,51.95,0,16.454545454545432,0.07987643424536617
401641009,2024,7,Louisiana Tech,Middle Tennessee,53.10795869584137,47.5,69.0,5.6079586958413685,over,over,0.9090909090909091,win,6.7,72.85,0,17.363636363636342,0.08388230127360552
401643733,2024,7,Utah State,UNLV,63.87439957150417,67.0,84.0,-3.1256004284958294,under,over,-1.0,loss,5.9,63.849999999999994,0,16.363636363636342,0.07867132867132856
401636892,2024,7,Arizona State,Utah,50.030400949090456,46.0,46.0,4.030400949090456,over,push,0.0,push,9.9,86.1,0,16.363636363636342,0.0782949108307959
401644743,2024,7,Kent State,Ball State,54.99310896796155,58.0,72.0,-3.006891032038453,under,over,-1.0,loss,10.3,60.35,0,15.363636363636342,0.07316017316017305
401635576,2024,7,Wake Forest,Clemson,58.73753759786726,63.0,63.0,-4.262462402132741,under,push,0.0,push,7.6,59.5,0,15.363636363636342,0.07281344248168882
401645342,2024,7,Army,UAB,61.53202409409899,55.5,54.0,6.032024094098993,over,under,-1.0,loss,13.8,60.7,0,14.363636363636342,0.06775300171526577
401628517,2024,7,Rutgers,Wisconsin,49.73453116054168,43.5,49.0,6.234531160541678,over,over,0.9090909090909091,win,10.3,65.05,0,15.27272727272725,0.07170294494238146
401628385,2024,7,Alabama,South Carolina,55.00876739422679,50.0,52.0,5.008767394226787,over,over,0.9090909090909091,win,5.6,66.45,0,17.09090909090907,0.07949260042283288
401644744,2024,7,Bowling Green,Northern Illinois,51.91525606417232,46.5,24.0,5.415256064172318,over,under,-1.0,loss,12.9,61.4,0,16.09090909090907,0.07449494949494939
401644742,2024,7,Western Michigan,Akron,52.605161620424894,48.5,58.0,4.105161620424894,over,over,0.9090909090909091,win,11.8,59.150000000000006,0,16.99999999999998,0.07834101382488469
401635578,2024,7,Virginia,Louisville,58.977704949855536,54.0,44.0,4.977704949855536,over,under,-1.0,loss,7.0,62.15,0,15.999999999999979,0.07339449541284394
401628981,2024,7,Notre Dame,Stanford,50.89521980792399,45.0,56.0,5.8952198079239935,over,over,0.9090909090909091,win,10.9,60.8,0,16.90909090909089,0.07721046077210451
401628516,2024,7,USC,Penn State,56.40606312475488,52.0,63.0,4.40606312475488,over,over,0.9090909090909091,win,12.3,66.95,0,18.72727272727271,0.08473879062114348
401635575,2024,7,Pittsburgh,California,54.429775615038295,57.5,32.0,-3.070224384961705,under,under,0.9090909090909091,win,7.1,60.1,0,19.63636363636362,0.08845208845208838
401628511,2024,7,Illinois,Purdue,52.57048572538238,47.0,99.0,5.570485725382383,over,over,0.9090909090909091,win,15.2,69.75,0,20.54545454545453,0.09213208316347322
