season,team,conference,ret_total_ppa,ret_pass_ppa,ret_rush_ppa,ret_recv_ppa,ret_ppa_pct,ret_pass_ppa_pct,ret_usage,ret_pass_usage
2019,Oregon State,Pac-12,276.0,57.4,47.2,171.4,0.771,0.608,0.761,0.626
2019,Penn State,Big Ten,129.5,21.7,14.6,93.2,0.401,0.522,0.198,0.029
2019,Pittsburgh,ACC,139.3,13.6,48.3,77.4,0.51,0.901,0.584,0.994
2019,Purdue,Big Ten,177.7,6.8,11.2,159.7,0.414,0.05,0.258,0.091
2019,Rice,Conference USA,77.0,12.3,12.6,52.1,0.448,0.217,0.391,0.342
2019,Rutgers,Big Ten,5.3,-35.4,2.0,38.7,0.1,0.792,0.732,0.783
2019,San Diego State,Mountain West,179.3,62.0,33.2,84.0,0.588,0.681,0.788,0.711
2019,San José State,Mountain West,105.1,33.8,-18.8,90.0,0.545,0.624,0.564,0.638
2019,SMU,American Athletic,243.1,45.5,10.0,187.6,0.755,0.487,0.503,0.198
2019,South Alabama,Sun Belt,51.3,-2.6,-2.5,56.3,0.249,-0.034,0.386,0.066
2019,South Carolina,SEC,319.2,121.9,37.1,160.2,0.717,0.764,0.772,0.874
2019,Southern Miss,Conference USA,178.2,36.3,14.5,127.4,1.042,1.028,0.916,0.995
2019,South Florida,American Athletic,257.9,70.8,97.5,89.6,0.743,0.907,0.732,0.789
2019,Stanford,Pac-12,264.9,186.6,15.2,63.1,0.597,1.0,0.643,1.0
2019,Syracuse,ACC,144.7,-4.7,32.2,117.1,0.377,-0.052,0.434,0.223
2019,TCU,Big 12,150.4,45.4,17.4,87.6,0.693,0.799,0.595,0.338
2019,Temple,American Athletic,219.6,87.3,9.3,123.0,0.567,0.73,0.585,0.825
2019,Tennessee,SEC,228.3,79.9,5.4,143.1,0.865,0.78,0.871,0.837
2019,Texas,Big 12,352.4,150.0,68.0,134.3,0.708,0.908,0.684,0.894
2019,Texas A&M,SEC,300.1,109.7,45.7,144.7,0.648,0.864,0.667,0.947
2019,Texas State,Sun Belt,91.6,18.1,-21.5,95.0,0.409,0.302,0.643,0.613
2019,Texas Tech,Big 12,304.4,175.5,18.2,110.7,0.579,0.914,0.626,0.899
2019,Toledo,Mid-American,217.6,81.2,105.1,31.4,0.564,1.0,0.712,1.0
2019,Troy,Sun Belt,165.1,48.9,71.0,45.2,0.474,0.49,0.518,0.39
2019,Tulane,American Athletic,172.1,47.5,46.4,78.1,0.61,0.702,0.689,0.498
2019,Tulsa,American Athletic,180.5,28.3,56.5,95.7,0.725,0.934,0.744,0.636
2019,UAB,Conference USA,143.1,54.1,55.6,33.5,0.346,0.439,0.546,0.397
2019,UCF,American Athletic,479.1,164.7,146.2,168.2,0.811,0.954,0.87,0.993
2019,UCLA,Pac-12,183.4,33.4,57.1,92.9,0.551,0.372,0.65,0.44
2019,UConn,American Athletic,6.6,-0.1,-10.4,17.0,0.027,-0.002,0.309,0.011
2019,UL Monroe,Sun Belt,209.8,72.6,71.5,65.6,0.638,1.0,0.692,1.0
2019,UNLV,Mountain West,233.3,43.2,73.8,116.3,0.804,1.0,0.696,1.0
2019,USC,Pac-12,251.8,81.4,18.4,152.0,0.856,0.873,0.845,0.93
2019,Utah,Pac-12,339.1,83.5,77.9,177.7,0.953,0.973,0.87,0.998
2019,Utah State,Mountain West,326.3,205.3,49.6,71.5,0.551,0.972,0.595,0.996
2019,UTEP,Conference USA,35.3,-15.5,27.2,23.5,0.278,3.875,0.68,0.785
2019,UTSA,Conference USA,23.6,-18.6,9.0,33.2,0.387,0.756,0.627,0.681
2019,Vanderbilt,SEC,227.8,-0.3,69.7,158.4,0.593,-0.002,0.476,0.016
2019,Virginia,ACC,251.6,101.7,42.4,107.6,0.666,0.986,0.668,0.997
2019,Virginia Tech,ACC,276.8,94.2,58.6,124.0,0.746,0.848,0.707,0.86
2019,Wake Forest,ACC,260.9,105.8,75.5,79.7,0.678,1.028,0.759,0.996
2019,Washington,Pac-12,231.5,2.3,24.3,204.9,0.525,0.017,0.387,0.007
2019,Washington State,Pac-12,232.6,12.2,19.3,201.2,0.42,0.059,0.316,0.023
2019,Western Kentucky,Conference USA,166.5,41.3,21.2,103.9,0.757,0.782,0.783,0.765
2019,Western Michigan,Mid-American,256.8,97.9,67.8,91.2,0.709,1.0,0.668,1.0
2019,West Virginia,Big 12,113.4,-1.4,52.3,62.5,0.269,-0.011,0.476,0.117
2019,Wisconsin,Big Ten,267.2,23.6,107.5,136.1,0.707,0.296,0.652,0.26
2019,Wyoming,Mountain West,92.8,20.8,31.4,40.7,0.518,1.015,0.608,0.997
2020,Air Force,Mountain West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Akron,Mid-American,83.1,8.6,-6.0,80.4,1.511,-0.796,0.811,0.93
2020,Alabama,SEC,343.4,106.4,82.1,154.9,0.501,0.412,0.593,0.368
2020,App State,Sun Belt,358.7,140.0,70.5,148.2,0.804,0.978,0.757,0.992
2020,Arizona,Pac-12,247.7,35.6,45.7,166.4,0.64,0.371,0.516,0.373
2020,Arizona State,Pac-12,195.0,104.1,29.4,61.4,0.596,0.921,0.511,0.893
2020,Arkansas,SEC,110.7,-17.9,40.9,87.8,0.667,-0.877,0.505,0.222
2020,Arkansas State,Sun Belt,314.8,164.4,39.2,111.2,0.633,0.983,0.8,0.988
2020,Army,FBS Independents,174.6,4.0,126.9,43.7,0.654,0.889,0.515,0.4
2020,Auburn,SEC,285.6,119.8,48.9,117.0,0.73,0.983,0.71,0.98
2020,Ball State,Mid-American,319.1,120.6,70.7,127.9,0.763,1.0,0.776,1.0
2020,Baylor,Big 12,340.2,128.1,72.1,140.1,0.791,0.942,0.781,0.994
2020,Boise State,Mountain West,335.9,95.8,61.8,178.3,0.693,0.617,0.73,0.688
2020,Boston College,ACC,191.3,44.8,37.2,109.3,0.465,0.358,0.514,0.559
2020,Bowling Green,Mid-American,91.2,-8.8,2.4,97.6,0.829,0.793,0.723,0.394
2020,Buffalo,Mid-American,303.5,46.4,145.3,111.8,0.998,1.0,1.0,1.0
2020,BYU,FBS Independents,293.0,129.8,60.4,102.8,0.669,0.913,0.728,0.963
2020,California,Pac-12,28.8,-10.6,3.4,36.0,0.102,-0.16,0.067,0.081
2020,Central Michigan,Mid-American,347.4,123.4,32.7,191.3,0.888,1.0,0.862,1.0
2020,Charlotte,Conference USA,338.7,107.8,64.4,166.6,0.836,0.984,0.696,0.91
2020,Cincinnati,American Athletic,237.4,70.7,80.8,85.8,0.673,0.888,0.612,0.993
2020,Clemson,ACC,521.0,166.8,199.1,155.1,0.764,0.852,0.849,0.833
2020,Coastal Carolina,Sun Belt,279.2,92.1,74.7,112.4,0.798,1.0,0.82,1.0
2020,Colorado,Pac-12,89.6,2.3,16.9,70.5,0.258,0.022,0.443,0.007
2020,Colorado State,Mountain West,338.7,131.1,3.2,204.4,0.773,0.778,0.751,0.785
2020,Duke,ACC,59.2,-5.0,-6.8,70.9,0.377,-0.362,0.476,0.047
2020,East Carolina,American Athletic,366.3,150.2,-6.4,222.5,1.001,1.0,1.0,1.0
2020,Eastern Michigan,Mid-American,161.8,22.1,4.3,135.4,0.364,0.132,0.297,0.15
2020,Florida,SEC,297.3,154.7,16.3,126.3,0.572,0.777,0.631,0.845
2020,Florida Atlantic,Conference USA,133.8,8.6,60.6,64.6,0.269,0.05,0.385,0.061
2020,Florida International,Conference USA,56.9,3.5,15.3,38.1,0.178,0.034,0.233,0.072
2020,Florida State,ACC,244.8,80.8,23.2,140.8,0.623,0.704,0.527,0.689
2020,Fresno State,Mountain West,163.4,4.4,39.2,119.8,0.472,0.047,0.403,0.018
2020,Georgia,SEC,144.1,12.1,18.5,113.4,0.356,0.096,0.304,0.07
2020,Georgia Southern,Sun Belt,148.8,9.6,114.8,24.3,0.818,0.906,0.966,0.995
2020,Georgia State,Sun Belt,155.4,-2.1,33.7,123.8,0.427,-0.024,0.361,0.083
2020,Georgia Tech,ACC,142.2,13.9,50.8,77.5,0.994,1.986,0.888,0.861
2020,Hawai'i,Mountain West,264.2,27.4,60.0,176.8,0.481,0.139,0.497,0.198
2020,Houston,American Athletic,219.4,59.9,40.9,118.6,0.784,1.235,0.757,0.651
2020,Illinois,Big Ten,204.9,58.3,21.6,125.0,0.836,1.0,0.711,1.0
2020,Indiana,Big Ten,249.7,49.3,36.9,163.4,0.593,0.347,0.594,0.349
2020,Iowa,Big Ten,189.5,0.4,16.0,173.1,0.581,0.004,0.522,0.025
2020,Iowa State,Big 12,381.0,181.8,33.7,165.5,0.754,0.971,0.817,0.984
2020,Kansas,Big 12,125.1,-3.1,17.7,110.5,0.431,-0.025,0.439,0.002
2020,Kansas State,Big 12,251.8,111.2,50.4,90.2,0.754,1.016,0.684,0.988
2020,Kent State,Mid-American,297.8,114.1,81.3,102.4,0.803,0.984,0.701,0.995
2020,Kentucky,SEC,122.2,11.8,81.2,29.2,0.52,1.71,0.657,0.695
2020,Liberty,FBS Independents,145.8,-2.6,31.7,116.7,0.316,-0.015,0.302,0.017
2020,Louisiana,Sun Belt,424.9,152.1,134.4,138.4,0.729,0.921,0.783,0.988
2020,Louisiana Tech,Conference USA,198.7,3.6,34.9,160.2,0.46,0.026,0.53,0.195
2020,Louisville,ACC,391.3,149.0,89.2,153.1,0.912,0.963,0.961,0.997
2020,LSU,SEC,232.8,40.7,6.0,186.2,0.252,0.112,0.273,0.083
2020,Marshall,Conference USA,148.9,-0.3,67.0,82.2,0.515,-0.005,0.491,0.008
2020,Maryland,Big Ten,79.9,2.7,17.7,59.5,0.583,-0.189,0.501,0.665
2020,Massachusetts,FBS Independents,-5.5,-13.5,-33.1,41.1,-0.056,3.971,0.494,0.457
2020,Memphis,American Athletic,463.9,226.2,55.7,182.0,0.743,0.996,0.78,0.994
2020,Miami,ACC,183.9,22.2,17.7,144.0,0.554,0.25,0.476,0.362
2020,Miami (OH),Mid-American,160.3,39.3,23.9,97.2,0.794,1.037,0.859,0.938
2020,Michigan,Big Ten,40.4,0.6,11.2,28.6,0.107,0.005,0.115,0.044
2020,Michigan State,Big Ten,40.4,-1.2,-24.3,65.9,0.149,-0.015,0.396,0.05
2020,Middle Tennessee,Conference USA,272.5,105.7,45.1,121.8,0.779,1.0,0.833,1.0
2020,Minnesota,Big Ten,392.0,204.5,36.3,151.2,0.727,0.986,0.632,0.997
2020,Mississippi State,SEC,180.8,33.8,87.5,59.6,0.495,0.465,0.585,0.486
2020,Missouri,SEC,78.9,3.1,13.6,62.2,0.292,0.04,0.519,0.226
2020,Navy,American Athletic,208.2,6.8,119.3,82.1,0.491,0.129,0.553,0.145
2020,NC State,ACC,159.7,13.1,43.1,103.6,0.6,0.169,0.712,0.517
2020,Nebraska,Big Ten,167.9,47.6,63.3,57.1,0.624,0.885,0.729,0.817
2020,Nevada,Mountain West,194.6,52.1,27.4,115.2,0.748,0.883,0.706,0.757
2020,New Mexico,Mountain West,132.7,22.2,40.4,70.1,0.626,0.768,0.71,0.771
2020,New Mexico State,FBS Independents,53.7,4.0,1.2,48.6,0.236,0.151,0.094,0.002
2020,North Carolina,ACC,502.3,182.1,62.8,257.3,0.939,0.98,0.95,0.991
2020,Northern Illinois,Mid-American,157.5,75.3,-7.5,89.7,0.603,0.888,0.543,0.779
2020,North Texas,Conference USA,186.8,4.1,8.5,174.2,0.493,0.029,0.508,0.084
2020,Northwestern,Big Ten,88.3,-8.9,37.4,59.8,0.841,1.0,0.969,1.0
2020,Notre Dame,FBS Independents,278.2,134.1,50.7,93.4,0.591,0.83,0.64,0.951
2020,Ohio,Mid-American,232.8,3.9,63.7,165.2,0.536,0.035,0.566,0.008
2020,Ohio State,Big Ten,452.6,198.1,96.5,158.0,0.623,0.869,0.615,0.888
2020,Oklahoma,Big 12,200.7,27.5,45.1,128.1,0.278,0.11,0.372,0.101
2020,Oklahoma State,Big 12,360.3,81.8,124.8,153.7,0.868,0.788,0.856,0.702
2020,Old Dominion,Conference USA,81.5,-22.7,26.1,78.0,0.807,0.954,0.722,0.998
2020,Ole Miss,SEC,321.8,100.7,81.0,140.1,0.899,1.0,0.853,1.0
2020,Oregon,Pac-12,251.1,13.7,71.2,166.2,0.489,0.076,0.541,0.034
2020,Oregon State,Pac-12,131.8,13.7,38.5,79.7,0.314,0.097,0.366,0.139
2020,Penn State,Big Ten,332.0,110.1,109.6,112.3,0.792,1.0,0.819,1.0
2020,Pittsburgh,ACC,198.6,75.1,27.9,95.7,0.738,0.892,0.782,0.994
2020,Purdue,Big Ten,281.9,137.0,-17.7,162.6,0.819,1.0,0.933,1.0
2020,Rice,Conference USA,116.4,8.1,-5.6,113.8,0.751,0.229,0.529,0.507
2020,Rutgers,Big Ten,81.7,0.1,16.9,64.8,0.878,1.0,0.931,1.0
2020,San Diego State,Mountain West,159.8,19.5,-11.0,151.4,0.629,0.183,0.492,0.07
2020,San José State,Mountain West,244.4,10.0,6.7,227.7,0.542,0.055,0.422,0.033
2020,SMU,American Athletic,361.5,189.6,9.5,162.5,0.674,0.947,0.571,0.984
2020,South Alabama,Sun Belt,100.8,37.1,-7.9,71.6,0.646,1.642,0.536,0.438
2020,South Carolina,SEC,72.2,25.9,9.4,36.9,0.417,1.136,0.579,0.93
2020,Southern Miss,Conference USA,216.8,135.4,13.6,67.7,0.575,0.914,0.618,0.989
2020,South Florida,American Athletic,146.9,7.8,43.6,95.6,0.615,0.325,0.618,0.695
2020,Stanford,Pac-12,225.9,71.5,8.5,145.9,0.678,0.685,0.57,0.624
2020,Syracuse,ACC,149.9,52.6,19.6,77.6,0.551,1.082,0.639,0.84
2020,TCU,Big 12,177.2,27.3,64.5,85.4,0.726,1.978,0.568,0.871
2020,Temple,American Athletic,222.2,70.8,22.0,129.4,0.772,0.824,0.733,0.895
2020,Tennessee,SEC,166.2,91.9,23.6,50.7,0.543,0.944,0.709,0.992
2020,Texas,Big 12,377.6,169.7,108.4,99.4,0.702,0.972,0.841,0.992
2020,Texas A&M,SEC,295.5,89.8,65.6,140.2,0.803,0.97,0.801,0.998
2020,Texas State,Sun Belt,115.0,24.1,4.6,86.3,0.737,0.744,0.581,0.555
2020,Texas Tech,Big 12,187.5,23.3,30.0,134.2,0.531,0.214,0.487,0.288
2020,Toledo,Mid-American,205.7,30.8,61.1,113.8,0.609,0.384,0.739,0.641
2020,Troy,Sun Belt,264.0,1.7,59.5,202.9,0.61,0.012,0.452,0.056
2020,Tulane,American Athletic,196.1,17.5,75.8,102.8,0.496,0.2,0.388,0.066
2020,Tulsa,American Athletic,299.8,112.7,26.7,160.4,0.869,1.0,0.94,1.0
2020,UAB,Conference USA,195.2,53.8,25.1,116.3,0.856,0.923,0.907,0.997
2020,UCF,American Athletic,398.4,160.7,101.5,136.1,0.682,0.894,0.768,0.94
2020,UCLA,Pac-12,264.8,81.6,25.4,157.8,0.736,0.88,0.753,0.993
2020,UConn,American Athletic,141.4,22.4,17.7,101.3,0.79,1.764,0.715,0.778
2020,UL Monroe,Sun Belt,135.5,-14.4,34.4,115.6,0.37,-0.171,0.396,0.052
2020,UNLV,Mountain West,207.5,30.7,76.0,100.8,0.998,1.0,1.0,1.0
2020,USC,Pac-12,469.8,185.0,54.9,230.0,0.826,0.93,0.875,0.93
2020,Utah,Pac-12,189.4,6.3,20.3,162.8,0.386,0.038,0.303,0.029
2020,Utah State,Mountain West,91.9,1.7,1.7,88.5,0.256,0.015,0.275,0.004
2020,UTEP,Conference USA,69.0,-1.7,-10.1,80.8,0.265,-0.03,0.299,0.174
2020,UTSA,Conference USA,174.5,23.7,75.8,75.0,0.839,1.15,0.905,0.982
2020,Vanderbilt,SEC,35.0,-0.1,5.6,29.6,0.238,0.014,0.194,0.005
2020,Virginia,ACC,106.7,3.4,10.4,93.0,0.265,0.031,0.234,0.041
2020,Virginia Tech,ACC,218.2,73.8,39.0,105.4,0.622,0.606,0.571,0.63
2020,Wake Forest,ACC,166.7,46.3,12.3,108.1,0.36,0.279,0.33,0.216
2020,Washington,Pac-12,110.1,4.6,23.2,82.3,0.275,0.037,0.261,0.014
2020,Washington State,Pac-12,228.3,21.1,42.7,164.5,0.456,0.107,0.412,0.031
2020,Western Kentucky,Conference USA,113.9,-2.4,14.3,102.0,0.316,-0.02,0.391,0.004
2020,Western Michigan,Mid-American,138.9,2.7,14.3,121.9,0.345,0.021,0.225,0.014
2020,West Virginia,Big 12,207.8,88.0,-6.9,126.6,0.877,1.032,0.79,0.935
2020,Wisconsin,Big Ten,319.5,129.8,61.1,128.6,0.686,0.911,0.649,0.989
2020,Wyoming,Mountain West,195.3,47.0,91.2,57.1,0.751,1.638,0.745,0.615
2021,Air Force,Mountain West,127.1,35.0,71.3,20.8,0.77,1.0,0.724,1.0
2021,Akron,Mid-American,27.7,-19.8,24.5,23.1,0.63,0.756,0.805,0.902
2021,Alabama,SEC,141.0,16.7,37.0,87.3,0.192,0.058,0.26,0.072
2021,App State,Sun Belt,274.6,12.1,98.7,163.8,0.654,0.127,0.584,0.03
2021,Arizona,Pac-12,40.2,-15.2,14.0,41.4,0.484,-2.98,0.478,0.427
2021,Arizona State,Pac-12,127.9,29.9,50.8,47.2,0.976,1.0,0.966,1.0
2021,Arkansas,SEC,157.6,-7.7,30.9,134.4,0.505,-0.081,0.423,0.019
2021,Arkansas State,Sun Belt,265.9,111.0,6.4,148.5,0.516,0.533,0.426,0.44
2021,Army,FBS Independents,161.0,13.6,115.9,31.6,0.861,1.0,0.858,1.0
2021,Auburn,SEC,169.5,71.6,70.1,27.7,0.605,0.994,0.714,0.997
2021,Ball State,Mid-American,234.0,95.9,27.0,111.2,0.799,1.0,0.838,1.0
2021,Baylor,Big 12,92.8,-3.2,-7.7,103.7,0.619,-0.093,0.45,0.031
2021,Boise State,Mountain West,176.5,67.1,12.1,97.3,0.964,0.908,0.917,0.871
2021,Boston College,ACC,316.3,156.3,-1.0,161.0,0.876,1.0,0.801,1.0
2021,Bowling Green,Mid-American,5.3,-19.7,29.3,-4.3,0.331,1.0,0.582,1.0
2021,Buffalo,Mid-American,130.8,66.7,48.6,15.4,0.479,1.0,0.602,1.0
2021,BYU,FBS Independents,262.4,18.3,82.7,161.4,0.48,0.101,0.557,0.13
2021,California,Pac-12,54.7,7.2,17.2,30.4,0.977,1.029,0.904,0.993
2021,Central Michigan,Mid-American,120.4,24.7,38.8,57.0,0.772,0.855,0.768,0.618
2021,Charlotte,Conference USA,120.7,39.0,6.1,75.6,0.856,1.0,0.815,1.0
2021,Cincinnati,American Athletic,314.8,111.0,62.8,141.0,0.855,0.955,0.735,0.952
2021,Clemson,ACC,145.0,42.5,21.1,81.3,0.261,0.206,0.351,0.308
2021,Coastal Carolina,Sun Belt,409.3,166.5,71.3,171.5,0.842,0.964,0.72,0.87
2021,Colorado,Pac-12,102.3,5.6,19.2,77.6,0.758,0.189,0.547,0.06
2021,Colorado State,Mountain West,26.2,-3.5,-9.1,38.8,0.546,-0.285,0.69,0.32
2021,Duke,ACC,159.7,3.2,30.7,125.8,0.682,0.078,0.379,0.086
2021,East Carolina,American Athletic,161.3,56.8,24.4,80.1,0.783,1.0,0.858,1.0
2021,Eastern Michigan,Mid-American,194.3,74.8,28.6,90.9,0.895,1.0,0.921,1.0
2021,Florida,SEC,167.5,11.0,34.1,122.4,0.27,0.044,0.41,0.073
2021,Florida Atlantic,Conference USA,129.7,21.0,36.7,71.9,0.92,1.0,0.906,1.0
2021,Florida International,Conference USA,25.6,-16.2,15.9,25.9,1.6,0.684,0.699,0.568
2021,Florida State,ACC,165.7,-3.5,102.7,66.5,0.85,0.318,0.735,0.739
2021,Fresno State,Mountain West,230.7,69.5,32.7,128.5,0.965,0.977,0.96,0.941
2021,Georgia,SEC,304.6,96.9,73.5,134.2,0.97,1.135,0.923,0.9
2021,Georgia Southern,Sun Belt,121.0,2.5,81.7,36.8,0.482,0.137,0.48,0.165
2021,Georgia State,Sun Belt,269.6,69.2,61.0,139.4,1.002,1.0,0.981,1.0
2021,Georgia Tech,ACC,189.8,26.9,71.4,91.5,0.829,0.846,0.901,0.944
2021,Hawai'i,Mountain West,193.6,65.8,63.1,64.8,0.759,1.023,0.685,0.994
2021,Houston,American Athletic,128.9,42.6,30.6,55.7,0.668,0.986,0.723,0.964
2021,Illinois,Big Ten,118.1,24.5,48.1,45.6,0.868,1.0,0.896,1.0
2021,Indiana,Big Ten,147.5,56.5,3.5,87.5,0.878,1.0,0.678,1.0
2021,Iowa,Big Ten,118.5,47.2,23.9,47.5,0.624,0.935,0.765,0.996
2021,Iowa State,Big 12,381.8,125.7,98.2,157.9,0.929,0.953,0.895,0.992
2021,Kansas,Big 12,44.5,-14.7,-1.5,60.6,0.84,0.707,0.841,0.966
2021,Kansas State,Big 12,177.4,63.8,42.2,71.4,0.91,1.119,0.785,0.934
2021,Kent State,Mid-American,230.2,82.3,71.0,76.9,0.903,1.0,0.911,1.0
2021,Kentucky,SEC,38.6,-13.9,12.9,39.6,0.386,-7.316,0.423,0.198
2021,Liberty,FBS Independents,380.7,109.5,118.6,152.7,0.9,0.919,0.831,0.883
2021,Louisiana,Sun Belt,238.2,83.7,38.7,115.7,0.707,1.0,0.65,1.0
2021,Louisiana Tech,Conference USA,125.1,23.4,19.5,82.1,0.699,0.959,0.619,0.992
2021,Louisville,ACC,244.9,104.9,71.3,68.6,0.638,1.033,0.695,0.985
2021,LSU,SEC,200.4,72.8,14.8,112.8,0.602,0.571,0.668,0.661
2021,Marshall,Conference USA,175.8,51.5,40.3,84.0,0.698,0.952,0.728,0.997
2021,Maryland,Big Ten,120.3,36.3,1.4,82.6,0.654,0.921,0.675,0.913
2021,Massachusetts,FBS Independents,-9.3,-0.1,-16.4,7.2,-3.1,0.048,0.547,0.45
2021,Memphis,American Athletic,143.8,0.3,-9.3,152.8,0.362,0.002,0.494,0.002
2021,Miami,ACC,330.5,126.7,65.5,138.3,0.835,0.897,0.882,0.878
2021,Miami (OH),Mid-American,96.8,40.5,5.2,51.1,0.968,1.0,0.874,1.0
2021,Michigan,Big Ten,92.7,19.3,13.2,60.2,0.536,0.29,0.531,0.327
2021,Michigan State,Big Ten,63.9,18.0,-27.9,73.7,0.571,0.429,0.671,0.374
2021,Middle Tennessee,Conference USA,130.1,5.9,-6.0,130.3,0.576,0.078,0.435,0.066
2021,Minnesota,Big Ten,180.0,57.6,62.5,59.9,0.811,0.981,0.893,0.995
2021,Mississippi State,SEC,142.3,33.0,28.2,81.0,0.668,1.264,0.622,0.622
2021,Missouri,SEC,239.7,126.1,3.9,109.7,0.742,1.0,0.673,1.0
2021,Navy,American Athletic,42.7,-0.5,4.5,38.7,0.326,-0.022,0.33,0.417
2021,NC State,ACC,264.5,47.3,27.6,189.6,0.656,0.374,0.689,0.331
2021,Nebraska,Big Ten,120.4,32.0,50.1,38.3,0.611,0.842,0.499,0.675
2021,Nevada,Mountain West,338.7,129.5,35.5,173.7,0.982,1.0,0.995,1.0
2021,New Mexico,Mountain West,84.2,-0.3,50.5,34.1,0.745,-0.06,0.666,0.991
2021,New Mexico State,FBS Independents,6.8,1.6,-1.4,6.6,1.7,1.0,0.923,1.0
2021,North Carolina,ACC,304.1,176.6,32.8,94.7,0.505,0.985,0.541,0.995
2021,Northern Illinois,Mid-American,71.2,0.0,3.6,67.6,0.539,0.0,0.522,0.0
2021,North Texas,Conference USA,231.4,80.6,64.4,86.4,0.499,0.568,0.517,0.505
2021,Northwestern,Big Ten,32.2,0.0,12.4,19.9,0.14,0.0,0.179,0.0
2021,Notre Dame,FBS Independents,152.8,4.1,62.8,86.0,0.366,0.032,0.458,0.021
2021,Ohio,Mid-American,60.5,10.5,29.0,21.0,0.931,1.0,0.906,1.0
2021,Ohio State,Big Ten,170.0,10.2,23.9,136.0,0.47,0.106,0.401,0.012
2021,Oklahoma,Big 12,346.2,167.1,8.8,170.3,0.711,0.872,0.588,0.885
2021,Oklahoma State,Big 12,141.1,64.6,17.2,59.3,0.511,0.725,0.679,0.978
2021,Ole Miss,SEC,384.8,155.9,107.3,121.6,0.77,0.951,0.866,0.992
2021,Oregon,Pac-12,130.5,15.6,16.5,98.4,0.522,0.173,0.54,0.126
2021,Oregon State,Pac-12,163.3,39.8,50.3,73.2,0.817,0.871,0.755,0.964
2021,Penn State,Big Ten,249.6,89.8,31.1,128.7,0.843,0.93,0.808,0.817
2021,Pittsburgh,ACC,240.7,76.6,24.9,139.3,0.854,0.942,0.935,0.998
2021,Purdue,Big Ten,180.8,80.4,0.3,100.0,0.904,1.0,0.895,1.0
2021,Rice,Conference USA,40.7,6.5,-7.7,41.9,0.342,0.124,0.706,0.345
2021,Rutgers,Big Ten,140.1,20.4,22.7,97.0,0.922,0.604,0.846,0.752
2021,San Diego State,Mountain West,109.0,16.6,27.4,65.0,0.858,0.604,0.798,0.484
2021,San José State,Mountain West,194.7,102.5,9.5,82.7,0.743,1.0,0.832,1.0
2021,SMU,American Athletic,175.4,-1.1,54.0,122.5,0.457,-0.009,0.468,0.003
2021,South Alabama,Sun Belt,197.9,69.9,2.2,125.8,0.776,0.859,0.655,0.755
2021,South Carolina,SEC,147.9,9.0,63.3,75.6,0.66,0.268,0.518,0.239
2021,Southern Miss,Conference USA,112.1,0.3,20.7,91.1,0.483,0.006,0.469,0.004
2021,South Florida,American Athletic,63.1,-8.4,10.1,61.4,0.429,-0.364,0.375,0.131
2021,Stanford,Pac-12,97.5,11.7,31.1,54.7,0.403,0.133,0.489,0.116
2021,Syracuse,ACC,74.1,-0.7,0.8,74.0,0.852,-0.097,0.644,0.468
2021,TCU,Big 12,200.5,33.4,81.1,86.0,0.66,0.795,0.732,0.993
2021,Temple,American Athletic,59.4,-0.8,-7.4,67.5,0.453,-0.016,0.499,0.218
2021,Tennessee,SEC,76.0,16.7,1.9,57.4,0.31,0.305,0.273,0.283
2021,Texas,Big 12,160.0,15.7,48.1,96.2,0.442,0.142,0.392,0.068
2021,Texas A&M,SEC,241.5,6.2,78.8,156.4,0.624,0.049,0.593,0.018
2021,Texas State,Sun Belt,248.8,51.7,56.9,140.2,0.882,1.002,0.905,0.998
2021,Texas Tech,Big 12,180.0,34.5,61.3,84.1,0.629,0.459,0.679,0.443
2021,Toledo,Mid-American,201.2,43.0,13.2,145.0,0.708,0.397,0.715,0.414
2021,Troy,Sun Belt,172.9,79.3,21.5,72.2,0.503,0.805,0.596,0.658
2021,Tulane,American Athletic,266.9,45.1,88.8,133.0,0.608,0.586,0.491,0.451
2021,Tulsa,American Athletic,166.9,15.5,8.1,143.4,0.726,0.229,0.47,0.141
2021,UAB,Conference USA,158.7,80.9,19.0,58.8,0.63,0.963,0.635,0.996
2021,UCF,American Athletic,320.3,182.3,32.5,105.5,0.626,0.948,0.583,0.993
2021,UCLA,Pac-12,220.0,80.7,37.5,101.8,0.853,1.0,0.757,1.0
2021,UL Monroe,Sun Belt,144.3,32.4,9.9,102.0,0.913,1.035,0.778,0.998
2021,UNLV,Mountain West,73.1,5.4,6.4,61.3,0.604,0.397,0.584,0.219
2021,USC,Pac-12,182.1,91.8,12.5,77.8,0.709,0.794,0.653,0.902
2021,Utah,Pac-12,40.5,-1.4,1.8,40.1,0.368,-0.056,0.268,0.043
2021,Utah State,Mountain West,41.7,0.7,9.3,31.7,1.264,-0.064,0.465,0.399
2021,UTEP,Conference USA,198.6,74.0,26.0,98.7,1.051,1.032,0.873,0.992
2021,UTSA,Conference USA,280.1,57.6,97.2,125.3,0.949,1.0,0.958,1.0
2021,Vanderbilt,SEC,147.4,43.6,-11.7,115.5,0.828,0.548,0.568,0.502
2021,Virginia,ACC,259.7,69.4,71.9,118.4,0.804,0.973,0.914,0.997
2021,Virginia Tech,ACC,187.0,32.3,24.6,130.2,0.565,0.385,0.528,0.393
