game_id,wind_speed,temp_avg,precipitation,is_dome
401112073,9.8,81.8,0.157,0
401112106,8.0,68.85,0.0,0
401119258,9.0,62.650000000000006,0.0,0
401119257,10.8,65.2,0.146,0
401114241,8.1,78.0,0.012,0
401110728,19.1,67.7,0.0,0
401112433,7.4,69.3,0.0,0
401112191,10.7,64.35,0.0,0
401110722,9.5,80.55,0.201,0
401112222,8.1,62.849999999999994,0.0,0
401110732,6.0,76.65,0.0,0
401110725,8.9,83.1,0.0,0
401112135,9.9,83.8,0.004,0
401114244,10.1,82.1,0.0,0
401112129,8.0,83.05,0.0,0
401128468,,,,0
401117496,9.2,72.19999999999999,0.0,0
401117497,0.0,68.0,0.0,1
401114228,8.7,71.8,0.0,0
401114218,13.4,75.45,0.0,0
401112114,7.7,78.6,0.0,0
401112436,8.6,77.95,0.0,0
401112447,12.5,87.1,0.0,0
401112437,6.1,75.65,0.0,0
401114251,5.4,71.85,0.0,0
401114154,12.5,96.69999999999999,0.0,0
401112445,9.8,64.3,0.02,0
401112252,7.6,68.55,0.016,0
401112446,8.2,70.75,0.008,0
401112107,12.1,75.80000000000001,0.744,0
401112202,10.7,72.65,0.0,0
401110785,9.4,66.25,0.0,0
401112192,8.4,67.3,0.067,0
401110781,8.6,71.9,0.0,0
401112223,11.3,66.1,0.016,0
401114254,9.3,64.85,0.035,0
401110782,6.1,80.55,0.0,0
401117862,7.6,82.1,0.0,0
401112444,7.6,78.8,0.0,0
401114224,8.3,72.2,0.0,0
401112441,9.9,83.25,0.0,0
401119260,9.6,65.94999999999999,0.0,0
401119262,11.6,65.5,0.02,0
401112158,8.5,67.75,0.0,0
401112438,18.0,62.9,0.37,0
401114250,6.9,87.7,0.0,0
401110780,7.6,87.2,0.0,0
401112268,8.7,63.699999999999996,0.004,0
401114354,,,,0
401112146,,,,0
401112239,9.7,74.2,0.0,0
401114247,,,,0
401110784,6.5,82.4,0.0,0
401110773,4.9,86.0,0.0,0
401112074,10.5,90.3,0.0,0
401110776,8.5,84.1,0.0,0
401117498,9.7,73.4,0.0,0
401114214,9.7,79.30000000000001,0.0,0
401114229,11.0,69.69999999999999,0.0,0
401112440,8.1,82.85,0.0,0
401112439,7.8,77.9,0.0,0
401117860,6.7,77.0,0.0,0
401121936,6.3,85.2,0.0,0
401114249,8.5,82.15,0.071,0
401112097,10.6,75.25,0.047,0
401112442,11.2,70.05,0.0,0
401117500,12.3,86.8,0.0,0
401112115,9.1,84.69999999999999,0.0,0
401114248,,,,0
401112123,8.5,82.9,0.0,0
401114252,6.5,78.8,0.0,0
401114253,10.7,89.55,0.0,0
401110783,7.4,79.85,0.0,0
401121937,9.9,83.25,0.0,0
401121938,9.7,85.2,0.012,0
401114347,8.3,86.1,0.0,0
401110777,6.9,70.69999999999999,0.0,0
401117499,4.3,70.05,0.0,0
401112213,12.8,64.5,0.035,0
401110775,7.1,81.65,0.0,0
401110779,6.4,85.4,0.0,0
401114193,8.5,63.800000000000004,0.0,0
401112258,10.8,62.7,0.004,0
401110774,6.9,84.0,0.0,0
401110778,12.6,88.3,0.0,0
401112140,18.9,81.3,0.331,0
401112443,7.2,76.94999999999999,0.039,0
401117861,13.7,86.6,0.0,0
401117501,,,,0
401117502,0.0,68.0,0.0,1
401112230,11.9,73.2,0.0,0
401114175,13.2,64.15,0.114,0
401114207,11.9,70.8,0.0,0
401114165,12.2,85.65,0.181,0
401114200,19.2,82.25,0.091,0
401112448,11.4,78.19999999999999,0.106,0
401112098,13.0,58.05,0.0,0
401114230,14.5,85.4,0.0,0
401112455,5.6,74.80000000000001,0.024,0
401112259,12.5,66.75,0.157,0
401112159,7.3,72.4,0.0,0
401110788,8.2,79.15,0.035,0
401110795,7.1,82.8,0.035,0
401110792,9.5,84.1,0.0,0
401112147,10.8,70.9,0.0,0
401112144,11.3,75.7,0.055,0
401112203,12.1,71.30000000000001,0.0,0
401117863,7.8,73.25,0.0,0
401112452,9.8,79.0,0.008,0
401114185,8.3,68.8,0.0,0
401114257,8.3,68.9,0.0,0
401121939,12.0,78.45,0.055,0
401114336,9.8,67.45,0.0,0
401119263,12.5,64.55,0.0,0
401112231,10.4,60.05,0.059,0
401117865,10.0,84.0,0.0,0
401110794,10.9,79.75,0.031,0
401114219,4.3,67.44999999999999,0.0,0
401117864,10.5,74.0,0.004,0
401114261,9.0,83.30000000000001,0.0,0
401112246,10.5,68.25,0.0,0
401112124,8.1,79.9,0.0,0
401114208,14.8,81.55000000000001,0.268,0
401110786,6.7,76.25,0.0,0
401112454,11.7,81.1,0.299,0
401112214,10.6,65.55,0.0,0
401112086,17.1,70.25,0.118,0
401110791,7.4,84.65,0.0,0
401112453,6.1,80.15,0.0,0
401114176,9.7,66.55,0.0,0
401114225,8.2,69.3,0.0,0
401114201,9.0,64.65,0.0,0
401114258,13.4,67.4,0.0,0
401114255,8.1,76.9,0.0,0
401114348,4.7,74.55000000000001,0.0,0
401114260,10.0,81.45,0.0,0
401117866,16.2,82.0,0.047,0
401114259,9.7,77.05,0.122,0
401110789,6.5,76.35,0.0,0
401119264,10.4,65.55,0.0,0
401117867,10.1,85.85,0.0,0
401112450,7.6,82.5,0.008,0
401110796,11.6,87.75,0.0,0
401117505,8.5,72.0,0.0,0
401110787,9.6,81.4,0.0,0
401119265,11.7,66.65,0.0,0
401114256,,,,0
401112449,0.0,68.0,0.0,1
401110790,10.0,84.25,0.0,0
401114234,12.3,62.7,0.11,0
401110793,8.6,72.0,0.0,0
401121940,10.5,82.65,0.0,0
401112130,8.1,71.0,0.0,0
401112451,6.7,74.45,0.012,0
401112240,9.6,79.4,0.004,0
401112116,8.1,79.35,0.0,0
401114339,11.4,72.8,0.13,0
401117868,14.8,83.0,0.071,0
401112136,12.5,84.4,0.02,0
401117503,12.2,76.9,0.0,0
401112141,8.0,80.5,0.201,0
401114194,8.3,57.75,0.984,0
401117869,15.6,81.9,0.028,0
401114262,9.9,80.05,0.012,0
401117506,9.6,57.65,0.0,0
401114220,16.3,72.4,0.0,0
401110805,7.0,79.69999999999999,0.0,0
401112215,15.6,75.35,0.307,0
401112160,10.1,77.5,0.0,0
401112462,0.0,68.0,0.0,1
401110801,8.1,78.45,0.0,0
401114327,6.7,69.6,0.0,0
401112464,5.9,73.45,0.008,0
401112265,6.8,70.0,0.0,0
401110799,14.4,77.6,0.0,0
401112087,20.6,73.4,0.531,0
401110797,6.8,79.15,0.0,0
401112224,17.9,73.8,0.256,0
401114355,,,,0
401119268,7.3,75.19999999999999,0.028,0
401119269,6.6,74.5,0.008,0
401119267,8.6,74.0,0.047,0
401112457,11.5,77.44999999999999,0.004,0
401112461,6.2,73.6,0.004,0
401112131,16.0,83.05,0.031,0
401117870,6.0,70.55,0.0,0
401112253,9.8,77.1,0.02,0
401112459,7.2,73.4,0.0,0
401114265,7.8,76.1,0.0,0
401119266,6.3,74.35,0.016,0
401117509,15.7,79.5,0.134,0
401110804,14.1,81.35,0.008,0
401114235,5.7,50.65,0.0,0
401110803,14.8,77.4,0.11,0
401112458,20.3,81.05000000000001,0.209,0
401110802,8.0,78.4,0.0,0
401114340,16.6,67.35,0.0,0
401112099,18.2,75.4,0.634,0
401116697,5.9,70.0,0.0,0
401114263,23.8,82.3,0.11,0
401114349,6.0,73.75,0.004,0
401112463,5.9,73.6,0.004,0
401121941,9.0,80.55,0.004,0
401112075,12.1,80.85,0.047,0
401121942,12.5,82.85,0.217,0
401112460,6.1,72.8,0.0,0
401114195,9.6,72.6,0.0,0
401112456,5.6,73.55,0.0,0
401110798,12.5,76.94999999999999,0.043,0
401114264,15.0,81.95,0.039,0
401112125,13.2,83.95,0.043,0
401112148,16.7,76.65,0.201,0
401110800,6.8,73.15,0.0,0
401114266,4.7,71.15,0.114,0
401117510,7.1,76.6,0.0,0
401114155,7.3,82.94999999999999,0.0,0
401117507,7.2,60.099999999999994,0.0,0
401117508,8.9,70.19999999999999,0.0,0
401114215,15.1,61.449999999999996,0.126,0
401117511,11.3,82.44999999999999,0.028,0
401117871,12.2,81.75,0.0,0
401112465,7.2,72.55,0.0,0
401112204,8.6,76.4,0.016,0
401117512,18.2,54.05,0.0,0
401114156,16.9,61.05,0.0,0
401112100,16.5,85.35,0.083,0
401119271,15.6,63.5,0.516,0
401112471,0.0,68.0,0.0,1
401112225,14.5,63.949999999999996,0.323,0
401110807,11.5,77.0,0.13,0
401112247,12.0,58.55,0.134,0
401112193,15.0,64.65,0.362,0
401112117,13.4,81.15,0.028,0
401110811,9.1,82.25,0.0,0
401117213,13.8,68.35,0.13,0
401119270,10.6,77.65,0.008,0
401112470,11.2,75.69999999999999,0.213,0
401112161,15.3,63.349999999999994,0.583,0
401112232,14.6,73.7,0.197,0
401112467,6.5,80.55,0.0,0
401112076,18.9,86.95,0.055,0
401112472,14.1,66.4,0.362,0
401114221,12.9,52.75,0.748,0
401110806,4.5,82.9,0.0,0
401121943,,,,0
401112469,11.3,73.25,0.15,0
401114267,8.3,79.2,0.165,0
401112466,15.3,67.15,0.0,0
401114356,,,,0
401117873,13.6,82.1,0.0,0
401110809,11.5,81.5,0.0,0
401114269,8.6,79.1,0.004,0
401121944,6.9,83.5,0.008,0
401121945,11.9,81.6,0.0,0
401114271,9.5,79.5,0.287,0
401114350,10.2,79.5,0.063,0
401110808,7.4,83.0,0.079,0
401121947,13.0,83.05000000000001,0.126,0
401114273,10.3,81.69999999999999,0.0,0
401112108,12.4,81.65,0.028,0
401121946,,,,0
401117872,10.6,78.7,0.028,0
401114202,8.1,50.35,0.22,0
401114268,13.8,82.25,0.039,0
401114272,8.9,82.5,0.004,0
401110810,7.7,81.95,0.0,0
401112468,4.5,82.35,0.028,0
401112241,15.2,58.650000000000006,0.177,0
401117513,8.6,54.05,0.882,0
401114270,15.3,84.75,0.024,0
401117514,22.2,61.45,0.0,0
401114341,11.9,76.9,0.0,0
401114226,13.4,43.7,0.677,0
401114166,9.7,75.6,0.0,0
401117515,9.3,43.15,0.102,0
401121948,6.9,83.45,0.008,0
401117874,12.8,80.4,0.039,0
401117875,9.1,63.95,0.0,0
401117519,,,,0
401114328,9.0,50.15,0.0,0
401110813,6.2,83.65,0.0,0
401112194,10.8,51.55,0.004,0
401112101,15.5,63.55,0.291,0
401112260,10.9,48.25,0.0,0
401112269,14.6,52.8,0.378,0
401112205,7.4,50.65,0.0,0
401117876,,,,0
401112126,12.3,75.25,0.0,0
401112473,8.7,68.19999999999999,0.0,0
401112088,18.1,60.349999999999994,0.63,0
401119273,11.7,49.349999999999994,0.126,0
401110812,11.4,81.15,0.0,0
401112149,15.4,52.900000000000006,0.764,0
401112476,11.6,79.65,0.094,0
401119274,8.6,51.7,0.0,0
401117516,10.7,58.8,0.0,0
401119272,16.3,55.25,0.224,0
401119275,9.0,54.55,0.0,0
401114337,12.9,54.35,0.252,0
401121949,17.0,74.25,0.031,0
401114275,12.2,77.05000000000001,0.012,0
401112137,11.8,59.949999999999996,0.0,0
401117877,,,,0
401112242,17.4,58.5,1.161,0
401112475,17.0,74.25,0.031,0
401110815,8.9,65.85,0.177,0
401114167,18.9,50.8,0.0,0
401114276,16.8,66.6,0.004,0
401114274,,,,0
401114277,11.1,82.6,0.004,0
401110816,11.0,76.7,0.012,0
401112216,8.4,60.85,0.0,0
401117878,10.8,81.85,0.0,0
401110814,6.8,77.80000000000001,0.0,0
401114278,9.0,70.19999999999999,0.0,0
401114342,9.7,71.3,0.0,0
401114177,6.5,51.15,0.0,0
401112474,8.3,69.75,0.0,0
401114203,5.9,76.6,0.0,0
401117518,13.2,51.900000000000006,0.0,0
401117517,0.0,68.0,0.0,1
401114209,4.9,70.05,0.0,0
401121950,9.6,79.35,0.094,0
401112477,6.6,66.7,0.0,0
401121951,20.9,65.25,0.488,0
401117522,7.2,51.6,0.0,0
401112478,11.2,78.45,0.169,0
401114186,4.7,47.05,0.012,0
401117881,7.8,61.45,0.0,0
401110817,9.1,71.45,0.0,0
401110821,8.9,60.699999999999996,0.012,0
401112162,9.2,44.65,0.0,0
401112206,17.9,45.05,0.0,0
401119278,15.1,44.0,0.0,0
401112150,17.2,45.05,0.0,0
401112118,13.4,58.65,0.0,0
401119280,15.5,44.650000000000006,0.098,0
401112480,7.8,69.4,0.0,0
401119276,13.5,43.95,0.13,0
401114283,10.2,56.7,0.059,0
401114343,18.4,44.85,0.012,0
401119277,11.6,55.6,0.264,0
401119279,11.4,56.2,0.035,0
401117879,14.5,60.650000000000006,0.0,0
401110822,14.3,58.15,0.0,0
401114157,12.4,76.65,0.0,0
401112217,22.8,41.25,0.083,0
401117214,6.5,75.55,0.0,0
401112479,10.3,71.2,0.0,0
401117880,17.3,70.5,0.047,0
401112078,10.5,57.15,0.0,0
401110823,10.6,51.349999999999994,0.012,0
401117524,4.7,53.45,0.0,0
401112482,10.5,60.45,0.031,0
401112089,8.9,53.6,0.15,0
401114280,13.6,79.44999999999999,0.087,0
401121952,9.4,70.65,0.0,0
401114284,12.0,61.65,0.0,0
401114282,10.3,63.25,0.008,0
401114285,9.6,49.0,0.028,0
401117520,9.9,43.85,0.0,0
401114281,11.4,56.05,0.0,0
401110820,13.5,49.0,0.0,0
401114279,,,,0
401112195,22.7,44.35,0.0,0
401117882,10.3,51.25,0.0,0
401112481,7.9,69.85,0.0,0
401114222,17.6,43.2,0.0,0
401112233,18.4,37.25,0.122,0
401110818,11.5,48.349999999999994,0.098,0
401110819,7.6,72.25,0.0,0
401114204,8.3,54.15,0.039,0
401117521,7.3,47.55,0.0,0
401117523,9.3,65.65,0.0,0
401114168,5.7,72.1,0.0,0
401121953,7.1,59.5,0.0,0
401121954,6.0,52.35,0.0,0
401114210,9.9,61.55,0.0,0
401114288,8.0,79.65,0.008,0
401112483,0.0,68.0,0.0,1
401112248,11.6,55.8,0.004,0
401117528,9.7,63.199999999999996,0.0,0
401112485,8.5,57.1,0.0,0
401110829,14.2,58.5,1.157,0
401119283,8.6,51.95,0.0,0
401112090,13.5,62.550000000000004,0.0,0
401112488,11.6,82.15,0.051,0
401117886,,,,0
401112196,11.9,50.6,0.098,0
401110825,8.0,61.25,0.094,0
401112119,13.9,62.75,0.031,0
401112484,8.9,48.6,0.0,0
401112151,12.5,56.0,0.0,0
401119282,9.4,50.75,0.0,0
401119285,8.8,54.4,0.0,0
401112109,10.0,57.45,0.13,0
401119284,7.8,53.4,0.0,0
401114178,10.0,56.25,0.0,0
401121956,14.1,67.75,1.102,0
401117526,17.7,38.55,0.028,0
401117887,12.7,72.0,0.004,0
401112234,6.0,49.6,0.0,0
401119281,7.9,50.9,0.0,0
401114196,13.1,48.55,0.646,0
401112489,6.7,51.45,0.126,0
401114289,6.6,66.85,0.0,0
401121955,,,,0
401112486,6.3,51.1,0.0,0
401110828,7.0,63.900000000000006,0.0,0
401117885,8.3,55.35,0.0,0
401112163,7.2,52.25,0.0,0
401117883,7.3,53.05,0.0,0
401114291,12.3,60.0,0.197,0
401114290,11.4,71.7,0.004,0
401114286,7.6,57.55,0.0,0
401112079,14.0,61.6,0.031,0
401110830,7.1,56.25,0.051,0
401114158,15.0,44.7,0.362,0
401114292,9.6,76.75,0.0,0
401110826,14.5,53.3,1.012,0
401112102,11.0,77.45,0.0,0
401117529,,,,0
401117888,9.0,60.25,0.0,0
401119286,9.3,47.849999999999994,0.0,0
401114329,21.0,54.85,0.74,0
401117884,15.3,76.6,2.421,0
401114187,19.3,38.650000000000006,0.89,0
401114287,,,,0
401112487,7.7,51.95,0.091,0
401112226,7.0,45.05,0.0,0
401110827,7.0,60.05,0.0,0
401110824,5.0,66.95,0.0,0
401114169,11.9,69.95,0.0,0
401117215,6.8,37.8,0.035,0
401117527,6.3,39.55,0.012,0
401117525,11.4,81.35,0.004,0
401117889,17.9,72.69999999999999,0.047,0
401114188,11.7,48.7,0.0,0
401112266,5.8,55.25,0.031,0
401119288,16.3,44.9,0.98,0
401114330,6.7,53.55,0.004,0
401121957,19.1,67.95,0.287,0
401112110,7.1,46.15,0.0,0
401112494,12.7,51.6,0.35,0
401110835,14.2,56.800000000000004,0.0,0
401112152,22.1,52.900000000000006,1.669,0
401112197,19.2,42.7,1.709,0
401112254,16.5,54.85,0.705,0
401114298,14.9,57.1,0.0,0
401119292,23.7,54.45,1.409,0
401117533,20.7,37.75,0.0,0
401114297,14.4,59.85,0.205,0
401114344,12.8,73.55000000000001,0.461,0
401112493,20.4,60.9,1.382,0
401119287,17.9,40.5,1.177,0
401112132,16.5,56.949999999999996,0.0,0
401112207,13.4,44.9,0.0,0
401117890,9.6,58.7,0.0,0
401112091,9.9,41.7,0.0,0
401112492,14.7,76.0,0.122,0
401114294,25.2,65.75,0.76,0
401114357,,,,0
401114293,14.1,65.95,0.02,0
401119289,9.3,47.849999999999994,0.059,0
401114170,7.0,69.85,0.0,0
401114295,11.7,65.1,0.0,0
401112218,16.9,44.0,0.744,0
401110833,18.7,64.2,2.028,0
401112164,11.5,45.9,0.0,0
401119291,16.6,49.349999999999994,0.61,0
401119290,16.2,48.599999999999994,0.874,0
401117892,9.6,65.65,0.004,0
401110834,9.5,62.75,0.579,0
401112491,9.6,65.25,0.004,0
401117532,7.1,53.55,0.0,0
401112103,7.8,47.55,0.0,0
401121959,20.9,69.4,0.165,0
401121958,14.1,55.75,1.728,0
401117893,10.1,54.0,0.169,0
401117891,9.0,56.9,0.063,0
401110831,21.5,66.95,1.677,0
401112490,12.1,65.44999999999999,0.543,0
401112227,16.3,44.6,0.811,0
401114159,7.2,75.0,0.0,0
401110832,14.0,57.5,1.0,0
401117531,6.5,67.85,0.0,0
401114296,14.9,62.599999999999994,0.0,0
401114179,6.2,32.85,0.205,0
401117530,15.0,24.35,0.024,0
401117534,0.0,68.0,0.0,1
401114197,12.7,45.05,0.0,0
401121960,,,,0
401112080,9.3,44.05,0.0,0
401117894,,,,0
401110841,10.1,51.849999999999994,0.0,0
401112495,0.0,68.0,0.0,1
401112243,19.3,40.900000000000006,0.0,0
401119295,11.3,37.8,0.138,0
401112208,5.9,43.25,0.0,0
401112500,8.1,45.9,0.0,0
401114352,,,,0
401119294,12.6,40.349999999999994,0.047,0
401114300,,,,0
401117895,9.8,75.15,0.091,0
401119293,15.6,41.85,0.016,0
401112501,16.4,38.7,0.024,0
401121962,6.9,56.95,0.0,0
401117538,7.5,27.400000000000002,0.0,0
401114302,11.0,54.05,0.0,0
401112153,18.3,39.900000000000006,0.0,0
401112497,9.0,55.849999999999994,0.0,0
401121961,,,,0
401114299,10.2,48.400000000000006,0.0,0
401112104,10.6,41.05,0.0,0
401114303,9.6,48.45,0.0,0
401110838,7.0,62.6,0.047,0
401114331,6.5,23.200000000000003,0.0,0
401112127,10.1,44.0,0.0,0
401114301,9.1,41.55,0.0,0
401112496,10.4,50.75,0.0,0
401114227,6.1,47.0,0.0,0
401110836,7.6,41.9,0.0,0
401112498,11.9,46.05,0.0,0
401117898,13.4,56.400000000000006,0.0,0
401114171,12.2,69.3,0.0,0
401121963,12.1,52.650000000000006,0.0,0
401110837,9.1,50.25,0.0,0
401112165,12.5,40.95,0.008,0
401110840,5.8,44.7,0.0,0
401117896,7.0,52.55,0.0,0
401117897,8.6,46.05,0.0,0
401112499,10.7,49.25,0.0,0
401110839,7.2,50.95,0.0,0
401114198,11.2,66.4,0.0,0
401114189,5.2,67.95,0.0,0
401117216,5.1,36.55,0.0,0
401117535,,,,0
401117536,3.7,51.45,0.0,0
401117537,9.9,78.35,0.047,0
401119297,11.0,38.2,0.0,0
401119296,9.7,37.1,0.004,0
401119298,9.4,40.650000000000006,0.543,0
401121964,14.8,55.099999999999994,0.811,0
401117899,10.7,73.85,0.059,0
401117900,9.4,51.0,0.0,0
401114205,3.9,47.9,0.004,0
401110843,8.4,47.35,0.0,0
401110844,10.6,60.699999999999996,0.283,0
401112081,10.8,53.599999999999994,0.0,0
401112249,12.9,35.95,0.0,0
401117902,9.4,52.45,0.0,0
401112502,9.2,31.45,0.0,0
401112235,8.1,35.0,0.094,0
401112142,8.7,34.3,0.0,0
401114332,9.0,32.1,0.0,0
401112209,11.0,32.35,0.0,0
401112504,6.7,33.1,0.0,0
401114307,14.7,44.15,0.0,0
401114304,5.5,54.95,0.0,0
401121967,6.3,54.0,0.0,0
401114190,11.1,50.55,0.0,0
401114160,13.5,75.80000000000001,0.0,0
401114308,6.6,47.8,0.0,0
401121965,7.5,50.05,0.0,0
401110842,4.8,44.3,0.0,0
401112154,13.3,34.0,0.004,0
401112506,5.7,34.1,0.0,0
401112111,5.6,53.150000000000006,0.0,0
401117901,9.8,35.5,0.0,0
401112505,17.9,72.05000000000001,0.291,0
401114306,5.8,46.75,0.0,0
401110847,6.7,40.8,0.0,0
401112198,11.4,34.85,0.008,0
401121966,,,,0
401114305,19.5,73.30000000000001,0.476,0
401114180,6.5,58.2,0.0,0
401110845,6.2,49.1,0.0,0
401117540,5.4,61.400000000000006,0.0,0
401110848,7.1,49.2,0.0,0
401110846,10.2,48.650000000000006,0.0,0
401111654,8.1,47.05,0.0,0
401112503,7.7,46.9,0.0,0
401114353,4.1,47.599999999999994,0.0,0
401112092,12.3,60.0,0.0,0
401117541,8.5,48.95,0.0,0
401117542,9.1,62.8,0.0,0
401117543,9.4,79.25,0.004,0
401119299,14.9,25.25,0.22,0
401119300,13.1,26.450000000000003,0.154,0
401119302,9.6,28.5,0.016,0
401119301,9.6,32.25,0.0,0
401119303,8.5,32.1,0.0,0
401112507,8.0,34.65,0.0,0
401114309,9.2,37.0,0.0,0
401117547,9.4,62.25,0.0,0
401112250,10.3,34.85,0.0,0
401112166,11.4,30.4,0.0,0
401110851,8.1,42.4,0.0,0
401112105,11.6,48.9,0.0,0
401112219,8.3,23.9,0.0,0
401112510,13.0,54.35,0.004,0
401117905,16.6,36.75,0.0,0
401112133,11.9,50.25,0.0,0
401112244,15.7,47.95,0.0,0
401110852,8.7,40.2,0.0,0
401114312,10.4,45.3,0.0,0
401114338,8.2,27.950000000000003,0.0,0
401121972,6.1,47.7,0.0,0
401121969,6.7,41.15,0.0,0
401121970,16.2,48.25,1.358,0
401117904,5.8,47.9,0.0,0
401112508,12.1,50.9,0.024,0
401110854,7.6,39.35,0.0,0
401112511,8.3,49.25,0.0,0
401110849,9.9,51.849999999999994,0.0,0
401112112,13.7,49.05,0.0,0
401112093,16.5,39.3,0.0,0
401119304,10.9,35.3,0.0,0
401112255,12.3,34.0,0.0,0
401117546,7.6,42.400000000000006,0.0,0
401114345,3.8,53.3,0.0,0
401112199,12.3,35.7,0.0,0
401112509,16.7,43.900000000000006,0.02,0
401117548,0.0,68.0,0.0,1
401114231,8.1,43.849999999999994,0.0,0
401114310,7.5,40.1,0.0,0
401121971,9.1,49.25,0.0,0
401114311,6.2,50.7,0.0,0
401110850,6.8,44.5,0.0,0
401117544,7.2,40.2,0.0,0
401117903,7.6,53.8,0.0,0
401121968,6.2,49.55,0.0,0
401112082,8.8,54.8,0.0,0
401114161,6.4,51.15,0.028,0
401112512,16.3,45.95,0.004,0
401110853,5.6,53.05,0.0,0
401114216,5.2,42.95,0.0,0
401117545,4.5,45.5,0.0,0
401114172,5.4,51.3,0.0,0
401114181,8.4,62.05,0.0,0
401119305,17.4,40.35,0.0,0
401119306,7.7,38.05,0.0,0
401119308,17.4,38.650000000000006,0.079,0
401119307,17.2,45.7,0.035,0
401112513,10.9,55.95,0.071,0
401117550,14.0,33.2,0.0,0
401112256,11.4,34.5,0.346,0
401110855,12.2,56.0,1.28,0
401110856,17.1,56.9,0.441,0
401119309,7.8,35.900000000000006,0.516,0
401117906,13.5,62.8,0.142,0
401112128,8.9,38.15,0.039,0
401112220,7.9,37.95,0.094,0
401117908,,,,0
401112520,5.0,37.3,0.382,0
401114358,,,,0
401112236,10.4,33.8,0.0,0
401112094,13.0,34.5,0.0,0
401112155,10.8,34.45,0.0,0
401121976,19.2,56.55,1.157,0
401183793,12.0,40.2,0.0,0
401121973,,,,0
401112514,8.3,30.65,0.0,0
401121974,13.0,41.7,0.126,0
401112167,8.8,34.15,0.35,0
401112083,9.8,49.8,0.0,0
401110862,14.5,47.0,0.646,0
401110858,11.6,43.4,0.362,0
401114217,8.3,60.65,0.0,0
401114317,12.4,55.05,0.035,0
401114313,14.8,54.05,1.024,0
401117911,7.8,38.55,0.15,0
401114318,10.0,57.25,1.13,0
401114315,15.6,54.95,1.299,0
401110857,15.5,56.45,1.087,0
401112519,7.5,37.900000000000006,0.764,0
401112210,6.9,38.45,0.177,0
401117909,10.0,67.05000000000001,0.0,0
401112263,9.3,33.4,0.0,0
401112516,12.0,40.2,0.181,0
401114182,6.2,56.1,0.0,0
401117553,0.0,68.0,0.0,1
401114319,8.3,46.6,0.0,0
401114316,11.7,51.3,0.287,0
401121975,,,,0
401121977,11.3,59.5,0.24,0
401114314,8.4,58.05,0.0,0
401112517,,,,0
401110859,10.2,51.15,0.0,0
401117907,11.7,39.75,0.047,0
401112113,18.6,51.449999999999996,0.0,0
401112515,12.7,46.0,0.039,0
401117910,9.3,48.55,0.0,0
401110861,8.4,45.05,0.0,0
401114162,10.0,59.75,0.0,0
401110860,7.9,45.55,0.0,0
401112120,10.1,50.0,0.0,0
401114206,18.7,37.2,0.0,0
401114173,5.5,58.5,0.0,0
401114191,10.4,43.65,0.0,0
401117549,4.7,33.55,0.0,0
401117551,6.0,54.1,0.0,0
401117552,16.8,78.80000000000001,0.0,0
401119310,10.9,48.4,0.0,0
401119311,30.2,42.650000000000006,0.264,0
401110863,6.5,52.900000000000006,0.0,0
401119314,7.5,36.9,0.051,0
401112138,18.3,64.69999999999999,0.232,0
401119315,4.8,30.1,0.0,0
401119312,5.6,29.7,0.0,0
401119313,5.4,32.55,0.0,0
401112521,5.8,44.45,0.0,0
401110864,13.7,48.5,0.65,0
401112200,13.8,34.0,0.201,0
401117913,8.7,50.95,0.028,0
401117554,10.0,18.05,0.205,0
401114232,8.4,34.4,0.0,0
401112134,20.5,58.6,0.602,0
401121979,6.5,61.35,0.0,0
401121978,5.7,58.9,0.0,0
401117912,6.2,66.9,0.0,0
401110870,7.5,56.699999999999996,0.0,0
401121980,5.5,51.5,0.0,0
401112168,15.6,40.75,0.858,0
401112156,13.9,44.7,0.957,0
401117915,7.0,45.95,0.161,0
401110867,9.3,60.65,0.024,0
401114321,7.4,42.6,0.543,0
401110868,10.5,45.1,1.421,0
401112228,15.1,34.9,0.004,0
401112525,0.0,68.0,0.0,1
401114346,5.2,42.2,0.413,0
401117556,21.9,20.950000000000003,0.0,0
401114324,10.2,51.75,1.315,0
401114320,8.1,45.05,0.02,0
401114326,18.0,44.65,0.039,0
401117558,5.6,20.2,0.028,0
401112522,9.2,38.2,0.0,0
401114323,15.2,64.8,0.563,0
401112523,6.5,45.85,0.453,0
401114322,9.2,71.94999999999999,0.0,0
401112221,15.3,33.4,0.012,0
401112084,21.6,46.9,0.039,0
401112237,16.3,31.5,0.846,0
401110865,11.0,60.85,0.0,0
401112261,6.2,32.2,0.0,0
401117914,6.9,35.4,0.0,0
401114212,14.1,45.65,0.287,0
401114199,6.7,31.35,0.154,0
401117917,20.4,63.8,0.449,0
401110871,6.6,52.95,0.913,0
401117555,18.8,31.55,0.0,0
401114325,17.7,62.85,0.472,0
401121981,7.6,59.0,0.0,0
401117916,17.1,61.35,0.028,0
401112095,25.9,34.35,0.024,0
401110869,14.9,62.95,0.283,0
401112524,14.9,53.0,0.409,0
401114192,5.0,22.1,0.0,0
401110866,18.7,70.2,0.047,0
401121982,16.1,63.300000000000004,0.197,0
401112121,17.4,41.0,0.0,0
401117218,6.6,53.65,0.0,0
401114163,9.9,52.7,0.0,0
401114183,4.8,54.5,0.0,0
401117557,,,,0
401114334,21.6,75.94999999999999,0.067,0
401132973,6.7,45.2,0.386,0
401132982,10.4,25.85,0.012,0
