season,team,havoc_total,havoc_front_seven,havoc_db,rush_success_rate,pass_success_rate,explosiveness_off,explosiveness_off_rush,explosiveness_off_pass,explosiveness_def,plays_per_drive,rush_rate,points_per_opp,avg_field_pos,def_points_per_opp,def_plays_per_drive
2020,South Carolina,0.118,0.073,0.045,0.4478114478114478,0.3,1.2698002620796107,,,1.201591816916628,5.653846153846154,0.5051020408163265,3.909090909090909,74.6,4.371428571428571,5.911764705882353
2020,Southern Miss,0.137,0.091,0.046,0.42686567164179107,0.33962264150943394,1.353202231530187,,,1.2789965317782235,5.495575221238938,0.5394524959742351,3.457627118644068,71.3,3.681159420289855,5.893805309734513
2020,South Florida,0.125,0.082,0.043,0.4015444015444015,0.25,1.1832218653869633,,,1.2450163069553986,5.056603773584905,0.4832089552238806,2.2857142857142856,71.5,4.2898550724637685,5.815533980582524
2020,Stanford,0.129,0.091,0.038,0.4673913043478261,0.4336283185840708,1.196839395582969,,,1.2483797653883206,6.323076923076923,0.44768856447688565,3.282608695652174,71.6,3.942857142857143,6.387096774193548
2020,Syracuse,0.159,0.103,0.056,0.348,0.21551724137931033,1.3013244024956772,,,1.2075251033358074,4.417910447761194,0.4222972972972973,2.3617021276595747,71.0,3.337078651685393,5.897810218978102
2020,TCU,0.209,0.132,0.077,0.4558011049723757,0.2871287128712871,1.2898332816162612,,,1.5442475097882669,5.16,0.5612403100775194,2.91044776119403,70.9,3.2037037037037037,4.626984126984127
2020,Temple,0.165,0.123,0.042,0.34210526315789475,0.310126582278481,1.2580060766155339,,,1.275883899782394,5.590361445783133,0.49137931034482757,3.7714285714285714,70.2,4.0,5.142857142857143
2020,Tennessee,0.149,0.1,0.049,0.43934426229508194,0.27647058823529413,1.1925545690448658,,,1.1085339601166437,5.518867924528302,0.5213675213675214,3.017857142857143,72.7,3.8333333333333335,6.095238095238095
2020,Texas,0.19,0.115,0.075,0.45569620253164556,0.3444976076555024,1.375926579470762,,,1.1496591402111078,5.030075187969925,0.47234678624813153,4.435897435897436,69.1,3.4225352112676055,5.2330827067669174
2020,Texas A&M,0.186,0.113,0.073,0.509641873278237,0.3891625615763547,1.1945410372197784,,,1.3140658120906106,6.181818181818182,0.5338235294117647,3.921875,70.1,3.625,5.695238095238095
2020,Texas State,0.121,0.076,0.045,0.41139240506329117,0.2875,1.36640492203935,,,1.184625702920109,5.129496402877698,0.4431977559607293,3.6956521739130435,72.6,4.377777777777778,6.145833333333333
2020,Texas Tech,0.147,0.091,0.057,0.4563106796116505,0.3073394495412844,1.205224775032405,,,1.1955819110476442,5.195488721804511,0.447178002894356,3.0833333333333335,67.4,4.228571428571429,5.713178294573644
2020,Toledo,0.179,0.107,0.071,0.41379310344827586,0.42142857142857143,1.3611078714378433,,,1.2505390473595053,5.837837837837838,0.4699074074074074,3.5686274509803924,67.6,3.325,4.623376623376624
2020,Troy,0.152,0.098,0.054,0.416988416988417,0.37209302325581395,1.241945303849159,,,1.2051880404359865,5.958333333333333,0.3622377622377622,3.329113924050633,70.6,3.4927536231884058,5.975206611570248
2020,Tulane,0.191,0.134,0.057,0.47191011235955055,0.31496062992125984,1.2560401571001674,,,1.397903063070682,5.211920529801325,0.565438373570521,4.2375,68.0,3.4571428571428573,5.559210526315789
2020,Tulsa,0.185,0.125,0.06,0.4171779141104294,0.3300970873786408,1.281253881283228,,,1.1398314588342155,5.666666666666667,0.5046439628482973,3.344827586206897,69.9,2.7719298245614037,5.359649122807017
2020,UAB,0.19,0.115,0.074,0.43137254901960786,0.32085561497326204,1.2065304884364823,,,1.4122957756619732,5.226086956521739,0.5940099833610649,3.5344827586206895,70.2,3.4772727272727275,5.166666666666667
2020,UCF,0.177,0.117,0.06,0.5185185185185185,0.38222222222222224,1.292862512099168,,,1.2841855808594478,6.046875,0.4883720930232558,4.428571428571429,70.7,4.24,5.27906976744186
2020,UCLA,0.157,0.102,0.055,0.4697986577181208,0.3181818181818182,1.2935306513947091,,,1.1201118933061347,5.988235294117647,0.5854616895874263,3.9591836734693877,71.8,3.4363636363636365,5.797752808988764
2020,UL Monroe,0.127,0.093,0.034,0.3575418994413408,0.24867724867724866,1.2714966688173286,,,1.410864794451471,4.8,0.3551587301587302,3.0416666666666665,73.4,4.226666666666667,6.072164948453608
2020,UNLV,0.131,0.089,0.042,0.42780748663101603,0.27702702702702703,1.2551592259556523,,,1.3512035388978418,5.970588235294118,0.4605911330049261,3.0357142857142856,74.0,4.127659574468085,5.536231884057971
2020,USC,0.165,0.105,0.06,0.44171779141104295,0.3515625,1.1664039909152857,,,1.3442160245086476,5.7534246575342465,0.3880952380952381,3.9166666666666665,64.6,3.7941176470588234,5.36231884057971
2020,Utah,0.187,0.109,0.079,0.43956043956043955,0.3364485981308411,1.178854699594924,,,1.2803746778455911,5.276923076923077,0.5306122448979592,3.393939393939394,68.2,2.945945945945946,4.867647058823529
2020,Utah State,0.133,0.097,0.036,0.38323353293413176,0.2037037037037037,1.2954562338272164,,,1.2081126360749133,5.131147540983607,0.5335463258785943,2.8260869565217392,71.4,3.9743589743589745,6.507936507936508
2020,UTEP,0.164,0.115,0.048,0.3795620437956204,0.3218390804597701,1.3483197143857448,,,1.2384224540766007,5.8352941176470585,0.5524193548387096,3.387755102040816,71.6,4.224489795918367,5.294117647058823
2020,UTSA,0.183,0.129,0.054,0.38839285714285715,0.305019305019305,1.3566891275171225,,,1.2646428923582889,5.8125,0.5352449223416965,3.7037037037037037,70.8,3.5714285714285716,5.545454545454546
2020,Vanderbilt,0.12,0.072,0.048,0.36329588014981273,0.2727272727272727,1.1683391742021658,,,1.2088538286773955,6.1022727272727275,0.4972067039106145,2.4313725490196076,74.4,4.054794520547945,5.728260869565218
2020,Virginia,0.182,0.123,0.059,0.48484848484848486,0.3142857142857143,1.2488179903290066,,,1.44386324088621,5.741935483870968,0.46348314606741575,4.049180327868853,70.8,3.0405405405405403,5.40650406504065
2020,Virginia Tech,0.169,0.111,0.058,0.505800464037123,0.292817679558011,1.2321965922895757,,,1.3060994448985492,5.3538461538461535,0.6192528735632183,3.6835443037974684,69.8,4.208955223880597,5.8
2020,Wake Forest,0.177,0.121,0.056,0.4119601328903654,0.3024390243902439,1.354124466139057,,,1.2616128782198752,5.788461538461538,0.5,4.242424242424242,70.9,4.234375,5.472222222222222
2020,Washington,0.143,0.093,0.05,0.46808510638297873,0.4027777777777778,1.2177654553461625,,,0.9971059808497869,6.5675675675675675,0.5802469135802469,3.7777777777777777,68.0,4.333333333333333,6.111111111111111
2020,Washington State,0.174,0.12,0.054,0.45054945054945056,0.30303030303030304,1.2366137522178013,,,1.2720558189069664,4.854166666666667,0.3905579399141631,3.9615384615384617,72.6,4.607142857142857,5.391304347826087
2020,Western Kentucky,0.184,0.103,0.081,0.440625,0.29357798165137616,1.0136380731428598,,,1.280274981200167,5.312,0.4819277108433735,3.1846153846153844,72.3,3.7205882352941178,5.92
2020,Western Michigan,0.184,0.139,0.045,0.5581395348837209,0.37362637362637363,1.2462694778286572,,,1.3336989947955398,5.462686567164179,0.587431693989071,4.119047619047619,67.0,4.594594594594595,5.782608695652174
2020,West Virginia,0.187,0.118,0.069,0.36013986013986016,0.33617021276595743,1.2808190640901511,,,1.182497471872814,5.777777777777778,0.4230769230769231,3.057142857142857,70.7,2.9411764705882355,5.207207207207207
2020,Wisconsin,0.181,0.106,0.075,0.45267489711934156,0.3037037037037037,1.1266225520624273,,,1.2441118280814991,5.159090909090909,0.5352422907488987,3.466666666666667,69.1,2.4,4.761904761904762
2020,Wyoming,0.18,0.134,0.046,0.43089430894308944,0.25,1.1995335880954476,,,1.1734390999688196,5.12987012987013,0.6227848101265823,3.1333333333333333,70.4,3.0,5.208333333333333
2021,Air Force,0.187,0.124,0.063,0.47282608695652173,0.3422222222222222,1.1680256576648842,,,1.426412586209974,6.584615384615384,0.8598130841121495,4.324324324324325,69.5,3.6315789473684212,5.483606557377049
2021,Akron,0.097,0.069,0.028,0.4012738853503185,0.29017857142857145,1.3731083904228991,,,1.2662322236497696,5.699115044247788,0.48757763975155277,3.3220338983050848,72.9,4.9397590361445785,6.064814814814815
2021,Alabama,0.2,0.138,0.063,0.4877450980392157,0.4135593220338983,1.3263766172596323,,,1.2466715264620603,6.0,0.43037974683544306,4.534653465346535,71.0,3.888888888888889,4.9447852760736195
2021,App State,0.206,0.135,0.071,0.4349680170575693,0.29118773946360155,1.312890674990293,,,1.4033060253476035,5.633986928104576,0.5440835266821346,4.390804597701149,69.3,3.242857142857143,5.076433121019108
2021,Arizona,0.168,0.107,0.061,0.41823056300268097,0.25547445255474455,1.148290208269531,,,1.3448962046907027,5.861313868613139,0.46450809464508097,2.559322033898305,74.7,4.603448275862069,5.059259259259259
2021,Arizona State,0.174,0.102,0.072,0.5525114155251142,0.32589285714285715,1.233352924411273,,,1.2036997873447852,5.583941605839416,0.5725490196078431,4.242857142857143,71.2,3.4246575342465753,5.771428571428571
2021,Arkansas,0.165,0.102,0.063,0.4624505928853755,0.313953488372093,1.293056346489468,,,1.2350032049403505,5.470588235294118,0.6045400238948626,3.607594936708861,72.6,3.0294117647058822,5.298013245033113
2021,Arkansas State,0.162,0.1,0.061,0.3308550185873606,0.2841726618705036,1.400413442722737,,,1.481753179675143,5.2534246575342465,0.35071707953063885,3.1025641025641026,73.9,4.226666666666667,5.263888888888889
2021,Army,0.171,0.107,0.064,0.456752655538695,0.35467980295566504,1.1830011543634333,,,1.3582614013941117,6.152,0.8569570871261378,4.5875,63.6,3.655172413793103,5.661157024793388
2021,Auburn,0.178,0.121,0.057,0.45384615384615384,0.32269503546099293,1.2232997667396406,,,1.2000800380610772,5.97887323943662,0.45936395759717313,3.8513513513513513,72.3,3.5211267605633805,5.768211920529802
2021,Ball State,0.132,0.086,0.046,0.4068241469816273,0.29069767441860467,1.2153070155567782,,,1.1046789603727727,5.417808219178082,0.48166877370417194,3.676470588235294,69.5,3.926470588235294,6.154929577464789
2021,Baylor,0.199,0.13,0.07,0.4541984732824427,0.3203125,1.332636100210517,,,1.387299229318634,5.632911392405063,0.5887640449438202,4.0,68.7,3.041095890410959,5.641025641025641
2021,Boise State,0.166,0.105,0.061,0.4144385026737968,0.34108527131782945,1.195756535653378,,,1.2701309734502424,5.977443609022556,0.47044025157232705,3.986842105263158,70.2,3.262295081967213,5.503703703703704
2021,Boston College,0.148,0.092,0.056,0.4367816091954023,0.31555555555555553,1.255873608679305,,,1.1932675896865248,5.88,0.5918367346938775,3.59375,72.6,3.1875,5.328125
2021,Bowling Green,0.156,0.111,0.045,0.37748344370860926,0.25461254612546125,1.24962588967196,,,1.160479623018031,5.350364963503649,0.4120054570259209,3.303030303030303,68.8,4.1625,5.829787234042553
2021,Buffalo,0.178,0.135,0.043,0.45850622406639,0.31223628691983124,1.1425048245676963,,,1.5032564105906376,6.6434108527131785,0.5624270711785297,4.1125,72.4,3.3536585365853657,5.7421875
2021,BYU,0.164,0.094,0.071,0.5206422018348624,0.3141592920353982,1.2927368341443575,,,1.1521371709663788,6.133333333333334,0.5265700483091788,4.238636363636363,71.5,4.069444444444445,6.189781021897811
2021,California,0.161,0.088,0.073,0.49725274725274726,0.29535864978902954,1.206796650958525,,,1.233982586625563,5.625,0.47581699346405226,3.621212121212121,73.7,3.0140845070422535,6.043795620437956
2021,Central Michigan,0.196,0.13,0.067,0.43326039387308535,0.31347962382445144,1.3441470314406714,,,1.276813347451382,5.7594936708860756,0.5021978021978022,3.49,69.1,3.858974358974359,5.389937106918239
2021,Charlotte,0.137,0.086,0.051,0.43869209809264303,0.3138075313807531,1.316281456067728,,,1.4348925272061286,6.064516129032258,0.488031914893617,3.9166666666666665,72.2,4.379746835443038,5.829457364341085
2021,Cincinnati,0.203,0.131,0.072,0.5040871934604905,0.2780487804878049,1.2514622352947269,,,1.171820527359993,4.954248366013072,0.4841688654353562,4.559139784946237,66.1,2.8732394366197185,5.825503355704698
2021,Clemson,0.195,0.122,0.073,0.4309133489461358,0.2962962962962963,1.2287061621792026,,,1.19206740990885,5.516778523489933,0.5194647201946472,3.779220779220779,69.2,2.309090909090909,5.436241610738255
2021,Coastal Carolina,0.175,0.122,0.053,0.5122549019607843,0.45251396648044695,1.3380367127748767,,,1.3285268616740833,5.672,0.5754583921015515,4.9523809523809526,70.9,3.75,5.476923076923077
2021,Colorado,0.143,0.091,0.052,0.42042042042042044,0.20689655172413793,1.149305276658182,,,1.2624298470094166,4.97457627118644,0.5672913117546848,3.8222222222222224,71.8,3.736842105263158,5.859375
2021,Colorado State,0.166,0.118,0.048,0.38461538461538464,0.3037542662116041,1.2274101076316193,,,1.3937237657318884,5.651315789473684,0.529685681024447,3.1466666666666665,70.2,3.9014084507042255,5.211920529801325
2021,Delaware,0.121,0.076,0.045,0.48148148148148145,0.11764705882352941,1.1978481443066924,,,1.6203287125696548,6.0,0.5,4.333333333333333,75.7,6.2,5.125
2021,Duke,0.161,0.096,0.065,0.4318181818181818,0.28870292887029286,1.2029673382692914,,,1.4418885894233582,5.656488549618321,0.5344129554655871,3.069444444444444,71.4,4.767441860465116,5.603053435114504
2021,East Carolina,0.186,0.106,0.08,0.39667458432304037,0.2939068100358423,1.3793747916770858,,,1.3683545734238467,5.782312925170068,0.49529411764705883,3.6493506493506493,70.5,3.696969696969697,5.226027397260274
2021,Eastern Michigan,0.133,0.075,0.058,0.4420485175202156,0.3138075313807531,1.1908104018862427,,,1.1826118695842147,5.892086330935252,0.452991452991453,4.246913580246914,69.9,3.810126582278481,5.879432624113475
2021,Florida,0.162,0.106,0.056,0.46788990825688076,0.3024193548387097,1.3067583480968934,,,1.2729021258072057,5.396103896103896,0.5246690734055355,4.107142857142857,71.6,3.732394366197183,5.386206896551724
2021,Florida Atlantic,0.169,0.095,0.074,0.4157608695652174,0.28270042194092826,1.3433491247745275,,,1.321575038041495,5.359712230215828,0.49395973154362416,3.6515151515151514,71.7,3.380281690140845,5.253521126760563
2021,Florida International,0.119,0.081,0.038,0.39357429718875503,0.2893401015228426,1.4751157172137082,,,1.2150817598246233,4.7317073170731705,0.42783505154639173,2.2459016393442623,72.7,4.72289156626506,5.664
2021,Florida State,0.182,0.115,0.067,0.4318766066838046,0.29508196721311475,1.3470874439046403,,,1.3575008659793228,5.206896551724138,0.5152317880794702,4.387096774193548,74.4,3.352112676056338,5.583892617449664
2021,Fresno State,0.198,0.125,0.073,0.4597014925373134,0.3648068669527897,1.2162738234737787,,,1.3341396432865629,5.46,0.409035409035409,3.8645833333333335,69.9,3.535211267605634,4.974025974025974
2021,Georgia,0.202,0.121,0.081,0.4986737400530504,0.3711340206185567,1.261977955103643,,,1.2213990068935554,5.3768115942028984,0.5080862533692723,4.69,69.2,1.8666666666666667,4.957142857142857
2021,Georgia Southern,0.162,0.106,0.055,0.39235412474849096,0.2696629213483146,1.3122221838963937,,,1.3598249227429573,5.342465753424658,0.6371794871794871,2.6666666666666665,72.4,3.6341463414634148,5.345070422535211
2021,Georgia State,0.179,0.12,0.059,0.498989898989899,0.3167420814479638,1.1636671134013183,,,1.3412134806205562,5.719424460431655,0.6226415094339622,4.2894736842105265,74.6,3.1547619047619047,5.921428571428572
2021,Georgia Tech,0.13,0.095,0.034,0.4325068870523416,0.2669683257918552,1.2471014111690424,,,1.2727638494788442,5.2406015037593985,0.5208034433285509,3.0285714285714285,70.8,4.171052631578948,5.7578125
2021,Hawai'i,0.168,0.1,0.068,0.4727272727272727,0.3274647887323944,1.3354106551456908,,,1.3025718905488084,5.181818181818182,0.4502923976608187,3.3977272727272725,70.5,3.020408163265306,5.734939759036145
2021,Houston,0.213,0.142,0.072,0.3949771689497717,0.34494773519163763,1.3884474782117273,,,1.3609180418051896,5.445783132530121,0.48451327433628316,4.445652173913044,66.7,3.3548387096774195,4.867924528301887
2021,Illinois,0.153,0.094,0.059,0.44635193133047213,0.24907063197026022,1.1452819967736996,,,1.0796989330644804,5.788321167883212,0.587641866330391,3.1587301587301586,72.0,3.338235294117647,6.40625
2021,Indiana,0.137,0.079,0.058,0.38922155688622756,0.256,1.2091687240861995,,,1.1383289429895156,5.386363636363637,0.469760900140647,3.4423076923076925,74.0,4.443037974683544,5.325757575757576
2021,Iowa,0.158,0.081,0.078,0.39359267734553777,0.28421052631578947,1.1822915112090657,,,1.1771411604313653,5.072727272727272,0.5221027479091995,3.0,66.6,3.90625,5.238372093023256
2021,Iowa State,0.181,0.128,0.053,0.4099722991689751,0.3048780487804878,1.2621472083600596,,,1.3008092033575736,5.7304964539007095,0.4467821782178218,4.134146341463414,71.1,3.375,5.242647058823529
2021,Jacksonville State,0.147,0.101,0.047,0.5111111111111111,0.2978723404255319,1.1563151479077256,,,1.014584902311572,5.045454545454546,0.40540540540540543,2.8,71.1,3.7272727272727275,5.55
2021,Kansas,0.114,0.076,0.038,0.36,0.2736318407960199,1.3311895848280517,,,1.2474001385916018,5.139344262295082,0.5582137161084529,3.789473684210526,69.9,5.047058823529412,5.85
2021,Kansas State,0.18,0.129,0.051,0.5075757575757576,0.2930232558139535,1.2285448229629305,,,1.3271215482250345,5.746031746031746,0.5469613259668509,4.029411764705882,68.8,3.2777777777777777,5.931818181818182
2021,Kennesaw State,0.121,0.069,0.052,0.28125,0.23076923076923078,1.8935071356407076,,,1.2213160178619615,4.2727272727272725,0.6808510638297872,1.0,73.7,4.222222222222222,5.333333333333333
2021,Kent State,0.146,0.084,0.062,0.5365384615384615,0.34509803921568627,1.2027346626069282,,,1.2917139530368391,5.954545454545454,0.5670665212649946,3.676470588235294,70.7,4.087378640776699,6.315436241610739
2021,Kentucky,0.176,0.114,0.062,0.5241379310344828,0.3915094339622642,1.138081625240311,,,1.1539833211831314,5.874074074074074,0.5485498108448928,4.876712328767123,72.3,3.606060606060606,5.32089552238806
2021,Liberty,0.178,0.121,0.057,0.5241935483870968,0.3218884120171674,1.3701946910455969,,,1.1317812299109151,5.7388059701492535,0.4837451235370611,4.566265060240964,71.5,3.6176470588235294,5.460431654676259
2021,Louisiana,0.181,0.113,0.068,0.47619047619047616,0.32222222222222224,1.2507561180056002,,,1.3792775532367345,5.772151898734177,0.5526315789473685,4.044943820224719,69.1,3.1714285714285713,5.875816993464053
2021,Louisiana Tech,0.143,0.096,0.047,0.387434554973822,0.33195020746887965,1.3100118715686548,,,1.2582844271783535,5.636363636363637,0.4739454094292804,3.3658536585365852,69.2,4.246913580246914,5.910958904109589
2021,Louisville,0.165,0.103,0.062,0.43155452436194897,0.35526315789473684,1.456290515279213,,,1.3605350245798205,5.503597122302159,0.5633986928104575,4.454545454545454,71.4,4.208333333333333,5.583333333333333
2021,LSU,0.173,0.123,0.05,0.3776595744680851,0.30566037735849055,1.3156782674292982,,,1.3029725143102937,5.472972972972973,0.4641975308641975,4.25,72.2,4.027397260273973,5.447368421052632
2021,Marshall,0.157,0.107,0.05,0.5048309178743962,0.3359683794466403,1.1707468613641383,,,1.2621739237882246,5.9411764705882355,0.45544554455445546,4.023255813953488,69.7,3.037037037037037,5.767741935483871
2021,Maryland,0.143,0.084,0.059,0.4670846394984326,0.32242990654205606,1.20837951631513,,,1.2563722144379896,5.539568345323741,0.4142857142857143,3.7976190476190474,72.1,3.813953488372093,5.60431654676259
2021,Massachusetts,0.131,0.081,0.05,0.4241486068111455,0.28292682926829266,1.272149709871808,,,1.458870176821749,5.067226890756302,0.5356550580431177,3.3404255319148937,73.1,5.0588235294117645,5.574074074074074
2021,Memphis,0.155,0.088,0.067,0.4254742547425474,0.3288135593220339,1.3886657419349249,,,1.2534223186356064,6.028776978417266,0.4403341288782816,3.6493506493506493,71.4,3.8157894736842106,6.213793103448276
2021,Miami,0.171,0.123,0.048,0.42424242424242425,0.36538461538461536,1.3926084805598147,,,1.3813344085584738,5.563380281690141,0.4177215189873418,4.341463414634147,72.1,3.756756756756757,5.471014492753623
2021,Miami (OH),0.192,0.136,0.056,0.42105263157894735,0.35555555555555557,1.4109308216240557,,,1.3050314161839898,5.475524475524476,0.4610472541507024,3.9367088607594938,72.5,3.194444444444444,5.455172413793103
2021,Michigan,0.165,0.097,0.067,0.4885654885654886,0.3898305084745763,1.199887091602922,,,1.2134928763757087,5.727891156462585,0.5712589073634204,4.153846153846154,68.9,3.033333333333333,5.621621621621622
2021,Michigan State,0.165,0.102,0.063,0.4397163120567376,0.3359073359073359,1.4041560125005765,,,1.2156717620098834,5.3202614379084965,0.5196560196560197,3.7777777777777777,70.7,3.4285714285714284,6.130718954248366
2021,Middle Tennessee,0.204,0.122,0.082,0.40707964601769914,0.284,1.301181639914382,,,1.273366689791432,5.391608391608392,0.4396887159533074,3.8658536585365852,68.5,3.1789473684210527,5.324503311258278
2021,Minnesota,0.167,0.102,0.065,0.4278169014084507,0.3045267489711934,1.1591293542263965,,,1.1814951714336528,5.985714285714286,0.6778042959427207,3.7349397590361444,68.0,3.75,5.203007518796992
2021,Mississippi State,0.154,0.104,0.05,0.5,0.3923076923076923,1.0947880606453366,,,1.3454547746845982,6.297872340425532,0.24324324324324326,4.056818181818182,70.3,3.9838709677419355,5.437956204379562
2021,Missouri,0.159,0.107,0.052,0.4490861618798956,0.2923076923076923,1.2665725517296467,,,1.359012886184118,5.839416058394161,0.47875,3.858974358974359,72.4,4.288888888888889,5.630434782608695
2021,Missouri State,0.179,0.119,0.06,0.4375,0.35714285714285715,1.0504286296670573,,,1.3993778717778176,5.466666666666667,0.3902439024390244,2.2857142857142856,68.6,4.0,4.466666666666667
2021,Navy,0.161,0.112,0.049,0.3829113924050633,0.22522522522522523,1.1863652239913598,,,1.308747513089117,6.131147540983607,0.8449197860962567,3.8727272727272726,69.5,3.8732394366197185,5.598360655737705
2021,NC State,0.189,0.112,0.077,0.4205298013245033,0.288,1.3935796203423658,,,1.3570973217372702,5.244755244755245,0.4026666666666667,4.197183098591549,69.8,3.6,4.87248322147651
2021,Nebraska,0.16,0.093,0.066,0.43276283618581907,0.3037383177570093,1.3414810462260292,,,1.092084065245495,5.644444444444445,0.536745406824147,3.9726027397260273,72.0,2.970149253731343,5.69172932330827
2021,Nevada,0.179,0.112,0.067,0.4037735849056604,0.337037037037037,1.3893241057122592,,,1.193556736323037,5.655405405405405,0.31660692951015534,4.011363636363637,68.8,3.753623188405797,5.517006802721088
2021,New Mexico,0.148,0.094,0.054,0.30547550432276654,0.1506849315068493,1.2047210569050317,,,1.2924688210324644,4.6328125,0.5851602023608768,2.3125,73.7,3.64,5.359375
2021,New Mexico State,0.17,0.12,0.049,0.44745762711864406,0.2773722627737226,1.1814572597298325,,,1.401013505846615,5.666666666666667,0.3772378516624041,3.1076923076923078,74.0,3.9431818181818183,5.0
2021,North Carolina,0.152,0.094,0.059,0.5123595505617977,0.3793103448275862,1.3753285836856926,,,1.2865066737355129,5.607843137254902,0.5186480186480187,4.525,71.3,4.243589743589744,5.704697986577181
2021,Northern Illinois,0.122,0.083,0.039,0.47875816993464054,0.33114754098360655,1.2495590611532619,,,1.3077522934200843,6.232258064516129,0.6335403726708074,4.127906976744186,71.2,4.08421052631579,5.602564102564102
2021,North Texas,0.173,0.13,0.043,0.43227091633466136,0.3,1.245064248195576,,,1.5220769546679993,5.835616438356165,0.5892018779342723,3.1477272727272725,71.4,3.513157894736842,5.120567375886525
2021,Northwestern,0.119,0.075,0.045,0.42618384401114207,0.2445414847161572,1.189634548875889,,,1.2110072041217532,5.503937007874016,0.5135908440629471,2.9655172413793105,73.3,4.283783783783784,5.564885496183206
2021,Notre Dame,0.173,0.118,0.055,0.40789473684210525,0.3420074349442379,1.3639921464644162,,,1.2107706066686035,5.470967741935484,0.4481132075471698,4.325,71.5,2.898550724637681,5.165605095541402
2021,Ohio,0.114,0.074,0.04,0.47911547911547914,0.28820960698689957,1.1446155928830888,,,1.1659790893918327,5.7,0.5492577597840755,3.6417910447761193,71.5,3.948051948051948,6.5390625
2021,Ohio State,0.192,0.11,0.082,0.4867549668874172,0.40425531914893614,1.3897144113649937,,,1.2660054580092661,5.818897637795276,0.40866035182679294,4.880434782608695,70.4,3.6615384615384614,5.661417322834645
2021,Oklahoma,0.178,0.138,0.04,0.4794871794871795,0.363265306122449,1.3385268533735137,,,1.3464228034283956,5.636363636363637,0.4838709677419355,4.857142857142857,69.5,3.8285714285714287,5.722972972972973
2021,Oklahoma State,0.213,0.154,0.06,0.42234848484848486,0.2976588628762542,1.2000279003729588,,,1.2366039722104216,5.5,0.5393258426966292,4.0,69.3,2.7183098591549295,4.884393063583815
2021,Old Dominion,0.138,0.086,0.052,0.4431818181818182,0.3253424657534247,1.29741402521787,,,1.2315138309606244,5.756756756756757,0.5164319248826291,3.311111111111111,69.9,3.4367816091954024,5.940789473684211
2021,Ole Miss,0.159,0.103,0.056,0.4716599190283401,0.34375,1.3604151858059181,,,1.1508245822997711,6.210884353741497,0.5410733844468785,3.831578947368421,70.2,3.597560975609756,6.145833333333333
2021,Oregon,0.147,0.091,0.056,0.5409836065573771,0.3438735177865613,1.1802757136498205,,,1.2263715911011677,6.0,0.5458612975391499,4.551724137931035,70.5,4.227848101265823,6.066666666666666
2021,Oregon State,0.159,0.086,0.073,0.5407098121085595,0.35294117647058826,1.1703447720942046,,,1.2459681274053955,6.065693430656935,0.5764139590854392,4.792207792207792,71.6,3.930555555555556,6.141791044776119
2021,Penn State,0.16,0.099,0.06,0.38944723618090454,0.3052959501557632,1.2761187657155624,,,1.1046675807481596,5.980645161290322,0.42934196332254587,3.4545454545454546,73.0,2.4782608695652173,5.987730061349693
2021,Pittsburgh,0.198,0.135,0.062,0.4794188861985472,0.3175182481751825,1.272871611914643,,,1.2325646090242832,5.514619883040936,0.43796394485683987,4.585858585858586,69.9,3.7222222222222223,4.954545454545454
2021,Purdue,0.18,0.112,0.068,0.4380952380952381,0.3794466403162055,1.147818444510664,,,1.3206600207380155,6.125,0.35714285714285715,3.925,71.9,3.4571428571428573,5.324503311258278
2021,Rice,0.164,0.094,0.07,0.3735224586288416,0.2716049382716049,1.24779033838087,,,1.3368400111382672,5.809160305343512,0.5558475689881734,3.1791044776119404,72.5,4.153846153846154,5.514925373134329
2021,Rutgers,0.172,0.112,0.061,0.42337662337662335,0.23430962343096234,1.062905344651684,,,1.3919067828191505,5.24822695035461,0.5202702702702703,3.409090909090909,69.6,3.5285714285714285,5.300699300699301
2021,Sacramento State,0.108,0.046,0.062,0.4,0.375,1.4477144807847238,,,1.3402468695653942,5.75,0.2898550724637681,3.875,68.4,4.0,5.416666666666667
2021,San Diego State,0.197,0.118,0.078,0.39957716701902746,0.2783882783882784,1.2297224348968339,,,1.2054029582885162,5.0119760479041915,0.5651135005973715,3.567901234567901,69.5,3.459016393442623,5.260355029585799
2021,San José State,0.177,0.105,0.071,0.42902208201892744,0.3050847457627119,1.2870648932247803,,,1.1339500211636182,5.072463768115942,0.45285714285714285,3.0428571428571427,71.7,3.493333333333333,5.705035971223022
2021,SMU,0.164,0.104,0.059,0.4757834757834758,0.39915966386554624,1.3742913520422466,,,1.450984900549356,5.707142857142857,0.43929912390488113,4.406976744186046,67.8,4.214285714285714,5.260869565217392
2021,South Alabama,0.163,0.109,0.054,0.38726790450928383,0.2923076923076923,1.274732189208014,,,1.3273469978723587,5.887218045112782,0.48148148148148145,3.2,70.2,3.054054054054054,5.6434108527131785
2021,South Carolina,0.176,0.097,0.079,0.4083333333333333,0.28879310344827586,1.325362194704992,,,1.1996319960028081,5.186046511627907,0.5381165919282511,3.242857142857143,70.4,3.3846153846153846,5.149253731343284
2021,Southern Miss,0.175,0.114,0.061,0.35127478753541075,0.25738396624472576,1.3227702472965104,,,1.3901881218826866,5.007692307692308,0.5422427035330261,2.6610169491525424,70.1,2.808219178082192,5.152
