season,conference,team,offense,defense
2025,Big 12,Utah,"{'overall': 0.35, 'passing': 0.37, 'rushing': 0.35, 'firstDown': 0.11, 'secondDown': 0.32, 'thirdDown': 0.89, 'cumulative': {'total': 329.6, 'passing': 142.31, 'rushing': 195.3}}","{'overall': 0.07, 'passing': -0.03, 'rushing': 0.2, 'firstDown': -0.03, 'secondDown': 0, 'thirdDown': 0.36, 'cumulative': {'total': 60.4, 'passing': -137.6, 'rushing': 90}}"
2025,Mountain West,Utah State,"{'overall': 0.2, 'passing': 0.26, 'rushing': 0.18, 'firstDown': 0.11, 'secondDown': 0.19, 'thirdDown': 0.43, 'cumulative': {'total': 179.3, 'passing': 117.08, 'rushing': 75.4}}","{'overall': 0.2, 'passing': 0.2, 'rushing': 0.2, 'firstDown': 0.08, 'secondDown': 0.13, 'thirdDown': 0.54, 'cumulative': {'total': 195.4, 'passing': 1031.2, 'rushing': 91.5}}"
2025,Conference USA,UTEP,"{'overall': 0.01, 'passing': 0.02, 'rushing': 0.05, 'firstDown': -0.17, 'secondDown': -0.02, 'thirdDown': 0.28, 'cumulative': {'total': 10.1, 'passing': 7.46, 'rushing': 18.5}}","{'overall': 0.1, 'passing': 0.23, 'rushing': 0, 'firstDown': 0.04, 'secondDown': 0.19, 'thirdDown': 0.14, 'cumulative': {'total': 89.3, 'passing': 925, 'rushing': 2.2}}"
2025,American Athletic,UTSA,"{'overall': 0.2, 'passing': 0.3, 'rushing': 0.16, 'firstDown': 0.06, 'secondDown': 0.24, 'thirdDown': 0.44, 'cumulative': {'total': 179.3, 'passing': 133.25, 'rushing': 64.7}}","{'overall': 0.14, 'passing': 0.24, 'rushing': 0.08, 'firstDown': -0.01, 'secondDown': 0.15, 'thirdDown': 0.4, 'cumulative': {'total': 115.3, 'passing': 979.8, 'rushing': 33.7}}"
2025,SEC,Vanderbilt,"{'overall': 0.41, 'passing': 0.52, 'rushing': 0.33, 'firstDown': 0.26, 'secondDown': 0.48, 'thirdDown': 0.71, 'cumulative': {'total': 334.8, 'passing': 215.57, 'rushing': 124.9}}","{'overall': 0.19, 'passing': 0.35, 'rushing': 0.02, 'firstDown': -0.06, 'secondDown': 0.21, 'thirdDown': 0.62, 'cumulative': {'total': 162, 'passing': 1637.8, 'rushing': 6.2}}"
2025,ACC,Virginia,"{'overall': 0.17, 'passing': 0.23, 'rushing': 0.18, 'firstDown': -0.02, 'secondDown': 0.13, 'thirdDown': 0.68, 'cumulative': {'total': 182, 'passing': 112.61, 'rushing': 97.8}}","{'overall': 0.06, 'passing': 0.13, 'rushing': 0.05, 'firstDown': -0.06, 'secondDown': 0.09, 'thirdDown': 0.22, 'cumulative': {'total': 56.3, 'passing': 568.4, 'rushing': 21.5}}"
2025,ACC,Virginia Tech,"{'overall': 0.17, 'passing': 0.17, 'rushing': 0.19, 'firstDown': 0.05, 'secondDown': 0.13, 'thirdDown': 0.44, 'cumulative': {'total': 131.9, 'passing': 55.5, 'rushing': 79.2}}","{'overall': 0.27, 'passing': 0.43, 'rushing': 0.16, 'firstDown': 0.1, 'secondDown': 0.23, 'thirdDown': 0.7, 'cumulative': {'total': 206.6, 'passing': 1477.8, 'rushing': 64}}"
2025,ACC,Wake Forest,"{'overall': 0.16, 'passing': 0.26, 'rushing': 0.1, 'firstDown': -0.02, 'secondDown': 0.13, 'thirdDown': 0.59, 'cumulative': {'total': 136.7, 'passing': 108.2, 'rushing': 43.2}}","{'overall': 0.04, 'passing': 0.1, 'rushing': 0.01, 'firstDown': -0.06, 'secondDown': -0.08, 'thirdDown': 0.44, 'cumulative': {'total': 37.8, 'passing': 479.2, 'rushing': 3.2}}"
2025,Big Ten,Washington,"{'overall': 0.29, 'passing': 0.37, 'rushing': 0.27, 'firstDown': 0.13, 'secondDown': 0.3, 'thirdDown': 0.63, 'cumulative': {'total': 239.5, 'passing': 143, 'rushing': 115.2}}","{'overall': 0.06, 'passing': 0.18, 'rushing': -0.03, 'firstDown': -0.19, 'secondDown': 0.13, 'thirdDown': 0.49, 'cumulative': {'total': 49.1, 'passing': 831.3, 'rushing': -12.8}}"
2025,Pac-12,Washington State,"{'overall': 0.13, 'passing': 0.2, 'rushing': 0.08, 'firstDown': -0.03, 'secondDown': 0.11, 'thirdDown': 0.49, 'cumulative': {'total': 108.3, 'passing': 85.15, 'rushing': 32.8}}","{'overall': 0.09, 'passing': 0.14, 'rushing': 0.09, 'firstDown': 0.11, 'secondDown': -0.03, 'thirdDown': 0.31, 'cumulative': {'total': 72.8, 'passing': 531.6, 'rushing': 34.3}}"
2025,Conference USA,Western Kentucky,"{'overall': 0.17, 'passing': 0.25, 'rushing': 0.08, 'firstDown': 0.02, 'secondDown': 0.22, 'thirdDown': 0.47, 'cumulative': {'total': 151.8, 'passing': 125, 'rushing': 32.5}}","{'overall': 0.1, 'passing': 0.13, 'rushing': 0.09, 'firstDown': 0.02, 'secondDown': 0.05, 'thirdDown': 0.43, 'cumulative': {'total': 91.6, 'passing': 645.1, 'rushing': 40}}"
2025,Mid-American,Western Michigan,"{'overall': 0.1, 'passing': 0.09, 'rushing': 0.12, 'firstDown': -0.02, 'secondDown': 0.17, 'thirdDown': 0.39, 'cumulative': {'total': 96.2, 'passing': 29.47, 'rushing': 74.3}}","{'overall': 0.05, 'passing': 0.07, 'rushing': 0.07, 'firstDown': -0.05, 'secondDown': 0.1, 'thirdDown': 0.21, 'cumulative': {'total': 46.9, 'passing': 302.5, 'rushing': 30.4}}"
2025,Big 12,West Virginia,"{'overall': 0.07, 'passing': 0.13, 'rushing': 0.04, 'firstDown': -0.03, 'secondDown': 0.06, 'thirdDown': 0.32, 'cumulative': {'total': 60.4, 'passing': 43.72, 'rushing': 18.3}}","{'overall': 0.16, 'passing': 0.35, 'rushing': 0.01, 'firstDown': -0.05, 'secondDown': 0.06, 'thirdDown': 0.64, 'cumulative': {'total': 138.6, 'passing': 1426.4, 'rushing': 6.2}}"
2025,Big Ten,Wisconsin,"{'overall': 0.02, 'passing': 0.02, 'rushing': 0.06, 'firstDown': -0.17, 'secondDown': 0.03, 'thirdDown': 0.22, 'cumulative': {'total': 15.7, 'passing': 7.09, 'rushing': 24.7}}","{'overall': 0.17, 'passing': 0.31, 'rushing': 0.05, 'firstDown': 0.03, 'secondDown': 0.16, 'thirdDown': 0.48, 'cumulative': {'total': 128.7, 'passing': 1184.4, 'rushing': 16.3}}"
2025,Mountain West,Wyoming,"{'overall': 0.05, 'passing': 0.12, 'rushing': 0.01, 'firstDown': 0, 'secondDown': -0.06, 'thirdDown': 0.27, 'cumulative': {'total': 39.5, 'passing': 48.06, 'rushing': 5}}","{'overall': 0.07, 'passing': 0.13, 'rushing': 0.07, 'firstDown': -0.07, 'secondDown': 0.07, 'thirdDown': 0.37, 'cumulative': {'total': 56.6, 'passing': 479.3, 'rushing': 31.9}}"
