game_id,season,week,team,opponent,off_epa,off_epa_pass,off_epa_rush,def_epa,def_epa_pass,def_epa_rush
401761604,2025,3,East Carolina,Coastal Carolina,0.18,0.52,-0.07,-0.05,-0.07,0.0
401752698,2025,3,Eastern Michigan,Kentucky,0.18,0.16,0.21,0.41,0.74,0.26
401752699,2025,3,Florida,LSU,-0.02,-0.06,0.07,0.07,0.33,-0.2
401757233,2025,3,Florida Atlantic,Florida International,0.14,0.19,0.05,0.06,0.16,0.18
401757233,2025,3,Florida International,Florida Atlantic,0.06,0.16,0.18,0.14,0.19,0.05
401760369,2025,3,Fresno State,Southern,0.52,0.91,0.26,0.0,0.48,-0.41
401752705,2025,3,Georgia,Tennessee,0.23,0.43,0.09,0.34,0.61,0.03
401757234,2025,3,Georgia Southern,Jacksonville State,0.39,0.52,0.32,0.31,0.35,0.28
401761605,2025,3,Georgia State,Murray State,0.41,0.69,0.14,0.08,0.08,0.13
401754623,2025,3,Georgia Tech,Clemson,0.15,0.31,0.04,0.25,0.15,0.32
401760370,2025,3,Hawai'i,Portland State,0.16,0.19,0.11,-0.06,0.21,-0.53
401756893,2025,3,Houston,Colorado,0.02,0.31,-0.11,0.21,0.14,0.33
401752829,2025,3,Illinois,Western Michigan,0.31,0.36,0.26,-0.1,0.04,-0.21
401752836,2025,3,Indiana,Indiana State,0.8,1.08,0.57,-0.24,-0.3,-0.18
401752830,2025,3,Iowa,Massachusetts,0.28,0.44,0.15,-0.15,-0.13,-0.16
401756890,2025,3,Iowa State,Arkansas State,0.37,0.61,0.18,-0.01,-0.05,0.02
401757234,2025,3,Jacksonville State,Georgia Southern,0.31,0.35,0.28,0.39,0.52,0.32
401756888,2025,3,Kansas State,Arizona,-0.02,-0.08,0.04,0.06,-0.04,0.16
401757235,2025,3,Kennesaw State,Merrimack,0.15,-0.13,0.43,0.16,0.34,0.01
401762817,2025,3,Kent State,Buffalo,0.27,0.39,0.19,0.23,0.37,0.03
401752698,2025,3,Kentucky,Eastern Michigan,0.41,0.74,0.26,0.18,0.16,0.21
401757256,2025,3,Liberty,Bowling Green,0.08,-0.04,0.17,0.07,0.07,0.06
401752702,2025,3,Louisiana,Missouri,-0.08,-0.52,0.26,0.49,0.34,0.56
401757257,2025,3,Louisiana Tech,New Mexico State,0.37,0.63,0.28,-0.07,0.31,-0.8
401752699,2025,3,LSU,Florida,0.07,0.33,-0.2,-0.02,-0.06,0.07
401761606,2025,3,Marshall,Eastern Kentucky,0.09,0.33,0.02,-0.15,-0.06,-0.25
401752838,2025,3,Maryland,Towson,0.31,0.55,0.14,-0.23,-0.13,-0.37
401752830,2025,3,Massachusetts,Iowa,-0.15,-0.13,-0.16,0.28,0.44,0.15
401761608,2025,3,Memphis,Troy,0.17,0.21,0.14,-0.15,-0.21,-0.04
401754535,2025,3,Miami,South Florida,0.5,0.68,0.35,0.0,0.25,-0.43
401752839,2025,3,Michigan,Central Michigan,0.47,0.63,0.4,-0.17,-0.06,-0.26
401752834,2025,3,Michigan State,Youngstown State,0.46,0.69,0.27,0.23,0.34,0.06
401757258,2025,3,Middle Tennessee,Nevada,0.08,0.01,0.22,0.07,-0.09,0.22
401752840,2025,3,Minnesota,California,0.09,0.19,-0.01,0.17,0.31,-0.14
401752701,2025,3,Mississippi State,Alcorn State,0.71,0.69,0.73,-0.12,0.06,-0.25
401752702,2025,3,Missouri,Louisiana,0.49,0.34,0.56,-0.08,-0.52,0.26
401754615,2025,3,Missouri State,SMU,-0.03,0.07,-0.22,0.32,0.25,0.41
401762465,2025,3,Navy,Tulsa,0.31,0.15,0.34,0.04,-0.03,0.13
401754531,2025,3,NC State,Wake Forest,0.12,0.44,-0.13,0.04,-0.03,0.16
401752828,2025,3,Nebraska,Houston Christian,0.48,0.68,0.32,-0.1,-0.08,-0.11
401757258,2025,3,Nevada,Middle Tennessee,0.07,-0.09,0.22,0.08,0.01,0.22
401752837,2025,3,New Mexico,UCLA,0.32,0.74,0.16,0.16,0.19,0.11
401757257,2025,3,New Mexico State,Louisiana Tech,-0.07,0.31,-0.8,0.37,0.63,0.28
401754639,2025,3,North Carolina,Richmond,0.12,-0.11,0.28,-0.25,0.09,-0.37
401752949,2025,3,North Texas,Washington State,0.55,0.59,0.51,0.07,0.13,-0.01
401752831,2025,3,Northwestern,Oregon,0.15,-0.03,0.28,0.3,0.3,0.3
401752707,2025,3,Notre Dame,Texas A&M,0.2,0.27,0.13,0.38,0.56,0.18
401752827,2025,3,Ohio,Ohio State,-0.06,0.06,-0.15,0.38,0.51,0.22
401752827,2025,3,Ohio State,Ohio,0.38,0.51,0.22,-0.06,0.06,-0.15
401752703,2025,3,Oklahoma,Temple,0.27,0.17,0.36,-0.25,-0.14,-0.37
401754536,2025,3,Old Dominion,Virginia Tech,0.5,0.88,0.28,0.21,0.14,0.32
401752700,2025,3,Ole Miss,Arkansas,0.39,0.79,0.05,0.49,0.51,0.48
401752831,2025,3,Oregon,Northwestern,0.3,0.3,0.3,0.15,-0.03,0.28
401752938,2025,3,Oregon State,Texas Tech,0.01,0.17,-0.37,0.45,0.84,0.02
401752835,2025,3,Penn State,Villanova,0.31,0.09,0.46,-0.21,-0.14,-0.29
401754638,2025,3,Pittsburgh,West Virginia,0.07,0.17,-0.07,0.19,0.36,0.06
401752832,2025,3,Purdue,USC,-0.07,-0.11,0.01,0.36,0.66,0.15
401762466,2025,3,Rice,Prairie View A&M,0.31,0.03,0.4,0.03,0.12,-0.05
401752833,2025,3,Rutgers,Norfolk State,0.46,0.68,0.27,-0.41,-0.43,0.16
401754615,2025,3,SMU,Missouri State,0.32,0.25,0.41,-0.03,0.07,-0.22
401752697,2025,3,South Alabama,Auburn,0.09,0.24,-0.01,0.32,0.21,0.4
401752704,2025,3,South Carolina,Vanderbilt,0.14,0.24,0.03,0.27,0.47,0.12
401761607,2025,3,Southern Miss,App State,0.42,0.55,0.24,-0.06,-0.21,0.19
401754535,2025,3,South Florida,Miami,0.0,0.25,-0.43,0.5,0.68,0.35
401754533,2025,3,Stanford,Boston College,0.2,0.4,0.09,0.05,0.19,-0.27
401754532,2025,3,Syracuse,Colgate,0.59,0.95,0.2,0.05,0.02,0.12
401756894,2025,3,TCU,Abilene Christian,0.49,0.74,0.2,0.34,0.58,0.15
401752703,2025,3,Temple,Oklahoma,-0.25,-0.14,-0.37,0.27,0.17,0.36
401752705,2025,3,Tennessee,Georgia,0.34,0.61,0.03,0.23,0.43,0.09
401752706,2025,3,Texas,UTEP,-0.05,-0.17,0.01,-0.07,-0.04,-0.13
401752707,2025,3,Texas A&M,Notre Dame,0.38,0.56,0.18,0.2,0.27,0.13
401756889,2025,3,Texas State,Arizona State,0.12,0.04,0.2,0.34,0.21,0.43
401752938,2025,3,Texas Tech,Oregon State,0.45,0.84,0.02,0.01,0.17,-0.37
401762819,2025,3,Toledo,Morgan State,0.37,0.52,0.25,-0.31,-0.21,-0.36
401761608,2025,3,Troy,Memphis,-0.15,-0.21,-0.04,0.17,0.21,0.14
401754534,2025,3,Tulane,Duke,0.2,0.49,-0.01,0.19,0.33,-0.08
401762465,2025,3,Tulsa,Navy,0.04,-0.03,0.13,0.31,0.15,0.34
401762463,2025,3,UAB,Akron,0.19,0.31,0.0,0.18,0.42,-0.07
401752837,2025,3,UCLA,New Mexico,0.16,0.19,0.11,0.32,0.74,0.16
401757168,2025,3,UConn,Delaware,0.46,0.68,0.19,0.41,0.24,0.58
401752832,2025,3,USC,Purdue,0.36,0.66,0.15,-0.07,-0.11,0.01
401756895,2025,3,Utah,Wyoming,0.35,0.2,0.48,-0.09,-0.01,-0.15
401760368,2025,3,Utah State,Air Force,0.58,0.64,0.53,0.25,0.09,0.32
401752706,2025,3,UTEP,Texas,-0.07,-0.04,-0.13,-0.05,-0.17,0.01
401762467,2025,3,UTSA,Incarnate Word,0.36,0.48,0.22,0.13,0.24,-0.09
401752704,2025,3,Vanderbilt,South Carolina,0.27,0.47,0.12,0.14,0.24,0.03
401754619,2025,3,Virginia,William & Mary,0.47,0.36,0.6,-0.01,0.02,-0.04
401754536,2025,3,Virginia Tech,Old Dominion,0.21,0.14,0.32,0.5,0.88,0.28
401754531,2025,3,Wake Forest,NC State,0.04,-0.03,0.16,0.12,0.44,-0.13
401752949,2025,3,Washington State,North Texas,0.07,0.13,-0.01,0.55,0.59,0.51
401752829,2025,3,Western Michigan,Illinois,-0.1,0.04,-0.21,0.31,0.36,0.26
401754638,2025,3,West Virginia,Pittsburgh,0.19,0.36,0.06,0.07,0.17,-0.07
401752696,2025,3,Wisconsin,Alabama,0.06,0.0,0.11,0.54,0.9,0.01
401756895,2025,3,Wyoming,Utah,-0.09,-0.01,-0.15,0.35,0.2,0.48
401760372,2025,4,Air Force,Boise State,0.41,0.78,0.27,0.72,0.81,0.64
401762821,2025,4,Akron,Duquesne,0.33,0.2,0.43,-0.11,-0.51,0.18
401756896,2025,4,Arizona State,Baylor,0.1,0.33,-0.05,0.26,0.21,0.35
401752708,2025,4,Arkansas,Memphis,0.18,0.27,0.09,0.31,-0.03,0.59
401757261,2025,4,Arkansas State,Kennesaw State,0.14,0.31,-0.13,0.15,0.28,0.06
401762469,2025,4,Army,North Texas,0.35,0.5,0.33,0.26,0.3,0.23
401752714,2025,4,Auburn,Oklahoma,0.12,0.1,0.22,0.06,0.33,-0.34
401757169,2025,4,Ball State,UConn,0.26,0.35,0.19,0.28,0.27,0.28
401756896,2025,4,Baylor,Arizona State,0.26,0.21,0.35,0.1,0.33,-0.05
401760372,2025,4,Boise State,Air Force,0.72,0.81,0.64,0.41,0.78,0.27
401754642,2025,4,Bowling Green,Louisville,0.07,-0.18,0.25,0.37,0.42,0.31
401761613,2025,4,Buffalo,Troy,0.08,0.08,0.07,0.07,0.04,0.11
401756898,2025,4,BYU,East Carolina,0.35,0.54,0.2,-0.08,-0.16,0.04
401754540,2025,4,California,San Diego State,-0.31,-0.31,-0.32,0.12,0.32,0.0
401762822,2025,4,Central Michigan,Wagner,0.23,1.1,-0.07,-0.42,-0.6,-0.29
401762468,2025,4,Charlotte,Rice,0.08,0.12,0.01,0.23,0.89,0.07
401754537,2025,4,Clemson,Syracuse,0.19,0.2,0.14,0.17,0.34,-0.02
401761611,2025,4,Coastal Carolina,South Alabama,0.21,0.08,0.32,0.04,-0.04,0.12
401756897,2025,4,Colorado,Wyoming,0.38,0.61,0.14,0.1,0.25,0.04
401760373,2025,4,Colorado State,UTSA,0.18,0.26,0.09,0.07,0.15,0.01
401757259,2025,4,Delaware,Florida International,0.23,0.27,0.17,0.1,0.07,0.14
401754538,2025,4,Duke,NC State,0.32,0.54,0.1,0.28,0.48,0.03
401756898,2025,4,East Carolina,BYU,-0.08,-0.16,0.04,0.35,0.54,0.2
401761610,2025,4,Eastern Michigan,Louisiana,0.2,0.11,0.29,0.29,0.21,0.4
401752709,2025,4,Florida,Miami,-0.06,-0.21,0.1,0.12,0.04,0.18
401757259,2025,4,Florida International,Delaware,0.1,0.07,0.14,0.23,0.27,0.17
401754541,2025,4,Florida State,Kent State,0.65,0.47,0.73,-0.14,-0.03,-0.25
401760374,2025,4,Fresno State,Hawai'i,-0.01,0.61,-0.54,-0.03,-0.17,0.26
401761609,2025,4,Georgia Southern,Maine,0.27,0.2,0.33,-0.02,-0.1,0.08
401752716,2025,4,Georgia State,Vanderbilt,0.08,0.3,-0.17,0.59,0.55,0.62
401754542,2025,4,Georgia Tech,Temple,0.45,0.44,0.45,-0.04,-0.09,0.02
401760374,2025,4,Hawai'i,Fresno State,-0.03,-0.17,0.26,-0.01,0.61,-0.54
401752843,2025,4,Illinois,Indiana,-0.21,-0.12,0.06,0.6,1.03,0.36
401752843,2025,4,Indiana,Illinois,0.6,1.03,0.36,-0.21,-0.12,0.06
401752844,2025,4,Iowa,Rutgers,0.3,0.31,0.29,0.25,0.28,0.21
401757260,2025,4,Jacksonville State,Murray State,0.42,0.17,0.61,-0.16,-0.16,-0.16
401757262,2025,4,James Madison,Liberty,0.25,0.27,0.24,-0.01,-0.38,0.2
401756899,2025,4,Kansas,West Virginia,0.24,0.2,0.26,0.01,0.04,-0.02
401757261,2025,4,Kennesaw State,Arkansas State,0.15,0.28,0.06,0.14,0.31,-0.13
401754541,2025,4,Kent State,Florida State,-0.14,-0.03,-0.25,0.65,0.47,0.73
401757262,2025,4,Liberty,James Madison,-0.01,-0.38,0.2,0.25,0.27,0.24
401761610,2025,4,Louisiana,Eastern Michigan,0.29,0.21,0.4,0.2,0.11,0.29
401757263,2025,4,Louisiana Tech,Southern Miss,0.15,0.48,-0.04,0.05,0.23,-0.21
401754642,2025,4,Louisville,Bowling Green,0.37,0.42,0.31,0.07,-0.18,0.25
401752710,2025,4,LSU,SE Louisiana,0.55,0.67,0.39,0.0,-0.04,0.04
401757264,2025,4,Marshall,Middle Tennessee,0.3,1.02,-0.05,0.33,0.38,0.19
401752845,2025,4,Maryland,Wisconsin,0.15,0.3,-0.08,-0.05,-0.1,0.0
401752708,2025,4,Memphis,Arkansas,0.31,-0.03,0.59,0.18,0.27,0.09
401752709,2025,4,Miami,Florida,0.12,0.04,0.18,-0.06,-0.21,0.1
401760376,2025,4,Miami (OH),UNLV,0.04,0.07,0.0,0.23,0.22,0.24
401752846,2025,4,Michigan,Nebraska,0.23,-0.01,0.41,0.16,0.28,-0.07
401752847,2025,4,Michigan State,USC,0.27,0.52,0.06,0.55,0.69,0.45
401757264,2025,4,Middle Tennessee,Marshall,0.33,0.38,0.19,0.3,1.02,-0.05
401752712,2025,4,Mississippi State,Northern Illinois,0.46,0.48,0.46,0.05,0.13,-0.03
401752713,2025,4,Missouri,South Carolina,0.22,0.19,0.23,0.13,0.38,-0.38
401757265,2025,4,Missouri State,UT Martin,0.46,0.64,0.23,0.14,0.16,0.12
401754538,2025,4,NC State,Duke,0.28,0.48,0.03,0.32,0.54,0.1
401752846,2025,4,Nebraska,Michigan,0.16,0.28,-0.07,0.23,-0.01,0.41
401757268,2025,4,Nevada,Western Kentucky,0.07,-0.16,0.19,0.22,0.11,0.35
401754640,2025,4,North Carolina,UCF,-0.03,-0.09,0.07,0.38,0.45,0.32
401752712,2025,4,Northern Illinois,Mississippi State,0.05,0.13,-0.03,0.46,0.48,0.46
401762469,2025,4,North Texas,Army,0.26,0.3,0.23,0.35,0.5,0.33
401752848,2025,4,Notre Dame,Purdue,0.5,0.92,0.32,0.18,0.34,-0.07
401762823,2025,4,Ohio,Gardner-Webb,0.46,0.48,0.44,0.39,0.51,0.26
401752714,2025,4,Oklahoma,Auburn,0.06,0.33,-0.34,0.12,0.1,0.22
401756900,2025,4,Oklahoma State,Tulsa,-0.01,-0.13,0.16,0.15,0.31,0.01
401752711,2025,4,Ole Miss,Tulane,0.41,0.54,0.32,-0.09,-0.22,0.01
401752841,2025,4,Oregon,Oregon State,0.46,0.61,0.37,-0.06,0.07,-0.16
401752841,2025,4,Oregon State,Oregon,-0.06,0.07,-0.16,0.46,0.61,0.37
401752848,2025,4,Purdue,Notre Dame,0.18,0.34,-0.07,0.5,0.92,0.32
401762468,2025,4,Rice,Charlotte,0.23,0.89,0.07,0.08,0.12,0.01
401752844,2025,4,Rutgers,Iowa,0.25,0.28,0.21,0.3,0.31,0.29
401752723,2025,4,Sam Houston,Texas,-0.23,-0.39,0.02,0.78,1.04,0.53
401754540,2025,4,San Diego State,California,0.12,0.32,0.0,-0.31,-0.31,-0.32
401760375,2025,4,San José State,Idaho,0.49,0.44,0.53,0.3,0.49,0.16
401754636,2025,4,SMU,TCU,0.27,0.43,0.02,0.29,0.47,0.06
401761611,2025,4,South Alabama,Coastal Carolina,0.04,-0.04,0.12,0.21,0.08,0.32
401752713,2025,4,South Carolina,Missouri,0.13,0.38,-0.38,0.22,0.19,0.23
401757263,2025,4,Southern Miss,Louisiana Tech,0.05,0.23,-0.21,0.15,0.48,-0.04
401762470,2025,4,South Florida,South Carolina State,0.56,0.66,0.46,-0.23,-0.18,-0.11
401754539,2025,4,Stanford,Virginia,0.22,0.45,-0.06,0.47,0.87,0.15
401754537,2025,4,Syracuse,Clemson,0.17,0.34,-0.02,0.19,0.2,0.14
401754636,2025,4,TCU,SMU,0.29,0.47,0.06,0.27,0.43,0.02
401754542,2025,4,Temple,Georgia Tech,-0.04,-0.09,0.02,0.45,0.44,0.45
401752715,2025,4,Tennessee,UAB,0.35,0.34,0.36,0.08,0.26,-0.45
401752723,2025,4,Texas,Sam Houston,0.78,1.04,0.53,-0.23,-0.39,0.02
401761612,2025,4,Texas State,Nicholls,0.32,0.39,0.29,-0.12,-0.22,-0.07
401756901,2025,4,Texas Tech,Utah,0.16,0.39,-0.05,0.04,0.12,-0.07
401762820,2025,4,Toledo,Western Michigan,-0.13,-0.39,0.08,-0.02,-0.04,0.0
401761613,2025,4,Troy,Buffalo,0.07,0.04,0.11,0.08,0.08,0.07
401752711,2025,4,Tulane,Ole Miss,-0.09,-0.22,0.01,0.41,0.54,0.32
401756900,2025,4,Tulsa,Oklahoma State,0.15,0.31,0.01,-0.01,-0.13,0.16
401752715,2025,4,UAB,Tennessee,0.08,0.26,-0.45,0.35,0.34,0.36
401754640,2025,4,UCF,North Carolina,0.38,0.45,0.32,-0.03,-0.09,0.07
401757169,2025,4,UConn,Ball State,0.28,0.27,0.28,0.26,0.35,0.19
401757267,2025,4,UL Monroe,UTEP,0.24,0.79,0.05,0.06,0.22,-0.26
401760376,2025,4,UNLV,Miami (OH),0.23,0.22,0.24,0.04,0.07,0.0
401752847,2025,4,USC,Michigan State,0.55,0.69,0.45,0.27,0.52,0.06
401756901,2025,4,Utah,Texas Tech,0.04,0.12,-0.07,0.16,0.39,-0.05
401760377,2025,4,Utah State,McNeese,0.39,0.58,0.28,-0.03,-0.04,-0.03
401757267,2025,4,UTEP,UL Monroe,0.06,0.22,-0.26,0.24,0.79,0.05
401760373,2025,4,UTSA,Colorado State,0.07,0.15,0.01,0.18,0.26,0.09
401752716,2025,4,Vanderbilt,Georgia State,0.59,0.55,0.62,0.08,0.3,-0.17
401754539,2025,4,Virginia,Stanford,0.47,0.87,0.15,0.22,0.45,-0.06
401754617,2025,4,Virginia Tech,Wofford,0.28,0.82,-0.18,-0.27,-0.16,-0.45
401752842,2025,4,Washington,Washington State,0.67,1.13,0.33,0.07,0.25,-0.2
401752842,2025,4,Washington State,Washington,0.07,0.25,-0.2,0.67,1.13,0.33
401757268,2025,4,Western Kentucky,Nevada,0.22,0.11,0.35,0.07,-0.16,0.19
401762820,2025,4,Western Michigan,Toledo,-0.02,-0.04,0.0,-0.13,-0.39,0.08
401756899,2025,4,West Virginia,Kansas,0.01,0.04,-0.02,0.24,0.2,0.26
401752845,2025,4,Wisconsin,Maryland,-0.05,-0.1,0.0,0.15,0.3,-0.08
401756897,2025,4,Wyoming,Colorado,0.1,0.25,0.04,0.38,0.61,0.14
401760378,2025,5,Air Force,Hawai'i,0.56,1.3,0.22,0.44,0.8,-0.13
401762824,2025,5,Akron,Toledo,-0.29,-0.02,-0.51,0.56,0.82,0.37
401752718,2025,5,Alabama,Georgia,0.24,0.52,-0.06,0.17,0.13,0.19
401760379,2025,5,App State,Boise State,-0.23,-0.65,0.3,0.13,0.45,-0.16
401756904,2025,5,Arizona,Iowa State,0.07,0.01,0.2,0.19,0.4,0.08
401756902,2025,5,Arizona State,TCU,0.18,0.21,0.15,0.12,0.2,-0.04
401752717,2025,5,Arkansas,Notre Dame,0.11,-0.04,0.29,0.59,1.03,0.22
401761616,2025,5,Arkansas State,UL Monroe,-0.02,0.01,-0.1,0.23,0.25,0.22
401762471,2025,5,Army,East Carolina,-0.09,-0.35,-0.03,0.23,0.62,0.04
401752724,2025,5,Auburn,Texas A&M,-0.15,-0.18,-0.1,0.05,0.42,-0.16
401756907,2025,5,Baylor,Oklahoma State,0.51,0.69,0.34,0.09,0.12,0.05
401760379,2025,5,Boise State,App State,0.13,0.45,-0.16,-0.23,-0.65,0.3
401754544,2025,5,Boston College,California,0.26,-0.01,0.75,0.18,0.44,-0.08
401762825,2025,5,Bowling Green,Ohio,-0.08,-0.4,0.24,0.21,0.35,0.12
401757170,2025,5,Buffalo,UConn,0.07,0.07,0.08,0.16,0.16,0.16
401756903,2025,5,BYU,Colorado,0.26,0.44,0.12,0.17,0.18,0.17
401754544,2025,5,California,Boston College,0.18,0.44,-0.08,0.26,-0.01,0.75
401762826,2025,5,Central Michigan,Eastern Michigan,0.33,0.6,0.24,0.14,0.18,0.09
401756905,2025,5,Cincinnati,Kansas,0.45,0.54,0.34,0.61,0.99,0.21
401756903,2025,5,Colorado,BYU,0.17,0.18,0.17,0.26,0.44,0.12
401752950,2025,5,Colorado State,Washington State,0.05,0.04,0.06,0.17,0.33,0.02
401754545,2025,5,Duke,Syracuse,0.48,0.62,0.37,0.02,-0.07,0.14
401762471,2025,5,East Carolina,Army,0.23,0.62,0.04,-0.09,-0.35,-0.03
401762826,2025,5,Eastern Michigan,Central Michigan,0.14,0.18,0.09,0.33,0.6,0.24
401762472,2025,5,Florida Atlantic,Memphis,0.22,0.2,0.25,0.41,0.5,0.37
401754543,2025,5,Florida State,Virginia,0.22,0.18,0.31,0.29,0.36,0.24
401752718,2025,5,Georgia,Alabama,0.17,0.13,0.19,0.24,0.52,-0.06
401761614,2025,5,Georgia Southern,James Madison,-0.04,0.03,-0.16,0.3,0.46,0.23
401754546,2025,5,Georgia Tech,Wake Forest,0.05,0.06,0.03,0.26,0.3,0.23
401760378,2025,5,Hawai'i,Air Force,0.44,0.8,-0.13,0.56,1.3,0.22
401752939,2025,5,Houston,Oregon State,0.04,0.24,-0.22,0.05,0.03,0.07
401752850,2025,5,Illinois,USC,0.25,0.89,-0.25,0.34,0.47,0.17
401752853,2025,5,Indiana,Iowa,0.12,0.55,-0.09,0.0,0.15,-0.21
401752853,2025,5,Iowa,Indiana,0.0,0.15,-0.21,0.12,0.55,-0.09
401756904,2025,5,Iowa State,Arizona,0.19,0.4,0.08,0.07,0.01,0.2
401757269,2025,5,Jacksonville State,Southern Miss,0.03,-0.3,0.21,0.25,0.29,0.23
401761614,2025,5,James Madison,Georgia Southern,0.3,0.46,0.23,-0.04,0.03,-0.16
401756905,2025,5,Kansas,Cincinnati,0.61,0.99,0.21,0.45,0.54,0.34
401756906,2025,5,Kansas State,UCF,0.19,0.12,0.23,0.14,0.25,0.05
401757270,2025,5,Kennesaw State,Middle Tennessee,0.25,0.61,0.02,0.14,0.1,0.18
401752722,2025,5,Kentucky,South Carolina,-0.28,-0.35,-0.24,0.18,0.44,0.09
401757271,2025,5,Liberty,Old Dominion,-0.01,-0.11,0.02,0.21,0.55,-0.01
401761615,2025,5,Louisiana,Marshall,0.12,0.0,0.2,0.42,0.62,0.28
401757272,2025,5,Louisiana Tech,UTEP,-0.16,0.02,-0.29,-0.32,-0.67,0.19
401754547,2025,5,Louisville,Pittsburgh,0.05,0.16,-0.14,0.04,0.12,-0.09
401752719,2025,5,LSU,Ole Miss,0.05,0.11,-0.06,0.21,0.6,-0.11
401761615,2025,5,Marshall,Louisiana,0.42,0.62,0.28,0.12,0.0,0.2
401752721,2025,5,Massachusetts,Missouri,-0.07,-0.08,-0.04,0.32,0.31,0.33
401762472,2025,5,Memphis,Florida Atlantic,0.41,0.5,0.37,0.22,0.2,0.25
401762827,2025,5,Miami (OH),Lindenwood,0.22,0.41,0.14,-0.31,-0.18,-0.19
401757270,2025,5,Middle Tennessee,Kennesaw State,0.14,0.1,0.18,0.25,0.61,0.02
401752849,2025,5,Minnesota,Rutgers,0.26,0.46,-0.3,0.21,0.26,0.15
401752720,2025,5,Mississippi State,Tennessee,-0.06,-0.13,-0.01,0.34,0.47,0.16
401752721,2025,5,Missouri,Massachusetts,0.32,0.31,0.33,-0.07,-0.08,-0.04
401757273,2025,5,Missouri State,Western Kentucky,0.14,0.02,0.25,0.3,0.37,0.21
401762473,2025,5,Navy,Rice,0.39,0.81,0.27,0.06,0.18,-0.02
401754548,2025,5,NC State,Virginia Tech,0.26,0.42,0.04,0.27,0.15,0.41
401757274,2025,5,New Mexico,New Mexico State,0.22,0.93,-0.35,-0.11,-0.2,0.08
401757274,2025,5,New Mexico State,New Mexico,-0.11,-0.2,0.08,0.22,0.93,-0.35
401760380,2025,5,Northern Illinois,San Diego State,-0.12,-0.19,-0.09,-0.05,-0.04,-0.05
401761617,2025,5,North Texas,South Alabama,0.34,0.41,0.29,0.22,0.19,0.24
401752851,2025,5,Northwestern,UCLA,0.1,-0.07,0.2,0.21,0.03,0.41
401752717,2025,5,Notre Dame,Arkansas,0.59,1.03,0.22,0.11,-0.04,0.29
401762825,2025,5,Ohio,Bowling Green,0.21,0.35,0.12,-0.08,-0.4,0.24
401752852,2025,5,Ohio State,Washington,0.27,0.62,-0.05,0.03,-0.06,0.13
401756907,2025,5,Oklahoma State,Baylor,0.09,0.12,0.05,0.51,0.69,0.34
401757271,2025,5,Old Dominion,Liberty,0.21,0.55,-0.01,-0.01,-0.11,0.02
401752719,2025,5,Ole Miss,LSU,0.21,0.6,-0.11,0.05,0.11,-0.06
401752854,2025,5,Oregon,Penn State,0.26,0.36,0.16,0.12,0.13,0.24
401752939,2025,5,Oregon State,Houston,0.05,0.03,0.07,0.04,0.24,-0.22
401752854,2025,5,Penn State,Oregon,0.12,0.13,0.24,0.26,0.36,0.16
401754547,2025,5,Pittsburgh,Louisville,0.04,0.12,-0.09,0.05,0.16,-0.14
401762473,2025,5,Rice,Navy,0.06,0.18,-0.02,0.39,0.81,0.27
401752849,2025,5,Rutgers,Minnesota,0.21,0.26,0.15,0.26,0.46,-0.3
401760380,2025,5,San Diego State,Northern Illinois,-0.05,-0.04,-0.05,-0.12,-0.19,-0.09
401754549,2025,5,San José State,Stanford,0.36,0.47,-0.05,0.32,0.53,-0.13
401761617,2025,5,South Alabama,North Texas,0.22,0.19,0.24,0.34,0.41,0.29
401752722,2025,5,South Carolina,Kentucky,0.18,0.44,0.09,-0.28,-0.35,-0.24
401757269,2025,5,Southern Miss,Jacksonville State,0.25,0.29,0.23,0.03,-0.3,0.21
401754549,2025,5,Stanford,San José State,0.32,0.53,-0.13,0.36,0.47,-0.05
401754545,2025,5,Syracuse,Duke,0.02,-0.07,0.14,0.48,0.62,0.37
401756902,2025,5,TCU,Arizona State,0.12,0.2,-0.04,0.18,0.21,0.15
401752720,2025,5,Tennessee,Mississippi State,0.34,0.47,0.16,-0.06,-0.13,-0.01
401752724,2025,5,Texas A&M,Auburn,0.05,0.42,-0.16,-0.15,-0.18,-0.1
401762824,2025,5,Toledo,Akron,0.56,0.82,0.37,-0.29,-0.02,-0.51
401762474,2025,5,Tulane,Tulsa,0.23,0.24,0.22,-0.16,-0.3,0.04
401762474,2025,5,Tulsa,Tulane,-0.16,-0.3,0.04,0.23,0.24,0.22
401756906,2025,5,UCF,Kansas State,0.14,0.25,0.05,0.19,0.12,0.23
401752851,2025,5,UCLA,Northwestern,0.21,0.03,0.41,0.1,-0.07,0.2
401757170,2025,5,UConn,Buffalo,0.16,0.16,0.16,0.07,0.07,0.08
401761616,2025,5,UL Monroe,Arkansas State,0.23,0.25,0.22,-0.02,0.01,-0.1
401752850,2025,5,USC,Illinois,0.34,0.47,0.17,0.25,0.89,-0.25
401756908,2025,5,Utah,West Virginia,0.39,0.83,0.1,0.14,-0.29,0.29
401752725,2025,5,Utah State,Vanderbilt,0.27,0.41,0.01,0.52,0.49,0.57
401757272,2025,5,UTEP,Louisiana Tech,-0.32,-0.67,0.19,-0.16,0.02,-0.29
401752725,2025,5,Vanderbilt,Utah State,0.52,0.49,0.57,0.27,0.41,0.01
401754543,2025,5,Virginia,Florida State,0.29,0.36,0.24,0.22,0.18,0.31
401754548,2025,5,Virginia Tech,NC State,0.27,0.15,0.41,0.26,0.42,0.04
