season,conference,team,offense,defense
2026,Mid-American,Miami (OH),"{'overall': 0.26, 'passing': 0.63, 'rushing': 0.08, 'firstDown': 0.26, 'secondDown': -0.01, 'thirdDown': 0.61, 'cumulative': {'total': 44.8, 'passing': 51.31, 'rushing': 7}}","{'overall': 0.2, 'passing': 0.41, 'rushing': 0.02, 'firstDown': 0.06, 'secondDown': 0.28, 'thirdDown': 0.78, 'cumulative': {'total': 40.1, 'passing': 480.1, 'rushing': 1.3}}"
2026,Big Ten,Michigan,"{'overall': 0.18, 'passing': 0.33, 'rushing': 0.12, 'firstDown': -0.13, 'secondDown': 0.23, 'thirdDown': 0.57, 'cumulative': {'total': 32.4, 'passing': 23.13, 'rushing': 12.8}}","{'overall': -0.13, 'passing': -0.21, 'rushing': -0.1, 'firstDown': -0.1, 'secondDown': -0.22, 'thirdDown': 0.13, 'cumulative': {'total': -23.6, 'passing': -162, 'rushing': -9.8}}"
2026,Big Ten,Michigan State,"{'overall': 0.08, 'passing': 0.18, 'rushing': 0.06, 'firstDown': -0.05, 'secondDown': 0.1, 'thirdDown': 0.24, 'cumulative': {'total': 17.5, 'passing': 14.96, 'rushing': 6.7}}","{'overall': 0.11, 'passing': 0.13, 'rushing': 0.09, 'firstDown': 0.01, 'secondDown': 0.33, 'thirdDown': 0.08, 'cumulative': {'total': 18.6, 'passing': 103.2, 'rushing': 7.9}}"
2026,Conference USA,Middle Tennessee,"{'overall': 0.22, 'passing': 0.25, 'rushing': 0.22, 'firstDown': 0.1, 'secondDown': 0.29, 'thirdDown': 0.38, 'cumulative': {'total': 42.1, 'passing': 26.32, 'rushing': 17.9}}","{'overall': 0.07, 'passing': 0.27, 'rushing': -0.07, 'firstDown': -0.27, 'secondDown': 0.18, 'thirdDown': 0.54, 'cumulative': {'total': 11.7, 'passing': 185.1, 'rushing': -7.2}}"
2026,Big Ten,Minnesota,"{'overall': 0.15, 'passing': 0.22, 'rushing': 0.11, 'firstDown': 0.29, 'secondDown': -0.42, 'thirdDown': 0.62, 'cumulative': {'total': 31.1, 'passing': 24.54, 'rushing': 9.1}}","{'overall': 0.03, 'passing': 0.2, 'rushing': 0.07, 'firstDown': -0.05, 'secondDown': 0.16, 'thirdDown': 0.41, 'cumulative': {'total': 5.6, 'passing': 152.4, 'rushing': 6.2}}"
2026,SEC,Mississippi State,"{'overall': 0.46, 'passing': 0.64, 'rushing': 0.39, 'firstDown': 0.21, 'secondDown': 0.6, 'thirdDown': 0.8, 'cumulative': {'total': 97.6, 'passing': 59.65, 'rushing': 43.5}}","{'overall': -0.02, 'passing': 0.02, 'rushing': -0.01, 'firstDown': -0.1, 'secondDown': -0.19, 'thirdDown': 0.1, 'cumulative': {'total': -3.8, 'passing': 30.3, 'rushing': -0.6}}"
2026,SEC,Missouri,"{'overall': 0.23, 'passing': 0.6, 'rushing': 0.06, 'firstDown': 0.18, 'secondDown': 0.2, 'thirdDown': 0.49, 'cumulative': {'total': 46.6, 'passing': 48.34, 'rushing': 6.4}}","{'overall': -0.07, 'passing': -0.02, 'rushing': -0.05, 'firstDown': -0.32, 'secondDown': 0.11, 'thirdDown': 0.34, 'cumulative': {'total': -14.2, 'passing': -22, 'rushing': -5.4}}"
2026,Conference USA,Missouri State,"{'overall': 0.18, 'passing': 0.43, 'rushing': 0.04, 'firstDown': 0.2, 'secondDown': 0.15, 'thirdDown': 0.64, 'cumulative': {'total': 32.8, 'passing': 31.01, 'rushing': 4.8}}","{'overall': 0.24, 'passing': 0.36, 'rushing': 0.17, 'firstDown': 0.12, 'secondDown': 0.2, 'thirdDown': 0.34, 'cumulative': {'total': 52.6, 'passing': 309.9, 'rushing': 20.7}}"
2026,American Athletic,Navy,"{'overall': 0.32, 'passing': -0.21, 'rushing': 0.46, 'firstDown': 0.06, 'secondDown': 0.46, 'thirdDown': 0.56, 'cumulative': {'total': 43.5, 'passing': -6.09, 'rushing': 49.6}}","{'overall': 0.15, 'passing': 0.51, 'rushing': -0.08, 'firstDown': -0.23, 'secondDown': 0.52, 'thirdDown': 0.66, 'cumulative': {'total': 17.9, 'passing': 293.3, 'rushing': -4.6}}"
2026,ACC,NC State,"{'overall': 0.2, 'passing': 0.27, 'rushing': 0.19, 'firstDown': 0.09, 'secondDown': 0.15, 'thirdDown': 0.8, 'cumulative': {'total': 40.9, 'passing': 25.11, 'rushing': 20.4}}","{'overall': 0.13, 'passing': 0.26, 'rushing': 0.1, 'firstDown': 0.02, 'secondDown': 0.26, 'thirdDown': 0.01, 'cumulative': {'total': 23.5, 'passing': 184.1, 'rushing': 10.3}}"
2026,Big Ten,Nebraska,"{'overall': 0.47, 'passing': 0.52, 'rushing': 0.46, 'firstDown': 0.2, 'secondDown': 0.55, 'thirdDown': 0.93, 'cumulative': {'total': 99.8, 'passing': 47.38, 'rushing': 54.8}}","{'overall': 0.03, 'passing': -0.19, 'rushing': 0.09, 'firstDown': -0.17, 'secondDown': 0.16, 'thirdDown': 0.05, 'cumulative': {'total': 4.4, 'passing': -144, 'rushing': 8.2}}"
2026,Mountain West,Nevada,"{'overall': 0.08, 'passing': 0.02, 'rushing': 0.16, 'firstDown': -0.05, 'secondDown': 0.1, 'thirdDown': 0.58, 'cumulative': {'total': 14.8, 'passing': 1.46, 'rushing': 18.3}}","{'overall': 0.1, 'passing': 0.27, 'rushing': 0.01, 'firstDown': 0.09, 'secondDown': 0.03, 'thirdDown': 0.23, 'cumulative': {'total': 22.6, 'passing': 259.9, 'rushing': 0.9}}"
2026,Mountain West,New Mexico,"{'overall': 0.1, 'passing': -0.09, 'rushing': 0.22, 'firstDown': -0.05, 'secondDown': 0.18, 'thirdDown': 0.4, 'cumulative': {'total': 20.5, 'passing': -6.37, 'rushing': 27.3}}","{'overall': -0.22, 'passing': -0.02, 'rushing': -0.15, 'firstDown': -0.42, 'secondDown': -0.1, 'thirdDown': -0.02, 'cumulative': {'total': -36.4, 'passing': -13.8, 'rushing': -13}}"
2026,Conference USA,New Mexico State,"{'overall': 0.15, 'passing': 0.28, 'rushing': 0.1, 'firstDown': 0.16, 'secondDown': -0.26, 'thirdDown': 1.09, 'cumulative': {'total': 31.1, 'passing': 29.24, 'rushing': 9.2}}","{'overall': 0.1, 'passing': 0.19, 'rushing': 0.02, 'firstDown': -0.1, 'secondDown': 0.14, 'thirdDown': 0.4, 'cumulative': {'total': 19.4, 'passing': 205.9, 'rushing': 2.2}}"
2026,ACC,North Carolina,"{'overall': 0.12, 'passing': 0.15, 'rushing': 0.12, 'firstDown': -0.06, 'secondDown': 0.26, 'thirdDown': 0.56, 'cumulative': {'total': 21.5, 'passing': 13.3, 'rushing': 10.9}}","{'overall': -0.02, 'passing': 0.03, 'rushing': 0.06, 'firstDown': -0.1, 'secondDown': 0.13, 'thirdDown': 0.28, 'cumulative': {'total': -3.9, 'passing': 27.4, 'rushing': 5.7}}"
2026,Mountain West,North Dakota State,"{'overall': 0.16, 'passing': 0.38, 'rushing': 0.04, 'firstDown': 0.09, 'secondDown': 0.09, 'thirdDown': 0.31, 'cumulative': {'total': 40.8, 'passing': 38.12, 'rushing': 6.1}}","{'overall': -0.16, 'passing': -0.03, 'rushing': -0.23, 'firstDown': -0.19, 'secondDown': -0.22, 'thirdDown': -0.03, 'cumulative': {'total': -37.5, 'passing': -31.8, 'rushing': -29.5}}"
2026,Mountain West,Northern Illinois,"{'overall': -0.14, 'passing': 0.04, 'rushing': -0.13, 'firstDown': -0.13, 'secondDown': -0.23, 'thirdDown': 0.21, 'cumulative': {'total': -27.3, 'passing': 3.94, 'rushing': -10.6}}","{'overall': 0.14, 'passing': 0.2, 'rushing': 0.16, 'firstDown': -0.09, 'secondDown': 0.16, 'thirdDown': 0.81, 'cumulative': {'total': 28.9, 'passing': 216.4, 'rushing': 15.3}}"
2026,American Athletic,North Texas,"{'overall': 0.21, 'passing': 0.35, 'rushing': 0.07, 'firstDown': 0.12, 'secondDown': 0.17, 'thirdDown': 0.86, 'cumulative': {'total': 46.8, 'passing': 40.37, 'rushing': 7.2}}","{'overall': 0.26, 'passing': 0.79, 'rushing': 0.02, 'firstDown': 0.14, 'secondDown': 0.37, 'thirdDown': 0.6, 'cumulative': {'total': 49.9, 'passing': 563.8, 'rushing': 2}}"
2026,Big Ten,Northwestern,"{'overall': 0.33, 'passing': 0.61, 'rushing': 0.17, 'firstDown': 0.31, 'secondDown': 0.22, 'thirdDown': 0.53, 'cumulative': {'total': 42.5, 'passing': 29.35, 'rushing': 13.7}}","{'overall': 0, 'passing': -0.05, 'rushing': 0.02, 'firstDown': -0.01, 'secondDown': 0.02, 'thirdDown': 0.23, 'cumulative': {'total': -0.6, 'passing': -39.6, 'rushing': 1.6}}"
2026,FBS Independents,Notre Dame,"{'overall': 0.32, 'passing': 0.55, 'rushing': 0.12, 'firstDown': 0.27, 'secondDown': 0.37, 'thirdDown': 0.4, 'cumulative': {'total': 62.6, 'passing': 47.64, 'rushing': 12.6}}","{'overall': -0.14, 'passing': 0.01, 'rushing': -0.29, 'firstDown': -0.38, 'secondDown': -0.19, 'thirdDown': 0.07, 'cumulative': {'total': -22.5, 'passing': 7.9, 'rushing': -24.6}}"
2026,Mid-American,Ohio,"{'overall': 0.18, 'passing': 0.07, 'rushing': 0.24, 'firstDown': -0.01, 'secondDown': 0.15, 'thirdDown': 0.59, 'cumulative': {'total': 34.2, 'passing': 5.9, 'rushing': 23.5}}","{'overall': 0.37, 'passing': 0.59, 'rushing': 0.25, 'firstDown': -0.01, 'secondDown': 0.49, 'thirdDown': 0.9, 'cumulative': {'total': 80.6, 'passing': 471.9, 'rushing': 34}}"
2026,Big Ten,Ohio State,"{'overall': 0.35, 'passing': 0.62, 'rushing': 0.15, 'firstDown': 0.41, 'secondDown': 0.35, 'thirdDown': 0.31, 'cumulative': {'total': 71, 'passing': 61.63, 'rushing': 14.6}}","{'overall': -0.21, 'passing': -0.18, 'rushing': -0.24, 'firstDown': -0.49, 'secondDown': 0.07, 'thirdDown': 0.13, 'cumulative': {'total': -40.9, 'passing': -177.7, 'rushing': -22.2}}"
2026,SEC,Oklahoma,"{'overall': 0.05, 'passing': 0.29, 'rushing': -0.03, 'firstDown': -0.06, 'secondDown': 0.18, 'thirdDown': 0.25, 'cumulative': {'total': 9.3, 'passing': 23.73, 'rushing': -2.8}}","{'overall': -0.23, 'passing': -0.3, 'rushing': -0.1, 'firstDown': -0.38, 'secondDown': 0.04, 'thirdDown': -0.08, 'cumulative': {'total': -40.2, 'passing': -196.3, 'rushing': -10.9}}"
2026,Big 12,Oklahoma State,"{'overall': 0.09, 'passing': 0.21, 'rushing': 0.05, 'firstDown': 0.1, 'secondDown': 0.31, 'thirdDown': 0.01, 'cumulative': {'total': 23.1, 'passing': 25.65, 'rushing': 6.2}}","{'overall': -0.02, 'passing': 0.05, 'rushing': -0.1, 'firstDown': -0.13, 'secondDown': 0.24, 'thirdDown': 0.09, 'cumulative': {'total': -3.4, 'passing': 39.3, 'rushing': -8.4}}"
2026,Sun Belt,Old Dominion,"{'overall': -0.07, 'passing': -0.1, 'rushing': -0.03, 'firstDown': -0.28, 'secondDown': -0.07, 'thirdDown': 0.53, 'cumulative': {'total': -12.3, 'passing': -5.91, 'rushing': -3.4}}","{'overall': -0.08, 'passing': 0.06, 'rushing': -0.17, 'firstDown': -0.31, 'secondDown': -0.02, 'thirdDown': 0.46, 'cumulative': {'total': -16.7, 'passing': 56.3, 'rushing': -20.4}}"
2026,SEC,Ole Miss,"{'overall': 0.29, 'passing': 0.42, 'rushing': 0.24, 'firstDown': 0.1, 'secondDown': 0.49, 'thirdDown': 0.45, 'cumulative': {'total': 61.5, 'passing': 49.92, 'rushing': 21}}","{'overall': 0.17, 'passing': 0.3, 'rushing': 0.08, 'firstDown': 0.2, 'secondDown': -0.13, 'thirdDown': 0.52, 'cumulative': {'total': 34, 'passing': 263, 'rushing': 8.4}}"
2026,Big Ten,Oregon,"{'overall': 0.29, 'passing': 0.3, 'rushing': 0.27, 'firstDown': 0.3, 'secondDown': 0.38, 'thirdDown': 0.73, 'cumulative': {'total': 64.2, 'passing': 35.3, 'rushing': 26.9}}","{'overall': -0.11, 'passing': -0.1, 'rushing': 0, 'firstDown': -0.14, 'secondDown': 0.05, 'thirdDown': -0.26, 'cumulative': {'total': -21.3, 'passing': -100, 'rushing': -0.2}}"
2026,Pac-12,Oregon State,"{'overall': 0.24, 'passing': 0.37, 'rushing': -0.03, 'firstDown': 0.22, 'secondDown': 0.31, 'thirdDown': 0.36, 'cumulative': {'total': 51.3, 'passing': 51.95, 'rushing': -2.2}}","{'overall': 0.18, 'passing': 0.27, 'rushing': 0.1, 'firstDown': -0.07, 'secondDown': 0.21, 'thirdDown': 0.69, 'cumulative': {'total': 39.9, 'passing': 291.3, 'rushing': 10.7}}"
2026,Big Ten,Penn State,"{'overall': 0.35, 'passing': 0.69, 'rushing': 0.12, 'firstDown': 0.26, 'secondDown': 0.42, 'thirdDown': 0.63, 'cumulative': {'total': 72, 'passing': 56.67, 'rushing': 13.9}}","{'overall': -0.13, 'passing': -0.15, 'rushing': -0.06, 'firstDown': -0.24, 'secondDown': -0.07, 'thirdDown': -0.08, 'cumulative': {'total': -22.5, 'passing': -116.1, 'rushing': -5.3}}"
2026,ACC,Pittsburgh,"{'overall': 0.18, 'passing': 0.32, 'rushing': 0.08, 'firstDown': 0.09, 'secondDown': 0.16, 'thirdDown': 0.57, 'cumulative': {'total': 37.6, 'passing': 32.17, 'rushing': 8.3}}","{'overall': -0.08, 'passing': 0, 'rushing': -0.09, 'firstDown': -0.11, 'secondDown': -0.08, 'thirdDown': 0.29, 'cumulative': {'total': -15, 'passing': 1, 'rushing': -6.5}}"
2026,Big Ten,Purdue,"{'overall': 0.33, 'passing': 0.58, 'rushing': 0.11, 'firstDown': 0.21, 'secondDown': 0.33, 'thirdDown': 0.67, 'cumulative': {'total': 72, 'passing': 64.46, 'rushing': 11.4}}","{'overall': 0.34, 'passing': 0.35, 'rushing': 0.33, 'firstDown': 0.12, 'secondDown': 0.32, 'thirdDown': 0.84, 'cumulative': {'total': 67.4, 'passing': 304.9, 'rushing': 34.9}}"
2026,American Athletic,Rice,"{'overall': 0.03, 'passing': 0.05, 'rushing': 0.04, 'firstDown': 0.06, 'secondDown': -0.07, 'thirdDown': 0.23, 'cumulative': {'total': 6.3, 'passing': 2.01, 'rushing': 6.4}}","{'overall': 0.1, 'passing': 0.1, 'rushing': 0.11, 'firstDown': 0.01, 'secondDown': 0.31, 'thirdDown': 0.47, 'cumulative': {'total': 18.9, 'passing': 82.7, 'rushing': 11.7}}"
2026,Big Ten,Rutgers,"{'overall': 0.03, 'passing': 0.25, 'rushing': -0.1, 'firstDown': -0.39, 'secondDown': 0.3, 'thirdDown': 0.3, 'cumulative': {'total': 5.8, 'passing': 26.35, 'rushing': -9.1}}","{'overall': 0.22, 'passing': 0.43, 'rushing': 0.14, 'firstDown': 0, 'secondDown': 0.33, 'thirdDown': 0.53, 'cumulative': {'total': 43.1, 'passing': 364.2, 'rushing': 14.6}}"
2026,Mid-American,Sacramento State,"{'overall': -0.04, 'passing': 0.05, 'rushing': -0.09, 'firstDown': -0.08, 'secondDown': -0.01, 'thirdDown': 0.18, 'cumulative': {'total': -11.8, 'passing': 6.92, 'rushing': -11.1}}","{'overall': 0.1, 'passing': 0.35, 'rushing': -0.12, 'firstDown': 0.12, 'secondDown': 0.11, 'thirdDown': 0.33, 'cumulative': {'total': 24, 'passing': 411.8, 'rushing': -15.6}}"
2026,Conference USA,Sam Houston,"{'overall': 0.22, 'passing': 0.4, 'rushing': 0.04, 'firstDown': 0.14, 'secondDown': 0.11, 'thirdDown': 0.88, 'cumulative': {'total': 47.9, 'passing': 47.59, 'rushing': 3.8}}","{'overall': -0.03, 'passing': -0.19, 'rushing': 0.11, 'firstDown': -0.22, 'secondDown': 0.09, 'thirdDown': -0.03, 'cumulative': {'total': -6.6, 'passing': -158.9, 'rushing': 12.4}}"
2026,Pac-12,San Diego State,"{'overall': -0.06, 'passing': -0.19, 'rushing': 0.07, 'firstDown': -0.14, 'secondDown': 0.07, 'thirdDown': 0.34, 'cumulative': {'total': -11.2, 'passing': -14.75, 'rushing': 8.5}}","{'overall': 0.06, 'passing': 0.12, 'rushing': 0.05, 'firstDown': -0.08, 'secondDown': 0.27, 'thirdDown': 0.11, 'cumulative': {'total': 14.1, 'passing': 120.4, 'rushing': 6}}"
2026,Mountain West,San José State,"{'overall': 0.08, 'passing': 0.24, 'rushing': -0.01, 'firstDown': -0.04, 'secondDown': 0.1, 'thirdDown': 0.49, 'cumulative': {'total': 23.3, 'passing': 35.21, 'rushing': -1.8}}","{'overall': 0.07, 'passing': 0.13, 'rushing': 0.11, 'firstDown': -0.07, 'secondDown': 0.15, 'thirdDown': 0.34, 'cumulative': {'total': 19, 'passing': 200.6, 'rushing': 13.2}}"
2026,ACC,SMU,"{'overall': 0.27, 'passing': 0.67, 'rushing': 0, 'firstDown': 0.18, 'secondDown': 0.14, 'thirdDown': 0.81, 'cumulative': {'total': 55.9, 'passing': 69.84, 'rushing': -0.3}}","{'overall': 0.07, 'passing': 0.12, 'rushing': 0.05, 'firstDown': 0.19, 'secondDown': -0.01, 'thirdDown': 0.05, 'cumulative': {'total': 13.6, 'passing': 100.1, 'rushing': 5.4}}"
2026,Sun Belt,South Alabama,"{'overall': 0.24, 'passing': 0.38, 'rushing': 0.19, 'firstDown': 0, 'secondDown': 0.32, 'thirdDown': 0.79, 'cumulative': {'total': 55.1, 'passing': 31.11, 'rushing': 28.3}}","{'overall': 0.25, 'passing': 0.35, 'rushing': 0.17, 'firstDown': 0.06, 'secondDown': 0.51, 'thirdDown': 0.69, 'cumulative': {'total': 37.7, 'passing': 268.4, 'rushing': 11.4}}"
2026,SEC,South Carolina,"{'overall': 0.33, 'passing': 0.25, 'rushing': 0.44, 'firstDown': 0.17, 'secondDown': 0.16, 'thirdDown': 0.82, 'cumulative': {'total': 72.1, 'passing': 25.62, 'rushing': 50}}","{'overall': 0.04, 'passing': 0.32, 'rushing': -0.1, 'firstDown': -0.25, 'secondDown': 0.05, 'thirdDown': 0.5, 'cumulative': {'total': 6.5, 'passing': 287.4, 'rushing': -7.9}}"
2026,Sun Belt,Southern Miss,"{'overall': 0.01, 'passing': -0.14, 'rushing': 0.25, 'firstDown': -0.11, 'secondDown': 0.21, 'thirdDown': 0.15, 'cumulative': {'total': 2.7, 'passing': -15.91, 'rushing': 26.1}}","{'overall': 0.12, 'passing': 0.29, 'rushing': 0.18, 'firstDown': -0.21, 'secondDown': 0.14, 'thirdDown': 0.69, 'cumulative': {'total': 26.2, 'passing': 241.6, 'rushing': 23}}"
2026,American Athletic,South Florida,"{'overall': 0.34, 'passing': 0.41, 'rushing': 0.33, 'firstDown': 0.25, 'secondDown': 0.32, 'thirdDown': 0.59, 'cumulative': {'total': 60.9, 'passing': 34.21, 'rushing': 30.4}}","{'overall': 0.04, 'passing': 0.29, 'rushing': -0.16, 'firstDown': 0.03, 'secondDown': 0.22, 'thirdDown': 0.06, 'cumulative': {'total': 8.1, 'passing': 260.5, 'rushing': -17.2}}"
2026,ACC,Stanford,"{'overall': 0.08, 'passing': 0.07, 'rushing': 0.07, 'firstDown': 0.08, 'secondDown': 0.05, 'thirdDown': 0.37, 'cumulative': {'total': 15, 'passing': 7.89, 'rushing': 5.5}}","{'overall': 0.3, 'passing': 0.53, 'rushing': 0.12, 'firstDown': 0.02, 'secondDown': 0.38, 'thirdDown': 0.75, 'cumulative': {'total': 64.4, 'passing': 580.2, 'rushing': 12.2}}"
2026,ACC,Syracuse,"{'overall': 0.04, 'passing': 0.04, 'rushing': 0.14, 'firstDown': -0.11, 'secondDown': 0.23, 'thirdDown': 0.26, 'cumulative': {'total': 9.1, 'passing': 5.23, 'rushing': 15.6}}","{'overall': -0.13, 'passing': -0.25, 'rushing': 0.03, 'firstDown': -0.22, 'secondDown': -0.08, 'thirdDown': 0.25, 'cumulative': {'total': -23.1, 'passing': -225.7, 'rushing': 2.3}}"
2026,Big 12,TCU,"{'overall': 0.25, 'passing': 0.44, 'rushing': 0.09, 'firstDown': 0.22, 'secondDown': 0.24, 'thirdDown': 0.49, 'cumulative': {'total': 53.3, 'passing': 42.37, 'rushing': 10}}","{'overall': -0.14, 'passing': -0.06, 'rushing': -0.21, 'firstDown': -0.26, 'secondDown': 0.19, 'thirdDown': -0.12, 'cumulative': {'total': -24.3, 'passing': -51.5, 'rushing': -16.9}}"
2026,American Athletic,Temple,"{'overall': 0.21, 'passing': 0.14, 'rushing': 0.24, 'firstDown': 0.01, 'secondDown': 0.26, 'thirdDown': 0.37, 'cumulative': {'total': 40.1, 'passing': 8.94, 'rushing': 29.9}}","{'overall': 0.2, 'passing': 0.31, 'rushing': 0.06, 'firstDown': 0.03, 'secondDown': 0.26, 'thirdDown': 0.77, 'cumulative': {'total': 39.6, 'passing': 344, 'rushing': 5.1}}"
2026,SEC,Tennessee,"{'overall': 0.37, 'passing': 0.46, 'rushing': 0.38, 'firstDown': 0.26, 'secondDown': 0.61, 'thirdDown': 0.47, 'cumulative': {'total': 77.6, 'passing': 35.22, 'rushing': 49.4}}","{'overall': -0.07, 'passing': -0.2, 'rushing': 0.14, 'firstDown': -0.01, 'secondDown': -0.29, 'thirdDown': 0.5, 'cumulative': {'total': -13.7, 'passing': -216.1, 'rushing': 11.8}}"
2026,SEC,Texas,"{'overall': 0.17, 'passing': 0.32, 'rushing': 0.08, 'firstDown': -0.1, 'secondDown': 0.22, 'thirdDown': 0.77, 'cumulative': {'total': 40.3, 'passing': 34.25, 'rushing': 9.6}}","{'overall': -0.01, 'passing': 0.13, 'rushing': -0.13, 'firstDown': -0.09, 'secondDown': -0.13, 'thirdDown': 0.56, 'cumulative': {'total': -1, 'passing': 110.5, 'rushing': -11.8}}"
2026,SEC,Texas A&M,"{'overall': 0.11, 'passing': 0.16, 'rushing': 0.12, 'firstDown': 0, 'secondDown': 0.17, 'thirdDown': 0.49, 'cumulative': {'total': 26.3, 'passing': 18.28, 'rushing': 14}}","{'overall': -0.09, 'passing': 0.04, 'rushing': -0.2, 'firstDown': -0.21, 'secondDown': 0.01, 'thirdDown': 0.24, 'cumulative': {'total': -13.8, 'passing': 27, 'rushing': -17}}"
2026,Pac-12,Texas State,"{'overall': 0.22, 'passing': 0.47, 'rushing': 0.14, 'firstDown': 0.08, 'secondDown': 0.34, 'thirdDown': 0.55, 'cumulative': {'total': 48.5, 'passing': 37, 'rushing': 18.8}}","{'overall': 0.3, 'passing': 0.47, 'rushing': 0.12, 'firstDown': 0.08, 'secondDown': 0.22, 'thirdDown': 0.87, 'cumulative': {'total': 68.5, 'passing': 623.1, 'rushing': 10.9}}"
2026,Big 12,Texas Tech,"{'overall': 0.24, 'passing': 0.51, 'rushing': 0.17, 'firstDown': -0.04, 'secondDown': 0.26, 'thirdDown': 0.93, 'cumulative': {'total': 51.5, 'passing': 46.64, 'rushing': 18.8}}","{'overall': 0.1, 'passing': 0.14, 'rushing': 0.04, 'firstDown': -0.07, 'secondDown': 0.22, 'thirdDown': 0.38, 'cumulative': {'total': 20.2, 'passing': 183.5, 'rushing': 3.2}}"
2026,Mid-American,Toledo,"{'overall': 0.29, 'passing': 0.35, 'rushing': 0.24, 'firstDown': 0.15, 'secondDown': 0.49, 'thirdDown': 0.73, 'cumulative': {'total': 56.6, 'passing': 36.41, 'rushing': 21.3}}","{'overall': 0.02, 'passing': 0.22, 'rushing': 0, 'firstDown': -0.15, 'secondDown': 0.11, 'thirdDown': 0.29, 'cumulative': {'total': 4.9, 'passing': 205.8, 'rushing': -0.4}}"
2026,Sun Belt,Troy,"{'overall': 0.09, 'passing': 0.19, 'rushing': 0.06, 'firstDown': 0, 'secondDown': 0.2, 'thirdDown': 0.31, 'cumulative': {'total': 19, 'passing': 16.68, 'rushing': 7.4}}","{'overall': 0, 'passing': 0.06, 'rushing': -0.11, 'firstDown': 0.04, 'secondDown': -0.2, 'thirdDown': 0.45, 'cumulative': {'total': -0.5, 'passing': 60.6, 'rushing': -9}}"
2026,American Athletic,Tulane,"{'overall': 0.09, 'passing': 0.03, 'rushing': 0.13, 'firstDown': -0.12, 'secondDown': 0.14, 'thirdDown': 0.58, 'cumulative': {'total': 14.8, 'passing': 2.84, 'rushing': 10.4}}","{'overall': 0.15, 'passing': 0.24, 'rushing': 0.14, 'firstDown': 0.1, 'secondDown': -0.01, 'thirdDown': 0.79, 'cumulative': {'total': 33.3, 'passing': 207.6, 'rushing': 17.9}}"
2026,American Athletic,Tulsa,"{'overall': 0.17, 'passing': 0.02, 'rushing': 0.3, 'firstDown': -0.03, 'secondDown': 0.23, 'thirdDown': 0.07, 'cumulative': {'total': 33.7, 'passing': 1.65, 'rushing': 32.9}}","{'overall': -0.12, 'passing': 0, 'rushing': -0.18, 'firstDown': -0.18, 'secondDown': 0.15, 'thirdDown': 0.28, 'cumulative': {'total': -27.6, 'passing': 2.7, 'rushing': -16.6}}"
2026,American Athletic,UAB,"{'overall': 0.01, 'passing': -0.08, 'rushing': 0.14, 'firstDown': -0.11, 'secondDown': 0.12, 'thirdDown': 0.61, 'cumulative': {'total': 3.1, 'passing': -6.49, 'rushing': 17.5}}","{'overall': 0.07, 'passing': 0.06, 'rushing': 0.09, 'firstDown': 0.12, 'secondDown': 0.08, 'thirdDown': 0.28, 'cumulative': {'total': 13, 'passing': 38.7, 'rushing': 10.7}}"
2026,Big 12,UCF,"{'overall': 0.17, 'passing': -0.1, 'rushing': 0.41, 'firstDown': 0.3, 'secondDown': -0.02, 'thirdDown': 0.51, 'cumulative': {'total': 29.7, 'passing': -7.61, 'rushing': 38.7}}","{'overall': -0.04, 'passing': 0.09, 'rushing': -0.09, 'firstDown': -0.33, 'secondDown': 0.1, 'thirdDown': 0.23, 'cumulative': {'total': -9, 'passing': 93.7, 'rushing': -10.3}}"
2026,Big Ten,UCLA,"{'overall': 0.36, 'passing': 0.13, 'rushing': 0.52, 'firstDown': 0.32, 'secondDown': 0.28, 'thirdDown': 0.7, 'cumulative': {'total': 71.4, 'passing': 10.4, 'rushing': 61.5}}","{'overall': 0.02, 'passing': 0.16, 'rushing': -0.07, 'firstDown': 0.05, 'secondDown': -0.21, 'thirdDown': 0.45, 'cumulative': {'total': 4, 'passing': 151.9, 'rushing': -6.5}}"
2026,FBS Independents,UConn,"{'overall': 0.27, 'passing': 0.42, 'rushing': 0.21, 'firstDown': 0.06, 'secondDown': 0.36, 'thirdDown': 0.74, 'cumulative': {'total': 53.4, 'passing': 35.62, 'rushing': 22.7}}","{'overall': -0.03, 'passing': -0.06, 'rushing': 0.04, 'firstDown': -0.1, 'secondDown': -0.06, 'thirdDown': 0.43, 'cumulative': {'total': -5.9, 'passing': -75.7, 'rushing': 3.4}}"
2026,Sun Belt,UL Monroe,"{'overall': -0.11, 'passing': -0.24, 'rushing': 0.11, 'firstDown': -0.13, 'secondDown': -0.07, 'thirdDown': 0.17, 'cumulative': {'total': -23.7, 'passing': -24.03, 'rushing': 12.3}}","{'overall': 0.31, 'passing': 0.34, 'rushing': 0.32, 'firstDown': 0.18, 'secondDown': 0.32, 'thirdDown': 0.75, 'cumulative': {'total': 62.6, 'passing': 296.2, 'rushing': 36.8}}"
2026,Mountain West,UNLV,"{'overall': -0.05, 'passing': -0.04, 'rushing': 0.03, 'firstDown': 0.05, 'secondDown': 0.01, 'thirdDown': 0.27, 'cumulative': {'total': -11.4, 'passing': -3.41, 'rushing': 3}}","{'overall': 0.15, 'passing': 0.23, 'rushing': 0.13, 'firstDown': 0.11, 'secondDown': 0.02, 'thirdDown': 0.47, 'cumulative': {'total': 30.3, 'passing': 232.6, 'rushing': 12.6}}"
