season,conference,team,offense,defense
2024,Mid-American,Miami (OH),"{'overall': 0.14, 'passing': 0.21, 'rushing': 0.1, 'firstDown': 0.03, 'secondDown': 0.19, 'thirdDown': 0.43, 'cumulative': {'total': 105.1, 'passing': 83.06, 'rushing': 34.8}}","{'overall': 0.12, 'passing': 0.12, 'rushing': 0.13, 'firstDown': 0.02, 'secondDown': -0.02, 'thirdDown': 0.54, 'cumulative': {'total': 104.5, 'passing': 543, 'rushing': 51.5}}"
2024,Big Ten,Michigan,"{'overall': 0.11, 'passing': 0.12, 'rushing': 0.11, 'firstDown': -0.18, 'secondDown': 0.12, 'thirdDown': 0.57, 'cumulative': {'total': 90, 'passing': 39.74, 'rushing': 53.5}}","{'overall': 0.12, 'passing': 0.21, 'rushing': 0.04, 'firstDown': -0.11, 'secondDown': 0.12, 'thirdDown': 0.55, 'cumulative': {'total': 98.8, 'passing': 955.2, 'rushing': 13.7}}"
2024,Big Ten,Michigan State,"{'overall': 0.13, 'passing': 0.22, 'rushing': 0.04, 'firstDown': 0.01, 'secondDown': 0.04, 'thirdDown': 0.49, 'cumulative': {'total': 97.2, 'passing': 83.2, 'rushing': 15.2}}","{'overall': 0.17, 'passing': 0.35, 'rushing': 0.02, 'firstDown': -0.02, 'secondDown': 0.06, 'thirdDown': 0.58, 'cumulative': {'total': 124.8, 'passing': 1233.7, 'rushing': 7.9}}"
2024,Conference USA,Middle Tennessee,"{'overall': 0.12, 'passing': 0.19, 'rushing': 0.02, 'firstDown': 0.04, 'secondDown': 0.07, 'thirdDown': 0.42, 'cumulative': {'total': 87.1, 'passing': 83.81, 'rushing': 7.3}}","{'overall': 0.32, 'passing': 0.5, 'rushing': 0.17, 'firstDown': 0.15, 'secondDown': 0.3, 'thirdDown': 0.77, 'cumulative': {'total': 252.4, 'passing': 1769.4, 'rushing': 75.4}}"
2024,Big Ten,Minnesota,"{'overall': 0.21, 'passing': 0.29, 'rushing': 0.12, 'firstDown': 0.04, 'secondDown': 0.18, 'thirdDown': 0.52, 'cumulative': {'total': 169.2, 'passing': 126.41, 'rushing': 45.3}}","{'overall': 0.05, 'passing': 0.1, 'rushing': 0, 'firstDown': -0.1, 'secondDown': 0.01, 'thirdDown': 0.43, 'cumulative': {'total': 36.6, 'passing': 376.6, 'rushing': 1.6}}"
2024,SEC,Mississippi State,"{'overall': 0.18, 'passing': 0.24, 'rushing': 0.12, 'firstDown': 0.02, 'secondDown': 0.21, 'thirdDown': 0.34, 'cumulative': {'total': 138.8, 'passing': 94.23, 'rushing': 44.6}}","{'overall': 0.28, 'passing': 0.51, 'rushing': 0.12, 'firstDown': 0.15, 'secondDown': 0.24, 'thirdDown': 0.61, 'cumulative': {'total': 239.1, 'passing': 1771.3, 'rushing': 62}}"
2024,SEC,Missouri,"{'overall': 0.18, 'passing': 0.23, 'rushing': 0.14, 'firstDown': -0.04, 'secondDown': 0.16, 'thirdDown': 0.67, 'cumulative': {'total': 163.6, 'passing': 96.02, 'rushing': 67.4}}","{'overall': 0.11, 'passing': 0.23, 'rushing': 0.01, 'firstDown': 0.03, 'secondDown': 0.08, 'thirdDown': 0.26, 'cumulative': {'total': 83.4, 'passing': 778.8, 'rushing': 5.5}}"
2024,American Athletic,Navy,"{'overall': 0.26, 'passing': 0.35, 'rushing': 0.23, 'firstDown': 0.08, 'secondDown': 0.29, 'thirdDown': 0.52, 'cumulative': {'total': 199.7, 'passing': 65.43, 'rushing': 134.3}}","{'overall': 0.11, 'passing': 0.09, 'rushing': 0.16, 'firstDown': -0.05, 'secondDown': 0.04, 'thirdDown': 0.61, 'cumulative': {'total': 100.5, 'passing': 396.4, 'rushing': 72.3}}"
2024,ACC,NC State,"{'overall': 0.23, 'passing': 0.32, 'rushing': 0.16, 'firstDown': 0.06, 'secondDown': 0.19, 'thirdDown': 0.57, 'cumulative': {'total': 181.8, 'passing': 129.36, 'rushing': 60.6}}","{'overall': 0.18, 'passing': 0.19, 'rushing': 0.18, 'firstDown': 0, 'secondDown': 0.23, 'thirdDown': 0.56, 'cumulative': {'total': 150.7, 'passing': 802.7, 'rushing': 72.9}}"
2024,Big Ten,Nebraska,"{'overall': 0.17, 'passing': 0.2, 'rushing': 0.16, 'firstDown': 0.05, 'secondDown': 0.21, 'thirdDown': 0.44, 'cumulative': {'total': 142.3, 'passing': 87.05, 'rushing': 68.1}}","{'overall': 0.13, 'passing': 0.27, 'rushing': -0.01, 'firstDown': -0.03, 'secondDown': 0.15, 'thirdDown': 0.51, 'cumulative': {'total': 96.3, 'passing': 1057.5, 'rushing': -2.8}}"
2024,Mountain West,Nevada,"{'overall': 0.21, 'passing': 0.26, 'rushing': 0.18, 'firstDown': 0, 'secondDown': 0.18, 'thirdDown': 0.67, 'cumulative': {'total': 177.4, 'passing': 102.58, 'rushing': 76.6}}","{'overall': 0.24, 'passing': 0.21, 'rushing': 0.27, 'firstDown': 0.07, 'secondDown': 0.19, 'thirdDown': 0.73, 'cumulative': {'total': 204.2, 'passing': 748.2, 'rushing': 129.3}}"
2024,Mountain West,New Mexico,"{'overall': 0.3, 'passing': 0.23, 'rushing': 0.37, 'firstDown': 0.14, 'secondDown': 0.37, 'thirdDown': 0.56, 'cumulative': {'total': 233.6, 'passing': 84.96, 'rushing': 148.6}}","{'overall': 0.34, 'passing': 0.51, 'rushing': 0.2, 'firstDown': 0.2, 'secondDown': 0.26, 'thirdDown': 0.72, 'cumulative': {'total': 271.4, 'passing': 1835.2, 'rushing': 87.9}}"
2024,Conference USA,New Mexico State,"{'overall': 0.04, 'passing': -0.01, 'rushing': 0.08, 'firstDown': -0.08, 'secondDown': 0.05, 'thirdDown': 0.3, 'cumulative': {'total': 30.6, 'passing': -1.92, 'rushing': 36.3}}","{'overall': 0.28, 'passing': 0.39, 'rushing': 0.18, 'firstDown': 0.11, 'secondDown': 0.24, 'thirdDown': 0.68, 'cumulative': {'total': 207.9, 'passing': 1411.4, 'rushing': 71}}"
2024,ACC,North Carolina,"{'overall': 0.21, 'passing': 0.19, 'rushing': 0.26, 'firstDown': 0.08, 'secondDown': 0.24, 'thirdDown': 0.57, 'cumulative': {'total': 185.7, 'passing': 77.78, 'rushing': 122}}","{'overall': 0.17, 'passing': 0.23, 'rushing': 0.15, 'firstDown': 0.02, 'secondDown': 0.17, 'thirdDown': 0.44, 'cumulative': {'total': 145.1, 'passing': 946.2, 'rushing': 68}}"
2024,Mid-American,Northern Illinois,"{'overall': 0.18, 'passing': 0.24, 'rushing': 0.15, 'firstDown': 0.07, 'secondDown': 0.19, 'thirdDown': 0.43, 'cumulative': {'total': 161.4, 'passing': 89.45, 'rushing': 82.6}}","{'overall': 0.06, 'passing': 0.05, 'rushing': 0.08, 'firstDown': -0.01, 'secondDown': 0.02, 'thirdDown': 0.29, 'cumulative': {'total': 47.7, 'passing': 190.2, 'rushing': 28.7}}"
2024,American Athletic,North Texas,"{'overall': 0.23, 'passing': 0.26, 'rushing': 0.17, 'firstDown': 0.16, 'secondDown': 0.14, 'thirdDown': 0.51, 'cumulative': {'total': 213.8, 'passing': 149.08, 'rushing': 64.8}}","{'overall': 0.22, 'passing': 0.28, 'rushing': 0.19, 'firstDown': 0.12, 'secondDown': 0.24, 'thirdDown': 0.47, 'cumulative': {'total': 212, 'passing': 1227.9, 'rushing': 99.8}}"
2024,Big Ten,Northwestern,"{'overall': 0.01, 'passing': 0.01, 'rushing': 0.04, 'firstDown': -0.11, 'secondDown': 0.04, 'thirdDown': 0.24, 'cumulative': {'total': 5.4, 'passing': 4.9, 'rushing': 13.1}}","{'overall': 0.14, 'passing': 0.22, 'rushing': 0.09, 'firstDown': 0.13, 'secondDown': 0.09, 'thirdDown': 0.4, 'cumulative': {'total': 112.5, 'passing': 897.3, 'rushing': 31.5}}"
2024,FBS Independents,Notre Dame,"{'overall': 0.3, 'passing': 0.3, 'rushing': 0.3, 'firstDown': 0.12, 'secondDown': 0.26, 'thirdDown': 0.69, 'cumulative': {'total': 300.5, 'passing': 135.86, 'rushing': 164.7}}","{'overall': 0.01, 'passing': -0.09, 'rushing': 0.09, 'firstDown': -0.17, 'secondDown': 0.14, 'thirdDown': 0.27, 'cumulative': {'total': 9.6, 'passing': -413.4, 'rushing': 50.8}}"
2024,Mid-American,Ohio,"{'overall': 0.23, 'passing': 0.24, 'rushing': 0.22, 'firstDown': 0.08, 'secondDown': 0.18, 'thirdDown': 0.69, 'cumulative': {'total': 205.4, 'passing': 87.11, 'rushing': 117.9}}","{'overall': 0.09, 'passing': 0.2, 'rushing': -0.01, 'firstDown': 0, 'secondDown': -0.04, 'thirdDown': 0.44, 'cumulative': {'total': 77.8, 'passing': 916.6, 'rushing': -5.6}}"
2024,Big Ten,Ohio State,"{'overall': 0.38, 'passing': 0.54, 'rushing': 0.25, 'firstDown': 0.19, 'secondDown': 0.43, 'thirdDown': 0.58, 'cumulative': {'total': 371.9, 'passing': 251.35, 'rushing': 130.2}}","{'overall': -0.01, 'passing': 0.04, 'rushing': -0.03, 'firstDown': -0.14, 'secondDown': -0.09, 'thirdDown': 0.43, 'cumulative': {'total': -10, 'passing': 168.2, 'rushing': -13.6}}"
2024,SEC,Oklahoma,"{'overall': 0.09, 'passing': 0.09, 'rushing': 0.09, 'firstDown': -0.1, 'secondDown': 0, 'thirdDown': 0.43, 'cumulative': {'total': 76.7, 'passing': 37.68, 'rushing': 43.5}}","{'overall': 0.06, 'passing': 0.2, 'rushing': -0.06, 'firstDown': -0.13, 'secondDown': 0.06, 'thirdDown': 0.42, 'cumulative': {'total': 47.6, 'passing': 794, 'rushing': -27}}"
2024,Big 12,Oklahoma State,"{'overall': 0.19, 'passing': 0.3, 'rushing': 0.06, 'firstDown': 0.03, 'secondDown': 0.14, 'thirdDown': 0.48, 'cumulative': {'total': 153.6, 'passing': 134.96, 'rushing': 19.6}}","{'overall': 0.31, 'passing': 0.35, 'rushing': 0.27, 'firstDown': 0.16, 'secondDown': 0.28, 'thirdDown': 0.7, 'cumulative': {'total': 272, 'passing': 1499.3, 'rushing': 122}}"
2024,Sun Belt,Old Dominion,"{'overall': 0.23, 'passing': 0.26, 'rushing': 0.22, 'firstDown': 0.11, 'secondDown': 0.09, 'thirdDown': 0.63, 'cumulative': {'total': 182.3, 'passing': 91.84, 'rushing': 98.3}}","{'overall': 0.17, 'passing': 0.28, 'rushing': 0.1, 'firstDown': -0.08, 'secondDown': 0.18, 'thirdDown': 0.66, 'cumulative': {'total': 145.5, 'passing': 1096.9, 'rushing': 47.4}}"
2024,SEC,Ole Miss,"{'overall': 0.36, 'passing': 0.52, 'rushing': 0.2, 'firstDown': 0.24, 'secondDown': 0.42, 'thirdDown': 0.56, 'cumulative': {'total': 330.3, 'passing': 236.4, 'rushing': 93.9}}","{'overall': 0.01, 'passing': 0.07, 'rushing': -0.05, 'firstDown': -0.05, 'secondDown': -0.09, 'thirdDown': 0.22, 'cumulative': {'total': 10.5, 'passing': 333.2, 'rushing': -18.6}}"
2024,Big Ten,Oregon,"{'overall': 0.31, 'passing': 0.42, 'rushing': 0.2, 'firstDown': 0.13, 'secondDown': 0.3, 'thirdDown': 0.72, 'cumulative': {'total': 290.4, 'passing': 200.06, 'rushing': 94.9}}","{'overall': 0.11, 'passing': 0.09, 'rushing': 0.15, 'firstDown': 0.01, 'secondDown': 0.12, 'thirdDown': 0.35, 'cumulative': {'total': 94.7, 'passing': 391.9, 'rushing': 60.4}}"
2024,Pac-12,Oregon State,"{'overall': 0.15, 'passing': 0.09, 'rushing': 0.21, 'firstDown': 0, 'secondDown': 0.13, 'thirdDown': 0.37, 'cumulative': {'total': 126.8, 'passing': 33.12, 'rushing': 95.4}}","{'overall': 0.27, 'passing': 0.33, 'rushing': 0.21, 'firstDown': 0.09, 'secondDown': 0.39, 'thirdDown': 0.56, 'cumulative': {'total': 194.1, 'passing': 1052.2, 'rushing': 88.9}}"
2024,Big Ten,Penn State,"{'overall': 0.3, 'passing': 0.39, 'rushing': 0.24, 'firstDown': 0.19, 'secondDown': 0.25, 'thirdDown': 0.62, 'cumulative': {'total': 317.7, 'passing': 176.46, 'rushing': 141.2}}","{'overall': 0.05, 'passing': 0.12, 'rushing': -0.02, 'firstDown': -0.13, 'secondDown': 0.08, 'thirdDown': 0.3, 'cumulative': {'total': 46.8, 'passing': 589.2, 'rushing': -12.1}}"
2024,ACC,Pittsburgh,"{'overall': 0.16, 'passing': 0.13, 'rushing': 0.19, 'firstDown': -0.02, 'secondDown': 0.25, 'thirdDown': 0.33, 'cumulative': {'total': 141.8, 'passing': 70.63, 'rushing': 71.2}}","{'overall': 0.1, 'passing': 0.22, 'rushing': -0.02, 'firstDown': -0.12, 'secondDown': 0.13, 'thirdDown': 0.48, 'cumulative': {'total': 93.7, 'passing': 1110, 'rushing': -8.5}}"
2024,Big Ten,Purdue,"{'overall': 0.07, 'passing': 0.12, 'rushing': 0.02, 'firstDown': -0.07, 'secondDown': 0.12, 'thirdDown': 0.34, 'cumulative': {'total': 47.1, 'passing': 40.92, 'rushing': 7.2}}","{'overall': 0.37, 'passing': 0.49, 'rushing': 0.29, 'firstDown': 0.14, 'secondDown': 0.42, 'thirdDown': 0.8, 'cumulative': {'total': 297.4, 'passing': 1723.2, 'rushing': 127.4}}"
2024,American Athletic,Rice,"{'overall': 0.07, 'passing': 0.1, 'rushing': 0.05, 'firstDown': -0.06, 'secondDown': 0.11, 'thirdDown': 0.43, 'cumulative': {'total': 55.1, 'passing': 45.82, 'rushing': 14.6}}","{'overall': 0.15, 'passing': 0.15, 'rushing': 0.15, 'firstDown': 0.05, 'secondDown': 0.02, 'thirdDown': 0.48, 'cumulative': {'total': 113.5, 'passing': 506.3, 'rushing': 63}}"
2024,Big Ten,Rutgers,"{'overall': 0.16, 'passing': 0.26, 'rushing': 0.09, 'firstDown': -0.02, 'secondDown': 0.21, 'thirdDown': 0.57, 'cumulative': {'total': 145.8, 'passing': 105.73, 'rushing': 44.5}}","{'overall': 0.24, 'passing': 0.23, 'rushing': 0.27, 'firstDown': 0.11, 'secondDown': 0.16, 'thirdDown': 0.59, 'cumulative': {'total': 191.8, 'passing': 982.3, 'rushing': 100.7}}"
2024,Conference USA,Sam Houston,"{'overall': 0.1, 'passing': 0.14, 'rushing': 0.08, 'firstDown': -0.06, 'secondDown': 0.08, 'thirdDown': 0.42, 'cumulative': {'total': 80.8, 'passing': 49.83, 'rushing': 39.9}}","{'overall': 0.09, 'passing': 0.03, 'rushing': 0.15, 'firstDown': -0.03, 'secondDown': 0.05, 'thirdDown': 0.46, 'cumulative': {'total': 75.7, 'passing': 135.4, 'rushing': 63.9}}"
2024,Mountain West,San Diego State,"{'overall': 0.13, 'passing': 0.17, 'rushing': 0.11, 'firstDown': -0.12, 'secondDown': 0.13, 'thirdDown': 0.55, 'cumulative': {'total': 106.2, 'passing': 68.08, 'rushing': 42.8}}","{'overall': 0.23, 'passing': 0.28, 'rushing': 0.21, 'firstDown': 0, 'secondDown': 0.21, 'thirdDown': 0.7, 'cumulative': {'total': 195, 'passing': 1053.6, 'rushing': 98.6}}"
2024,Mountain West,San José State,"{'overall': 0.18, 'passing': 0.32, 'rushing': -0.05, 'firstDown': 0.02, 'secondDown': 0.25, 'thirdDown': 0.42, 'cumulative': {'total': 158.1, 'passing': 172.67, 'rushing': -14.6}}","{'overall': 0.1, 'passing': 0.18, 'rushing': 0.03, 'firstDown': -0.05, 'secondDown': -0.01, 'thirdDown': 0.57, 'cumulative': {'total': 95.1, 'passing': 816.2, 'rushing': 16.1}}"
2024,ACC,SMU,"{'overall': 0.23, 'passing': 0.38, 'rushing': 0.11, 'firstDown': 0.09, 'secondDown': 0.18, 'thirdDown': 0.66, 'cumulative': {'total': 226, 'passing': 170.95, 'rushing': 56.8}}","{'overall': 0.03, 'passing': 0.11, 'rushing': -0.06, 'firstDown': -0.2, 'secondDown': 0.15, 'thirdDown': 0.34, 'cumulative': {'total': 25, 'passing': 556.6, 'rushing': -27}}"
2024,Sun Belt,South Alabama,"{'overall': 0.34, 'passing': 0.35, 'rushing': 0.34, 'firstDown': 0.23, 'secondDown': 0.34, 'thirdDown': 0.56, 'cumulative': {'total': 280.8, 'passing': 139.4, 'rushing': 145.6}}","{'overall': 0.13, 'passing': 0.2, 'rushing': 0.09, 'firstDown': 0.12, 'secondDown': 0.07, 'thirdDown': 0.35, 'cumulative': {'total': 114.2, 'passing': 903.2, 'rushing': 37.7}}"
2024,SEC,South Carolina,"{'overall': 0.22, 'passing': 0.34, 'rushing': 0.15, 'firstDown': 0.05, 'secondDown': 0.24, 'thirdDown': 0.59, 'cumulative': {'total': 199.9, 'passing': 129.51, 'rushing': 78.1}}","{'overall': 0.07, 'passing': 0.12, 'rushing': 0.05, 'firstDown': -0.06, 'secondDown': 0.07, 'thirdDown': 0.33, 'cumulative': {'total': 55.7, 'passing': 489.1, 'rushing': 20.1}}"
2024,Sun Belt,Southern Miss,"{'overall': -0.02, 'passing': -0.07, 'rushing': 0.04, 'firstDown': -0.15, 'secondDown': 0.07, 'thirdDown': 0.1, 'cumulative': {'total': -12.9, 'passing': -24.49, 'rushing': 14.3}}","{'overall': 0.31, 'passing': 0.36, 'rushing': 0.27, 'firstDown': 0.19, 'secondDown': 0.31, 'thirdDown': 0.56, 'cumulative': {'total': 241.8, 'passing': 1185.7, 'rushing': 123.2}}"
2024,American Athletic,South Florida,"{'overall': 0.17, 'passing': 0.16, 'rushing': 0.18, 'firstDown': 0.02, 'secondDown': 0.07, 'thirdDown': 0.61, 'cumulative': {'total': 157, 'passing': 73.68, 'rushing': 83.5}}","{'overall': 0.14, 'passing': 0.23, 'rushing': 0.04, 'firstDown': 0.03, 'secondDown': 0.16, 'thirdDown': 0.38, 'cumulative': {'total': 133.6, 'passing': 1132.5, 'rushing': 20.4}}"
2024,ACC,Stanford,"{'overall': 0.1, 'passing': 0.14, 'rushing': 0.06, 'firstDown': -0.12, 'secondDown': 0.07, 'thirdDown': 0.44, 'cumulative': {'total': 79, 'passing': 57.08, 'rushing': 23.8}}","{'overall': 0.25, 'passing': 0.37, 'rushing': 0.11, 'firstDown': 0.14, 'secondDown': 0.19, 'thirdDown': 0.61, 'cumulative': {'total': 194.9, 'passing': 1555.8, 'rushing': 39.3}}"
2024,ACC,Syracuse,"{'overall': 0.24, 'passing': 0.36, 'rushing': 0.06, 'firstDown': 0.07, 'secondDown': 0.28, 'thirdDown': 0.54, 'cumulative': {'total': 238.9, 'passing': 225.31, 'rushing': 23.1}}","{'overall': 0.23, 'passing': 0.34, 'rushing': 0.12, 'firstDown': 0.05, 'secondDown': 0.3, 'thirdDown': 0.41, 'cumulative': {'total': 178.3, 'passing': 1425.5, 'rushing': 41.9}}"
2024,Big 12,TCU,"{'overall': 0.28, 'passing': 0.46, 'rushing': 0.06, 'firstDown': 0.15, 'secondDown': 0.25, 'thirdDown': 0.49, 'cumulative': {'total': 243.3, 'passing': 224.82, 'rushing': 24.2}}","{'overall': 0.17, 'passing': 0.16, 'rushing': 0.21, 'firstDown': 0.01, 'secondDown': 0.03, 'thirdDown': 0.63, 'cumulative': {'total': 152.5, 'passing': 659, 'rushing': 98}}"
2024,American Athletic,Temple,"{'overall': 0.02, 'passing': 0.1, 'rushing': -0.05, 'firstDown': -0.14, 'secondDown': -0.04, 'thirdDown': 0.37, 'cumulative': {'total': 13.4, 'passing': 42.06, 'rushing': -18.5}}","{'overall': 0.22, 'passing': 0.26, 'rushing': 0.23, 'firstDown': 0.14, 'secondDown': 0.23, 'thirdDown': 0.49, 'cumulative': {'total': 181.2, 'passing': 857, 'rushing': 107.4}}"
2024,SEC,Tennessee,"{'overall': 0.24, 'passing': 0.28, 'rushing': 0.21, 'firstDown': 0.08, 'secondDown': 0.21, 'thirdDown': 0.58, 'cumulative': {'total': 228.3, 'passing': 110.96, 'rushing': 117.3}}","{'overall': 0.05, 'passing': 0.15, 'rushing': -0.01, 'firstDown': -0.12, 'secondDown': 0.13, 'thirdDown': 0.31, 'cumulative': {'total': 41.7, 'passing': 590.7, 'rushing': -4.7}}"
2024,SEC,Texas,"{'overall': 0.22, 'passing': 0.34, 'rushing': 0.1, 'firstDown': 0.04, 'secondDown': 0.29, 'thirdDown': 0.56, 'cumulative': {'total': 247.1, 'passing': 194.77, 'rushing': 54.4}}","{'overall': 0.02, 'passing': 0.04, 'rushing': 0, 'firstDown': -0.12, 'secondDown': 0.04, 'thirdDown': 0.21, 'cumulative': {'total': 18, 'passing': 205.3, 'rushing': -0.8}}"
2024,SEC,Texas A&M,"{'overall': 0.21, 'passing': 0.24, 'rushing': 0.19, 'firstDown': 0.06, 'secondDown': 0.23, 'thirdDown': 0.61, 'cumulative': {'total': 184.7, 'passing': 88.83, 'rushing': 95.8}}","{'overall': 0.14, 'passing': 0.18, 'rushing': 0.09, 'firstDown': -0.11, 'secondDown': 0.23, 'thirdDown': 0.4, 'cumulative': {'total': 116.7, 'passing': 791.2, 'rushing': 37.6}}"
2024,Sun Belt,Texas State,"{'overall': 0.26, 'passing': 0.41, 'rushing': 0.18, 'firstDown': 0.11, 'secondDown': 0.3, 'thirdDown': 0.48, 'cumulative': {'total': 245.4, 'passing': 174.45, 'rushing': 89.2}}","{'overall': 0.11, 'passing': 0.17, 'rushing': 0.09, 'firstDown': -0.06, 'secondDown': 0.03, 'thirdDown': 0.6, 'cumulative': {'total': 97.3, 'passing': 729.6, 'rushing': 38.9}}"
2024,Big 12,Texas Tech,"{'overall': 0.24, 'passing': 0.29, 'rushing': 0.19, 'firstDown': 0.08, 'secondDown': 0.1, 'thirdDown': 0.77, 'cumulative': {'total': 243.5, 'passing': 158.26, 'rushing': 87.4}}","{'overall': 0.23, 'passing': 0.32, 'rushing': 0.14, 'firstDown': 0.08, 'secondDown': 0.28, 'thirdDown': 0.5, 'cumulative': {'total': 212.6, 'passing': 1563.6, 'rushing': 58.6}}"
2024,Mid-American,Toledo,"{'overall': 0.1, 'passing': 0.26, 'rushing': -0.05, 'firstDown': -0.01, 'secondDown': 0.06, 'thirdDown': 0.42, 'cumulative': {'total': 87.9, 'passing': 120.08, 'rushing': -21.7}}","{'overall': 0.09, 'passing': 0.1, 'rushing': 0.1, 'firstDown': -0.06, 'secondDown': 0.04, 'thirdDown': 0.4, 'cumulative': {'total': 85.8, 'passing': 433.3, 'rushing': 49.9}}"
2024,Sun Belt,Troy,"{'overall': 0.22, 'passing': 0.35, 'rushing': 0.11, 'firstDown': -0.02, 'secondDown': 0.19, 'thirdDown': 0.76, 'cumulative': {'total': 168.1, 'passing': 124.06, 'rushing': 46.9}}","{'overall': 0.17, 'passing': 0.24, 'rushing': 0.11, 'firstDown': 0.06, 'secondDown': 0.19, 'thirdDown': 0.44, 'cumulative': {'total': 126.6, 'passing': 837.1, 'rushing': 42.9}}"
2024,American Athletic,Tulane,"{'overall': 0.3, 'passing': 0.49, 'rushing': 0.18, 'firstDown': 0.1, 'secondDown': 0.35, 'thirdDown': 0.74, 'cumulative': {'total': 263.7, 'passing': 164.58, 'rushing': 99.1}}","{'overall': 0.05, 'passing': 0.03, 'rushing': 0.08, 'firstDown': -0.11, 'secondDown': 0.03, 'thirdDown': 0.43, 'cumulative': {'total': 46.9, 'passing': 119, 'rushing': 35}}"
2024,American Athletic,Tulsa,"{'overall': 0.09, 'passing': 0.13, 'rushing': 0.06, 'firstDown': 0.01, 'secondDown': -0.06, 'thirdDown': 0.52, 'cumulative': {'total': 79.8, 'passing': 59.52, 'rushing': 24.6}}","{'overall': 0.33, 'passing': 0.54, 'rushing': 0.15, 'firstDown': 0.19, 'secondDown': 0.32, 'thirdDown': 0.73, 'cumulative': {'total': 276.9, 'passing': 2195.4, 'rushing': 64.5}}"
2024,American Athletic,UAB,"{'overall': 0.17, 'passing': 0.23, 'rushing': 0.14, 'firstDown': 0.02, 'secondDown': 0.13, 'thirdDown': 0.51, 'cumulative': {'total': 142.9, 'passing': 109.69, 'rushing': 51.5}}","{'overall': 0.22, 'passing': 0.17, 'rushing': 0.25, 'firstDown': 0.1, 'secondDown': 0.22, 'thirdDown': 0.56, 'cumulative': {'total': 181, 'passing': 565.3, 'rushing': 124.4}}"
2024,Big 12,UCF,"{'overall': 0.22, 'passing': 0.08, 'rushing': 0.33, 'firstDown': 0.25, 'secondDown': 0.17, 'thirdDown': 0.26, 'cumulative': {'total': 177.6, 'passing': 26.67, 'rushing': 159.2}}","{'overall': 0.14, 'passing': 0.25, 'rushing': 0.03, 'firstDown': -0.15, 'secondDown': 0.16, 'thirdDown': 0.63, 'cumulative': {'total': 108.6, 'passing': 999.4, 'rushing': 10.2}}"
2024,Big Ten,UCLA,"{'overall': 0.14, 'passing': 0.27, 'rushing': -0.04, 'firstDown': -0.07, 'secondDown': 0.16, 'thirdDown': 0.52, 'cumulative': {'total': 101.1, 'passing': 113.72, 'rushing': -12.6}}","{'overall': 0.16, 'passing': 0.26, 'rushing': 0.05, 'firstDown': -0.01, 'secondDown': 0.1, 'thirdDown': 0.65, 'cumulative': {'total': 120.3, 'passing': 1078.4, 'rushing': 14.9}}"
2024,FBS Independents,UConn,"{'overall': 0.18, 'passing': 0.21, 'rushing': 0.17, 'firstDown': 0.06, 'secondDown': 0.19, 'thirdDown': 0.42, 'cumulative': {'total': 159.9, 'passing': 83.5, 'rushing': 83}}","{'overall': 0.08, 'passing': 0.15, 'rushing': 0.03, 'firstDown': 0.04, 'secondDown': 0, 'thirdDown': 0.31, 'cumulative': {'total': 73.5, 'passing': 667.9, 'rushing': 13.3}}"
2024,Sun Belt,UL Monroe,"{'overall': 0.12, 'passing': 0.13, 'rushing': 0.13, 'firstDown': -0.09, 'secondDown': 0.11, 'thirdDown': 0.44, 'cumulative': {'total': 85, 'passing': 35.1, 'rushing': 55.9}}","{'overall': 0.2, 'passing': 0.16, 'rushing': 0.24, 'firstDown': 0.05, 'secondDown': 0.16, 'thirdDown': 0.57, 'cumulative': {'total': 162, 'passing': 555.9, 'rushing': 112.9}}"
2024,Mountain West,UNLV,"{'overall': 0.22, 'passing': 0.21, 'rushing': 0.23, 'firstDown': 0.16, 'secondDown': 0.09, 'thirdDown': 0.52, 'cumulative': {'total': 202.6, 'passing': 69.14, 'rushing': 136.2}}","{'overall': 0.12, 'passing': 0.15, 'rushing': 0.1, 'firstDown': -0.04, 'secondDown': 0.1, 'thirdDown': 0.36, 'cumulative': {'total': 117.2, 'passing': 818.1, 'rushing': 42.6}}"
2024,Big Ten,USC,"{'overall': 0.22, 'passing': 0.23, 'rushing': 0.21, 'firstDown': 0.12, 'secondDown': 0.23, 'thirdDown': 0.53, 'cumulative': {'total': 199.7, 'passing': 125.74, 'rushing': 76.7}}","{'overall': 0.17, 'passing': 0.17, 'rushing': 0.18, 'firstDown': 0.16, 'secondDown': 0.07, 'thirdDown': 0.3, 'cumulative': {'total': 141.2, 'passing': 752.1, 'rushing': 70.1}}"
2024,Big 12,Utah,"{'overall': 0.08, 'passing': 0.16, 'rushing': 0.01, 'firstDown': -0.04, 'secondDown': 0.05, 'thirdDown': 0.38, 'cumulative': {'total': 60.1, 'passing': 58.55, 'rushing': 3.1}}","{'overall': 0.04, 'passing': 0.08, 'rushing': 0.04, 'firstDown': -0.02, 'secondDown': -0.07, 'thirdDown': 0.27, 'cumulative': {'total': 32.6, 'passing': 338.1, 'rushing': 15.3}}"
2024,Mountain West,Utah State,"{'overall': 0.24, 'passing': 0.26, 'rushing': 0.24, 'firstDown': 0.16, 'secondDown': 0.13, 'thirdDown': 0.5, 'cumulative': {'total': 196.7, 'passing': 112.91, 'rushing': 91.4}}","{'overall': 0.26, 'passing': 0.31, 'rushing': 0.24, 'firstDown': 0.14, 'secondDown': 0.2, 'thirdDown': 0.59, 'cumulative': {'total': 212.6, 'passing': 1218.3, 'rushing': 101}}"
