year,team,conference,fpi,resumeRanks,efficiencies
2024,Ohio,Mid-American,-1.023,"{'strengthOfRecord': 51, 'fpi': 73, 'averageWinProbability': 26, 'strengthOfSchedule': 121, 'remainingStrengthOfSchedule': 6, 'gameControl': 67}","{'overall': 54.734, 'offense': 51.667, 'defense': 57.327, 'specialTeams': 46.616}"
2024,Akron,Mid-American,-15.896,"{'strengthOfRecord': 111, 'fpi': 124, 'averageWinProbability': 110, 'strengthOfSchedule': 54, 'remainingStrengthOfSchedule': None, 'gameControl': 111}","{'overall': 25.51, 'offense': 29.574, 'defense': 28.571, 'specialTeams': 53.83}"
2024,Ball State,Mid-American,-18.001,"{'strengthOfRecord': 123, 'fpi': 126, 'averageWinProbability': 109, 'strengthOfSchedule': 87, 'remainingStrengthOfSchedule': None, 'gameControl': 113}","{'overall': 23.364, 'offense': 37.223, 'defense': 18.686, 'specialTeams': 52.051}"
2024,Buffalo,Mid-American,-10.361,"{'strengthOfRecord': 70, 'fpi': 108, 'averageWinProbability': 70, 'strengthOfSchedule': 116, 'remainingStrengthOfSchedule': 7, 'gameControl': 95}","{'overall': 39.252, 'offense': 33.654, 'defense': 45.998, 'specialTeams': 57.803}"
2024,Central Michigan,Mid-American,-14.808,"{'strengthOfRecord': 120, 'fpi': 123, 'averageWinProbability': 118, 'strengthOfSchedule': 125, 'remainingStrengthOfSchedule': None, 'gameControl': 125}","{'overall': 22.505, 'offense': 23.257, 'defense': 30.33, 'specialTeams': 49.931}"
2024,Eastern Michigan,Mid-American,-13.481,"{'strengthOfRecord': 114, 'fpi': 119, 'averageWinProbability': 93, 'strengthOfSchedule': 128, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 26.84, 'offense': 26.714, 'defense': 34.766, 'specialTeams': 54.009}"
2024,Kent State,Mid-American,-31.206,"{'strengthOfRecord': 134, 'fpi': 134, 'averageWinProbability': 134, 'strengthOfSchedule': 49, 'remainingStrengthOfSchedule': None, 'gameControl': 125}","{'overall': 4.62, 'offense': 7.815, 'defense': 9.994, 'specialTeams': 41.858}"
2024,Toledo,Mid-American,-5.318,"{'strengthOfRecord': 92, 'fpi': 91, 'averageWinProbability': 41, 'strengthOfSchedule': 131, 'remainingStrengthOfSchedule': None, 'gameControl': 82}","{'overall': 43.159, 'offense': 33.851, 'defense': 52.717, 'specialTeams': 56.909}"
2024,Western Michigan,Mid-American,-10.952,"{'strengthOfRecord': 103, 'fpi': 111, 'averageWinProbability': 87, 'strengthOfSchedule': 77, 'remainingStrengthOfSchedule': 5, 'gameControl': 104}","{'overall': 37.661, 'offense': 53.267, 'defense': 24.968, 'specialTeams': 62.263}"
2024,San José State,Mountain West,-5.133,"{'strengthOfRecord': 80, 'fpi': 89, 'averageWinProbability': 65, 'strengthOfSchedule': 117, 'remainingStrengthOfSchedule': 11, 'gameControl': 84}","{'overall': 42.709, 'offense': 44.903, 'defense': 47.684, 'specialTeams': 35.133}"
2024,Hawai'i,Mountain West,-11.741,"{'strengthOfRecord': 107, 'fpi': 114, 'averageWinProbability': 86, 'strengthOfSchedule': 115, 'remainingStrengthOfSchedule': None, 'gameControl': 107}","{'overall': 32.71, 'offense': 35.004, 'defense': 37.024, 'specialTeams': 49.876}"
2024,New Mexico,Mountain West,-10.018,"{'strengthOfRecord': 109, 'fpi': 106, 'averageWinProbability': 106, 'strengthOfSchedule': 118, 'remainingStrengthOfSchedule': None, 'gameControl': 119}","{'overall': 34.353, 'offense': 67.849, 'defense': 15.036, 'specialTeams': 42.247}"
2024,Air Force,Mountain West,-9.432,"{'strengthOfRecord': 108, 'fpi': 105, 'averageWinProbability': 100, 'strengthOfSchedule': 112, 'remainingStrengthOfSchedule': None, 'gameControl': 115}","{'overall': 29.604, 'offense': 30.957, 'defense': 41.263, 'specialTeams': 34.945}"
2024,UNLV,Mountain West,5.991,"{'strengthOfRecord': 36, 'fpi': 42, 'averageWinProbability': 18, 'strengthOfSchedule': 88, 'remainingStrengthOfSchedule': None, 'gameControl': 43}","{'overall': 71.232, 'offense': 57.654, 'defense': 72.272, 'specialTeams': 64.179}"
2024,Nevada,Mountain West,-8.417,"{'strengthOfRecord': 121, 'fpi': 103, 'averageWinProbability': 108, 'strengthOfSchedule': 79, 'remainingStrengthOfSchedule': None, 'gameControl': 108}","{'overall': 32.498, 'offense': 47.2, 'defense': 30.419, 'specialTeams': 32.833}"
2024,Wyoming,Mountain West,-11.258,"{'strengthOfRecord': 118, 'fpi': 112, 'averageWinProbability': 125, 'strengthOfSchedule': 97, 'remainingStrengthOfSchedule': None, 'gameControl': 125}","{'overall': 27.085, 'offense': 22.043, 'defense': 41.722, 'specialTeams': 50.851}"
2024,Auburn,SEC,9.659,"{'strengthOfRecord': 65, 'fpi': 29, 'averageWinProbability': 68, 'strengthOfSchedule': 22, 'remainingStrengthOfSchedule': None, 'gameControl': 47}","{'overall': 63.424, 'offense': 56.985, 'defense': 65.452, 'specialTeams': 46.626}"
2024,Arkansas,SEC,8.19,"{'strengthOfRecord': 42, 'fpi': 36, 'averageWinProbability': 61, 'strengthOfSchedule': 20, 'remainingStrengthOfSchedule': None, 'gameControl': 34}","{'overall': 65.787, 'offense': 60.714, 'defense': 66.155, 'specialTeams': 45.94}"
2024,Florida,SEC,11.901,"{'strengthOfRecord': 24, 'fpi': 21, 'averageWinProbability': 47, 'strengthOfSchedule': 5, 'remainingStrengthOfSchedule': None, 'gameControl': 18}","{'overall': 71.717, 'offense': 58.466, 'defense': 70.419, 'specialTeams': 67.15}"
2024,Georgia,SEC,22.091,"{'strengthOfRecord': 2, 'fpi': 5, 'averageWinProbability': 36, 'strengthOfSchedule': 1, 'remainingStrengthOfSchedule': None, 'gameControl': 11}","{'overall': 82.861, 'offense': 79.935, 'defense': 73.308, 'specialTeams': 59.572}"
2024,Kentucky,SEC,4.707,"{'strengthOfRecord': 62, 'fpi': 50, 'averageWinProbability': 92, 'strengthOfSchedule': 3, 'remainingStrengthOfSchedule': None, 'gameControl': 54}","{'overall': 54.684, 'offense': 41.39, 'defense': 62.472, 'specialTeams': 62.769}"
2024,LSU,SEC,13.515,"{'strengthOfRecord': 17, 'fpi': 17, 'averageWinProbability': 49, 'strengthOfSchedule': 10, 'remainingStrengthOfSchedule': None, 'gameControl': 20}","{'overall': 71.849, 'offense': 75.763, 'defense': 61.497, 'specialTeams': 39.011}"
2024,Missouri,SEC,12.197,"{'strengthOfRecord': 19, 'fpi': 20, 'averageWinProbability': 51, 'strengthOfSchedule': 28, 'remainingStrengthOfSchedule': None, 'gameControl': 39}","{'overall': 68.028, 'offense': 61.356, 'defense': 72.874, 'specialTeams': 37.108}"
2024,Ole Miss,SEC,20.608,"{'strengthOfRecord': 18, 'fpi': 8, 'averageWinProbability': 5, 'strengthOfSchedule': 33, 'remainingStrengthOfSchedule': None, 'gameControl': 2}","{'overall': 84.235, 'offense': 76.596, 'defense': 81.866, 'specialTeams': 47.73}"
2024,Oklahoma,SEC,10.943,"{'strengthOfRecord': 30, 'fpi': 26, 'averageWinProbability': 82, 'strengthOfSchedule': 4, 'remainingStrengthOfSchedule': None, 'gameControl': 30}","{'overall': 65.083, 'offense': 38.944, 'defense': 80.167, 'specialTeams': 57.918}"
2024,Vanderbilt,SEC,6.463,"{'strengthOfRecord': 40, 'fpi': 39, 'averageWinProbability': 75, 'strengthOfSchedule': 8, 'remainingStrengthOfSchedule': None, 'gameControl': 37}","{'overall': 63.309, 'offense': 66.631, 'defense': 47.406, 'specialTeams': 72.026}"
2024,Texas A&M,SEC,14.297,"{'strengthOfRecord': 20, 'fpi': 16, 'averageWinProbability': 27, 'strengthOfSchedule': 9, 'remainingStrengthOfSchedule': None, 'gameControl': 13}","{'overall': 76.763, 'offense': 68.737, 'defense': 71.579, 'specialTeams': 64.836}"
2024,Texas,SEC,26.107,"{'strengthOfRecord': 3, 'fpi': 1, 'averageWinProbability': 6, 'strengthOfSchedule': 21, 'remainingStrengthOfSchedule': None, 'gameControl': 1}","{'overall': 88.25, 'offense': 73.85, 'defense': 92.32, 'specialTeams': 35.538}"
2024,Alabama,SEC,23.933,"{'strengthOfRecord': 9, 'fpi': 4, 'averageWinProbability': 10, 'strengthOfSchedule': 16, 'remainingStrengthOfSchedule': None, 'gameControl': 6}","{'overall': 85.057, 'offense': 77.281, 'defense': 79.955, 'specialTeams': 59.628}"
2024,Mississippi State,SEC,0.192,"{'strengthOfRecord': 105, 'fpi': 67, 'averageWinProbability': 128, 'strengthOfSchedule': 2, 'remainingStrengthOfSchedule': None, 'gameControl': 92}","{'overall': 42.441, 'offense': 55.752, 'defense': 32.43, 'specialTeams': 52.743}"
2024,South Carolina,SEC,14.834,"{'strengthOfRecord': 11, 'fpi': 14, 'averageWinProbability': 15, 'strengthOfSchedule': 15, 'remainingStrengthOfSchedule': None, 'gameControl': 10}","{'overall': 76.206, 'offense': 60.762, 'defense': 80.864, 'specialTeams': 51.02}"
2024,Tennessee,SEC,20.786,"{'strengthOfRecord': 7, 'fpi': 7, 'averageWinProbability': 11, 'strengthOfSchedule': 30, 'remainingStrengthOfSchedule': None, 'gameControl': 9}","{'overall': 83.706, 'offense': 67.16, 'defense': 87.119, 'specialTeams': 52.677}"
2024,Boise State,Mountain West,10.993,"{'strengthOfRecord': 10, 'fpi': 25, 'averageWinProbability': 8, 'strengthOfSchedule': 81, 'remainingStrengthOfSchedule': None, 'gameControl': 14}","{'overall': 75.687, 'offense': 78.889, 'defense': 64.483, 'specialTeams': 42.529}"
2024,Colorado State,Mountain West,-7.622,"{'strengthOfRecord': 58, 'fpi': 101, 'averageWinProbability': 40, 'strengthOfSchedule': 70, 'remainingStrengthOfSchedule': None, 'gameControl': 69}","{'overall': 43.334, 'offense': 34.559, 'defense': 49.403, 'specialTeams': 65.152}"
2024,Fresno State,Mountain West,-2.996,"{'strengthOfRecord': 93, 'fpi': 77, 'averageWinProbability': 50, 'strengthOfSchedule': 103, 'remainingStrengthOfSchedule': None, 'gameControl': 68}","{'overall': 48.16, 'offense': 39.377, 'defense': 59.765, 'specialTeams': 37.79}"
2024,Northern Illinois,Mid-American,-4.256,"{'strengthOfRecord': 83, 'fpi': 86, 'averageWinProbability': 63, 'strengthOfSchedule': 83, 'remainingStrengthOfSchedule': None, 'gameControl': 87}","{'overall': 46.732, 'offense': 34.378, 'defense': 64.438, 'specialTeams': 43.51}"
2024,San Diego State,Mountain West,-13.599,"{'strengthOfRecord': 124, 'fpi': 121, 'averageWinProbability': 113, 'strengthOfSchedule': 105, 'remainingStrengthOfSchedule': None, 'gameControl': 121}","{'overall': 21.634, 'offense': 18.434, 'defense': 30.611, 'specialTeams': 67.635}"
2024,Utah State,Mountain West,-10.773,"{'strengthOfRecord': 112, 'fpi': 110, 'averageWinProbability': 98, 'strengthOfSchedule': 92, 'remainingStrengthOfSchedule': None, 'gameControl': 102}","{'overall': 26.445, 'offense': 42.504, 'defense': 21.003, 'specialTeams': 45.961}"
