year,team,conference,fpi,resumeRanks,efficiencies
2018,Missouri,SEC,15.269,"{'strengthOfRecord': 28, 'fpi': 14, 'averageWinProbability': 31, 'strengthOfSchedule': 19, 'remainingStrengthOfSchedule': None, 'gameControl': 13}","{'overall': 78.944, 'offense': 73.769, 'defense': 77.127, 'specialTeams': 43.072}"
2018,Texas A&M,SEC,15.854,"{'strengthOfRecord': 12, 'fpi': 13, 'averageWinProbability': 36, 'strengthOfSchedule': 14, 'remainingStrengthOfSchedule': None, 'gameControl': 15}","{'overall': 70.06, 'offense': 68.853, 'defense': 55.319, 'specialTeams': 70.267}"
2018,Syracuse,ACC,10.771,"{'strengthOfRecord': 16, 'fpi': 28, 'averageWinProbability': 11, 'strengthOfSchedule': 63, 'remainingStrengthOfSchedule': None, 'gameControl': 8}","{'overall': 72.679, 'offense': 59.511, 'defense': 72.393, 'specialTeams': 68.844}"
2018,Pittsburgh,ACC,4.848,"{'strengthOfRecord': 38, 'fpi': 49, 'averageWinProbability': 80, 'strengthOfSchedule': 2, 'remainingStrengthOfSchedule': None, 'gameControl': 39}","{'overall': 63.417, 'offense': 65.496, 'defense': 56.542, 'specialTeams': 49.914}"
2018,Utah State,Mountain West,11.77,"{'strengthOfRecord': 27, 'fpi': 23, 'averageWinProbability': 3, 'strengthOfSchedule': 108, 'remainingStrengthOfSchedule': None, 'gameControl': 17}","{'overall': 74.006, 'offense': 66.724, 'defense': 71.522, 'specialTeams': 54.82}"
2018,Boise State,Mountain West,10.429,"{'strengthOfRecord': 31, 'fpi': 29, 'averageWinProbability': 18, 'strengthOfSchedule': 69, 'remainingStrengthOfSchedule': None, 'gameControl': 31}","{'overall': 68.352, 'offense': 66.984, 'defense': 64.287, 'specialTeams': 45.138}"
2018,Colorado State,Mountain West,-14.323,"{'strengthOfRecord': 112, 'fpi': 111, 'averageWinProbability': 120, 'strengthOfSchedule': 75, 'remainingStrengthOfSchedule': None, 'gameControl': 119}","{'overall': 20.743, 'offense': 33.67, 'defense': 23.144, 'specialTeams': 29.765}"
2018,Wyoming,Mountain West,-4.535,"{'strengthOfRecord': 79, 'fpi': 88, 'averageWinProbability': 81, 'strengthOfSchedule': 73, 'remainingStrengthOfSchedule': None, 'gameControl': 82}","{'overall': 44.327, 'offense': 23.59, 'defense': 67.445, 'specialTeams': 52.295}"
2018,New Mexico,Mountain West,-14.73,"{'strengthOfRecord': 114, 'fpi': 112, 'averageWinProbability': 111, 'strengthOfSchedule': 80, 'remainingStrengthOfSchedule': None, 'gameControl': 110}","{'overall': 25.599, 'offense': 20.692, 'defense': 35.316, 'specialTeams': 61.241}"
2018,Air Force,Mountain West,-3.182,"{'strengthOfRecord': 100, 'fpi': 78, 'averageWinProbability': 71, 'strengthOfSchedule': 86, 'remainingStrengthOfSchedule': None, 'gameControl': 86}","{'overall': 46.449, 'offense': 56.27, 'defense': 37.781, 'specialTeams': 47.157}"
2018,Fresno State,Mountain West,12.414,"{'strengthOfRecord': 17, 'fpi': 22, 'averageWinProbability': 9, 'strengthOfSchedule': 82, 'remainingStrengthOfSchedule': None, 'gameControl': 18}","{'overall': 77.633, 'offense': 65.154, 'defense': 79.19, 'specialTeams': 54.343}"
2018,San Diego State,Mountain West,-4.795,"{'strengthOfRecord': 78, 'fpi': 90, 'averageWinProbability': 74, 'strengthOfSchedule': 78, 'remainingStrengthOfSchedule': None, 'gameControl': 83}","{'overall': 40.904, 'offense': 27.546, 'defense': 57.386, 'specialTeams': 53.359}"
2018,UNLV,Mountain West,-14.266,"{'strengthOfRecord': 108, 'fpi': 110, 'averageWinProbability': 99, 'strengthOfSchedule': 92, 'remainingStrengthOfSchedule': None, 'gameControl': 104}","{'overall': 26.847, 'offense': 39.39, 'defense': 29.184, 'specialTeams': 29.253}"
2018,San José State,Mountain West,-16.453,"{'strengthOfRecord': 125, 'fpi': 119, 'averageWinProbability': 123, 'strengthOfSchedule': 68, 'remainingStrengthOfSchedule': None, 'gameControl': 109}","{'overall': 24.379, 'offense': 17.879, 'defense': 36.531, 'specialTeams': 61.63}"
2018,Nevada,Mountain West,-4.174,"{'strengthOfRecord': 70, 'fpi': 84, 'averageWinProbability': 56, 'strengthOfSchedule': 94, 'remainingStrengthOfSchedule': None, 'gameControl': 79}","{'overall': 45.819, 'offense': 34.305, 'defense': 60.283, 'specialTeams': 46.997}"
2018,Hawai'i,Mountain West,-13.383,"{'strengthOfRecord': 86, 'fpi': 107, 'averageWinProbability': 91, 'strengthOfSchedule': 104, 'remainingStrengthOfSchedule': None, 'gameControl': 102}","{'overall': 31.589, 'offense': 49.788, 'defense': 22.576, 'specialTeams': 46.643}"
2018,Louisville,ACC,-11.858,"{'strengthOfRecord': 103, 'fpi': 103, 'averageWinProbability': 128, 'strengthOfSchedule': 24, 'remainingStrengthOfSchedule': None, 'gameControl': 107}","{'overall': 20.366, 'offense': 26.718, 'defense': 20.575, 'specialTeams': 63.529}"
2018,Ohio State,Big Ten,21.588,"{'strengthOfRecord': 3, 'fpi': 4, 'averageWinProbability': 15, 'strengthOfSchedule': 40, 'remainingStrengthOfSchedule': None, 'gameControl': 11}","{'overall': 79.51, 'offense': 81.09, 'defense': 61.261, 'specialTeams': 64.099}"
2018,Michigan State,Big Ten,9.752,"{'strengthOfRecord': 39, 'fpi': 32, 'averageWinProbability': 46, 'strengthOfSchedule': 5, 'remainingStrengthOfSchedule': None, 'gameControl': 28}","{'overall': 64.213, 'offense': 35.258, 'defense': 87.551, 'specialTeams': 39.514}"
2018,Maryland,Big Ten,4.551,"{'strengthOfRecord': 63, 'fpi': 50, 'averageWinProbability': 83, 'strengthOfSchedule': 32, 'remainingStrengthOfSchedule': None, 'gameControl': 53}","{'overall': 58.645, 'offense': 53.664, 'defense': 57.613, 'specialTeams': 57.231}"
2018,Rutgers,Big Ten,-10.408,"{'strengthOfRecord': 115, 'fpi': 100, 'averageWinProbability': 124, 'strengthOfSchedule': 35, 'remainingStrengthOfSchedule': None, 'gameControl': 101}","{'overall': 23.695, 'offense': 14.447, 'defense': 42.753, 'specialTeams': 51.903}"
2018,Michigan,Big Ten,20.06,"{'strengthOfRecord': 9, 'fpi': 6, 'averageWinProbability': 29, 'strengthOfSchedule': 18, 'remainingStrengthOfSchedule': None, 'gameControl': 14}","{'overall': 83.635, 'offense': 74.01, 'defense': 82.83, 'specialTeams': 53.974}"
2018,Penn State,Big Ten,18.47,"{'strengthOfRecord': 20, 'fpi': 8, 'averageWinProbability': 30, 'strengthOfSchedule': 31, 'remainingStrengthOfSchedule': None, 'gameControl': 19}","{'overall': 74.012, 'offense': 62.334, 'defense': 73.669, 'specialTeams': 59.672}"
2018,Indiana,Big Ten,1.876,"{'strengthOfRecord': 62, 'fpi': 63, 'averageWinProbability': 84, 'strengthOfSchedule': 15, 'remainingStrengthOfSchedule': None, 'gameControl': 59}","{'overall': 53.115, 'offense': 57.891, 'defense': 48.273, 'specialTeams': 45.099}"
2018,Wisconsin,Big Ten,11.755,"{'strengthOfRecord': 37, 'fpi': 24, 'averageWinProbability': 52, 'strengthOfSchedule': 60, 'remainingStrengthOfSchedule': None, 'gameControl': 40}","{'overall': 60.352, 'offense': 58.865, 'defense': 59.917, 'specialTeams': 44.423}"
2018,Minnesota,Big Ten,5.185,"{'strengthOfRecord': 46, 'fpi': 48, 'averageWinProbability': 62, 'strengthOfSchedule': 44, 'remainingStrengthOfSchedule': None, 'gameControl': 50}","{'overall': 54.939, 'offense': 44.955, 'defense': 59.971, 'specialTeams': 59.477}"
2018,Nebraska,Big Ten,3.085,"{'strengthOfRecord': 83, 'fpi': 57, 'averageWinProbability': 85, 'strengthOfSchedule': 39, 'remainingStrengthOfSchedule': None, 'gameControl': 64}","{'overall': 53.32, 'offense': 60.158, 'defense': 44.789, 'specialTeams': 51.528}"
2018,Iowa,Big Ten,15.082,"{'strengthOfRecord': 23, 'fpi': 16, 'averageWinProbability': 14, 'strengthOfSchedule': 36, 'remainingStrengthOfSchedule': None, 'gameControl': 12}","{'overall': 75.557, 'offense': 62.2, 'defense': 79.703, 'specialTeams': 52.178}"
2018,Illinois,Big Ten,-8.498,"{'strengthOfRecord': 90, 'fpi': 98, 'averageWinProbability': 104, 'strengthOfSchedule': 58, 'remainingStrengthOfSchedule': None, 'gameControl': 93}","{'overall': 31.307, 'offense': 48.863, 'defense': 21.81, 'specialTeams': 53.971}"
2018,Northwestern,Big Ten,7.699,"{'strengthOfRecord': 19, 'fpi': 37, 'averageWinProbability': 58, 'strengthOfSchedule': 6, 'remainingStrengthOfSchedule': None, 'gameControl': 35}","{'overall': 60.173, 'offense': 45.626, 'defense': 70.524, 'specialTeams': 50.892}"
2018,Purdue,Big Ten,6.891,"{'strengthOfRecord': 52, 'fpi': 40, 'averageWinProbability': 51, 'strengthOfSchedule': 3, 'remainingStrengthOfSchedule': None, 'gameControl': 33}","{'overall': 67.014, 'offense': 72.281, 'defense': 52.28, 'specialTeams': 60.323}"
2018,Army,FBS Independents,3.127,"{'strengthOfRecord': 21, 'fpi': 56, 'averageWinProbability': 6, 'strengthOfSchedule': 106, 'remainingStrengthOfSchedule': None, 'gameControl': 24}","{'overall': 55.441, 'offense': 57.371, 'defense': 50.121, 'specialTeams': 49.581}"
2018,Texas,Big 12,13.5,"{'strengthOfRecord': 13, 'fpi': 19, 'averageWinProbability': 17, 'strengthOfSchedule': 4, 'remainingStrengthOfSchedule': None, 'gameControl': 6}","{'overall': 70.833, 'offense': 70.291, 'defense': 62.978, 'specialTeams': 51.737}"
2018,Oklahoma,Big 12,21.292,"{'strengthOfRecord': 5, 'fpi': 5, 'averageWinProbability': 16, 'strengthOfSchedule': 9, 'remainingStrengthOfSchedule': None, 'gameControl': 9}","{'overall': 83.298, 'offense': 96.603, 'defense': 41.094, 'specialTeams': 62.268}"
