season,conference,team,offense,defense
2021,Conference USA,Middle Tennessee,"{'overall': 0.11, 'passing': 0.2, 'rushing': 0.08, 'firstDown': 0, 'secondDown': 0.2, 'thirdDown': 0.26, 'cumulative': {'total': 103.2, 'passing': 97.45, 'rushing': 31.9}}","{'overall': 0.13, 'passing': 0.23, 'rushing': 0.11, 'firstDown': 0.01, 'secondDown': 0.09, 'thirdDown': 0.42, 'cumulative': {'total': 120.9, 'passing': 1119.8, 'rushing': 43.5}}"
2021,Big Ten,Minnesota,"{'overall': 0.18, 'passing': 0.31, 'rushing': 0.12, 'firstDown': 0, 'secondDown': 0.21, 'thirdDown': 0.44, 'cumulative': {'total': 153.8, 'passing': 84.5, 'rushing': 69.3}}","{'overall': 0.09, 'passing': 0.15, 'rushing': 0.04, 'firstDown': -0.02, 'secondDown': 0.07, 'thirdDown': 0.4, 'cumulative': {'total': 69.2, 'passing': 573.7, 'rushing': 14.7}}"
2021,SEC,Mississippi State,"{'overall': 0.25, 'passing': 0.31, 'rushing': 0.09, 'firstDown': 0.12, 'secondDown': 0.3, 'thirdDown': 0.48, 'cumulative': {'total': 241.6, 'passing': 226.8, 'rushing': 22.2}}","{'overall': 0.18, 'passing': 0.28, 'rushing': 0.08, 'firstDown': -0.02, 'secondDown': 0.09, 'thirdDown': 0.64, 'cumulative': {'total': 142, 'passing': 1184.3, 'rushing': 31.2}}"
2021,SEC,Missouri,"{'overall': 0.23, 'passing': 0.28, 'rushing': 0.19, 'firstDown': 0.08, 'secondDown': 0.13, 'thirdDown': 0.69, 'cumulative': {'total': 210.9, 'passing': 129.4, 'rushing': 82.9}}","{'overall': 0.3, 'passing': 0.44, 'rushing': 0.23, 'firstDown': 0.15, 'secondDown': 0.22, 'thirdDown': 0.64, 'cumulative': {'total': 266.2, 'passing': 1531, 'rushing': 122}}"
2021,American Athletic,Navy,"{'overall': 0.12, 'passing': -0.04, 'rushing': 0.16, 'firstDown': -0.05, 'secondDown': 0.02, 'thirdDown': 0.37, 'cumulative': {'total': 93.7, 'passing': -5.03, 'rushing': 102.2}}","{'overall': 0.21, 'passing': 0.32, 'rushing': 0.12, 'firstDown': 0.01, 'secondDown': 0.25, 'thirdDown': 0.53, 'cumulative': {'total': 145.2, 'passing': 1018.3, 'rushing': 43.4}}"
2021,ACC,NC State,"{'overall': 0.23, 'passing': 0.35, 'rushing': 0.11, 'firstDown': 0.1, 'secondDown': 0.16, 'thirdDown': 0.57, 'cumulative': {'total': 190.5, 'passing': 162.31, 'rushing': 36.7}}","{'overall': 0.08, 'passing': 0.14, 'rushing': 0.05, 'firstDown': -0.07, 'secondDown': 0.04, 'thirdDown': 0.37, 'cumulative': {'total': 60.8, 'passing': 624.6, 'rushing': 17.4}}"
2021,Big Ten,Nebraska,"{'overall': 0.28, 'passing': 0.39, 'rushing': 0.21, 'firstDown': 0.23, 'secondDown': 0.18, 'thirdDown': 0.51, 'cumulative': {'total': 233, 'passing': 142.13, 'rushing': 98.6}}","{'overall': 0.16, 'passing': 0.27, 'rushing': 0.06, 'firstDown': 0.03, 'secondDown': 0.1, 'thirdDown': 0.6, 'cumulative': {'total': 129.6, 'passing': 1087.7, 'rushing': 23.1}}"
2021,Mountain West,Nevada,"{'overall': 0.27, 'passing': 0.38, 'rushing': 0.09, 'firstDown': 0.11, 'secondDown': 0.23, 'thirdDown': 0.64, 'cumulative': {'total': 241, 'passing': 229.18, 'rushing': 26.1}}","{'overall': 0.18, 'passing': 0.17, 'rushing': 0.21, 'firstDown': 0.05, 'secondDown': 0.23, 'thirdDown': 0.27, 'cumulative': {'total': 164.6, 'passing': 804.9, 'rushing': 98.7}}"
2021,Mountain West,New Mexico,"{'overall': -0.07, 'passing': -0.02, 'rushing': -0.05, 'firstDown': -0.07, 'secondDown': -0.08, 'thirdDown': 0.15, 'cumulative': {'total': -47.9, 'passing': -5.09, 'rushing': -22.7}}","{'overall': 0.18, 'passing': 0.27, 'rushing': 0.12, 'firstDown': 0.03, 'secondDown': 0.11, 'thirdDown': 0.52, 'cumulative': {'total': 140.6, 'passing': 947.7, 'rushing': 50.3}}"
2021,FBS Independents,New Mexico State,"{'overall': 0.09, 'passing': 0.09, 'rushing': 0.12, 'firstDown': -0.05, 'secondDown': 0.05, 'thirdDown': 0.44, 'cumulative': {'total': 79.5, 'passing': 47.6, 'rushing': 40.1}}","{'overall': 0.34, 'passing': 0.55, 'rushing': 0.2, 'firstDown': 0.28, 'secondDown': 0.3, 'thirdDown': 0.7, 'cumulative': {'total': 265.9, 'passing': 2061.5, 'rushing': 80.6}}"
2021,ACC,North Carolina,"{'overall': 0.28, 'passing': 0.25, 'rushing': 0.34, 'firstDown': 0.06, 'secondDown': 0.41, 'thirdDown': 0.65, 'cumulative': {'total': 251.1, 'passing': 105.84, 'rushing': 157.1}}","{'overall': 0.25, 'passing': 0.35, 'rushing': 0.18, 'firstDown': 0.14, 'secondDown': 0.23, 'thirdDown': 0.55, 'cumulative': {'total': 220.2, 'passing': 1432.1, 'rushing': 86.6}}"
2021,Mid-American,Northern Illinois,"{'overall': 0.29, 'passing': 0.39, 'rushing': 0.26, 'firstDown': 0.1, 'secondDown': 0.28, 'thirdDown': 0.52, 'cumulative': {'total': 287.9, 'passing': 139.4, 'rushing': 162.8}}","{'overall': 0.32, 'passing': 0.28, 'rushing': 0.36, 'firstDown': 0.22, 'secondDown': 0.35, 'thirdDown': 0.48, 'cumulative': {'total': 297.7, 'passing': 1189.8, 'rushing': 180.1}}"
2021,Conference USA,North Texas,"{'overall': 0.16, 'passing': 0.19, 'rushing': 0.17, 'firstDown': -0.03, 'secondDown': 0.26, 'thirdDown': 0.47, 'cumulative': {'total': 161.4, 'passing': 76.5, 'rushing': 100.7}}","{'overall': 0.18, 'passing': 0.3, 'rushing': 0.1, 'firstDown': 0.01, 'secondDown': 0.23, 'thirdDown': 0.41, 'cumulative': {'total': 151.4, 'passing': 1199.8, 'rushing': 42.9}}"
2021,Big Ten,Northwestern,"{'overall': 0.09, 'passing': 0.12, 'rushing': 0.09, 'firstDown': -0.02, 'secondDown': 0.01, 'thirdDown': 0.41, 'cumulative': {'total': 75.4, 'passing': 46.08, 'rushing': 37}}","{'overall': 0.27, 'passing': 0.24, 'rushing': 0.3, 'firstDown': 0.17, 'secondDown': 0.28, 'thirdDown': 0.44, 'cumulative': {'total': 224.6, 'passing': 899, 'rushing': 137.8}}"
2021,FBS Independents,Notre Dame,"{'overall': 0.25, 'passing': 0.37, 'rushing': 0.1, 'firstDown': 0.1, 'secondDown': 0.2, 'thirdDown': 0.64, 'cumulative': {'total': 221.8, 'passing': 178.71, 'rushing': 43.1}}","{'overall': 0.08, 'passing': 0.09, 'rushing': 0.06, 'firstDown': -0.06, 'secondDown': 0.12, 'thirdDown': 0.26, 'cumulative': {'total': 67.8, 'passing': 437.3, 'rushing': 25.9}}"
2021,Mid-American,Ohio,"{'overall': 0.19, 'passing': 0.18, 'rushing': 0.25, 'firstDown': 0.08, 'secondDown': 0.12, 'thirdDown': 0.41, 'cumulative': {'total': 145.2, 'passing': 60.42, 'rushing': 102.7}}","{'overall': 0.27, 'passing': 0.34, 'rushing': 0.21, 'firstDown': 0.16, 'secondDown': 0.25, 'thirdDown': 0.44, 'cumulative': {'total': 227.9, 'passing': 1380.3, 'rushing': 94.1}}"
2021,Big Ten,Ohio State,"{'overall': 0.43, 'passing': 0.59, 'rushing': 0.24, 'firstDown': 0.28, 'secondDown': 0.4, 'thirdDown': 0.89, 'cumulative': {'total': 395.5, 'passing': 299.33, 'rushing': 96.1}}","{'overall': 0.12, 'passing': 0.2, 'rushing': 0.04, 'firstDown': -0.1, 'secondDown': 0.15, 'thirdDown': 0.55, 'cumulative': {'total': 111.1, 'passing': 966, 'rushing': 16.1}}"
2021,Big 12,Oklahoma,"{'overall': 0.34, 'passing': 0.41, 'rushing': 0.27, 'firstDown': 0.16, 'secondDown': 0.35, 'thirdDown': 0.68, 'cumulative': {'total': 287.6, 'passing': 177.71, 'rushing': 112.7}}","{'overall': 0.19, 'passing': 0.33, 'rushing': 0.06, 'firstDown': -0.02, 'secondDown': 0.23, 'thirdDown': 0.4, 'cumulative': {'total': 169.2, 'passing': 1551.1, 'rushing': 23.9}}"
2021,Big 12,Oklahoma State,"{'overall': 0.18, 'passing': 0.32, 'rushing': 0.08, 'firstDown': 0.08, 'secondDown': 0.06, 'thirdDown': 0.62, 'cumulative': {'total': 186.7, 'passing': 150.77, 'rushing': 45.9}}","{'overall': 0.03, 'passing': 0.09, 'rushing': -0.03, 'firstDown': -0.03, 'secondDown': 0.02, 'thirdDown': 0.2, 'cumulative': {'total': 28.4, 'passing': 458.4, 'rushing': -13.5}}"
2021,Conference USA,Old Dominion,"{'overall': 0.14, 'passing': 0.21, 'rushing': 0.12, 'firstDown': -0.09, 'secondDown': 0.19, 'thirdDown': 0.59, 'cumulative': {'total': 128.3, 'passing': 93.58, 'rushing': 59.6}}","{'overall': 0.13, 'passing': 0.25, 'rushing': 0.05, 'firstDown': 0.04, 'secondDown': 0.05, 'thirdDown': 0.49, 'cumulative': {'total': 126.4, 'passing': 1239.5, 'rushing': 22.8}}"
2021,SEC,Ole Miss,"{'overall': 0.28, 'passing': 0.26, 'rushing': 0.3, 'firstDown': 0.21, 'secondDown': 0.23, 'thirdDown': 0.41, 'cumulative': {'total': 276.4, 'passing': 116.05, 'rushing': 163.8}}","{'overall': 0.17, 'passing': 0.08, 'rushing': 0.26, 'firstDown': 0.1, 'secondDown': 0.17, 'thirdDown': 0.27, 'cumulative': {'total': 168.6, 'passing': 388.5, 'rushing': 133.6}}"
2021,Pac-12,Oregon,"{'overall': 0.26, 'passing': 0.26, 'rushing': 0.28, 'firstDown': 0.12, 'secondDown': 0.26, 'thirdDown': 0.67, 'cumulative': {'total': 246, 'passing': 113.07, 'rushing': 143.6}}","{'overall': 0.2, 'passing': 0.24, 'rushing': 0.16, 'firstDown': 0.01, 'secondDown': 0.18, 'thirdDown': 0.54, 'cumulative': {'total': 196.1, 'passing': 1228.9, 'rushing': 74.8}}"
2021,Pac-12,Oregon State,"{'overall': 0.32, 'passing': 0.38, 'rushing': 0.29, 'firstDown': 0.2, 'secondDown': 0.25, 'thirdDown': 0.64, 'cumulative': {'total': 273.5, 'passing': 136.12, 'rushing': 145.1}}","{'overall': 0.2, 'passing': 0.27, 'rushing': 0.14, 'firstDown': 0.07, 'secondDown': 0.09, 'thirdDown': 0.72, 'cumulative': {'total': 174.4, 'passing': 1219.4, 'rushing': 60.2}}"
2021,Big Ten,Penn State,"{'overall': 0.13, 'passing': 0.24, 'rushing': -0.01, 'firstDown': -0.02, 'secondDown': 0.14, 'thirdDown': 0.43, 'cumulative': {'total': 126.5, 'passing': 128.77, 'rushing': -2.3}}","{'overall': 0.05, 'passing': 0.03, 'rushing': 0.06, 'firstDown': -0.07, 'secondDown': 0.01, 'thirdDown': 0.33, 'cumulative': {'total': 50.8, 'passing': 166.5, 'rushing': 34.1}}"
2021,ACC,Pittsburgh,"{'overall': 0.29, 'passing': 0.41, 'rushing': 0.17, 'firstDown': 0.17, 'secondDown': 0.2, 'thirdDown': 0.67, 'cumulative': {'total': 298.3, 'passing': 223.54, 'rushing': 81.9}}","{'overall': 0.06, 'passing': 0.15, 'rushing': -0.05, 'firstDown': 0.03, 'secondDown': 0, 'thirdDown': 0.4, 'cumulative': {'total': 57.7, 'passing': 805.2, 'rushing': -20.9}}"
2021,Big Ten,Purdue,"{'overall': 0.23, 'passing': 0.39, 'rushing': -0.05, 'firstDown': 0.08, 'secondDown': 0.21, 'thirdDown': 0.63, 'cumulative': {'total': 215.4, 'passing': 234.59, 'rushing': -16.3}}","{'overall': 0.14, 'passing': 0.21, 'rushing': 0.09, 'firstDown': 0.01, 'secondDown': 0.2, 'thirdDown': 0.36, 'cumulative': {'total': 123.7, 'passing': 835.5, 'rushing': 43.3}}"
2021,Conference USA,Rice,"{'overall': 0.14, 'passing': 0.28, 'rushing': 0.09, 'firstDown': 0.06, 'secondDown': 0.09, 'thirdDown': 0.38, 'cumulative': {'total': 119.8, 'passing': 106.14, 'rushing': 40.3}}","{'overall': 0.31, 'passing': 0.4, 'rushing': 0.29, 'firstDown': 0.16, 'secondDown': 0.41, 'thirdDown': 0.48, 'cumulative': {'total': 248.9, 'passing': 1686.7, 'rushing': 108.8}}"
2021,Big Ten,Rutgers,"{'overall': 0.06, 'passing': 0.01, 'rushing': 0.12, 'firstDown': -0.01, 'secondDown': 0.08, 'thirdDown': 0.3, 'cumulative': {'total': 55.2, 'passing': 3.72, 'rushing': 55.6}}","{'overall': 0.21, 'passing': 0.39, 'rushing': 0.08, 'firstDown': 0.08, 'secondDown': 0.24, 'thirdDown': 0.43, 'cumulative': {'total': 176.4, 'passing': 1470.7, 'rushing': 40.2}}"
2021,Mountain West,San Diego State,"{'overall': 0.13, 'passing': 0.17, 'rushing': 0.12, 'firstDown': -0.04, 'secondDown': 0.21, 'thirdDown': 0.31, 'cumulative': {'total': 118.3, 'passing': 64.24, 'rushing': 64.9}}","{'overall': 0.05, 'passing': 0.15, 'rushing': -0.08, 'firstDown': -0.08, 'secondDown': 0.04, 'thirdDown': 0.32, 'cumulative': {'total': 43.9, 'passing': 883.9, 'rushing': -29.3}}"
2021,Mountain West,San José State,"{'overall': 0.12, 'passing': 0.18, 'rushing': 0.06, 'firstDown': 0.01, 'secondDown': 0.15, 'thirdDown': 0.38, 'cumulative': {'total': 89.2, 'passing': 74.38, 'rushing': 18.2}}","{'overall': 0.14, 'passing': 0.25, 'rushing': 0.04, 'firstDown': 0.02, 'secondDown': 0.02, 'thirdDown': 0.51, 'cumulative': {'total': 116.5, 'passing': 1061.1, 'rushing': 16.8}}"
2021,American Athletic,SMU,"{'overall': 0.32, 'passing': 0.48, 'rushing': 0.16, 'firstDown': 0.11, 'secondDown': 0.35, 'thirdDown': 0.64, 'cumulative': {'total': 281.3, 'passing': 231, 'rushing': 64.4}}","{'overall': 0.24, 'passing': 0.41, 'rushing': 0.1, 'firstDown': 0.04, 'secondDown': 0.26, 'thirdDown': 0.56, 'cumulative': {'total': 201.8, 'passing': 1718.5, 'rushing': 41.9}}"
2021,Sun Belt,South Alabama,"{'overall': 0.17, 'passing': 0.28, 'rushing': 0.06, 'firstDown': -0.04, 'secondDown': 0.1, 'thirdDown': 0.52, 'cumulative': {'total': 138.8, 'passing': 121.76, 'rushing': 22.8}}","{'overall': 0.14, 'passing': 0.23, 'rushing': 0.1, 'firstDown': -0.02, 'secondDown': 0.16, 'thirdDown': 0.46, 'cumulative': {'total': 111.6, 'passing': 860.9, 'rushing': 39.8}}"
2021,SEC,South Carolina,"{'overall': 0.15, 'passing': 0.27, 'rushing': 0.07, 'firstDown': -0.06, 'secondDown': 0.21, 'thirdDown': 0.48, 'cumulative': {'total': 125.6, 'passing': 103.76, 'rushing': 28.9}}","{'overall': 0.15, 'passing': 0.14, 'rushing': 0.17, 'firstDown': -0.01, 'secondDown': 0.22, 'thirdDown': 0.37, 'cumulative': {'total': 119.4, 'passing': 498.1, 'rushing': 80.4}}"
2021,Conference USA,Southern Miss,"{'overall': 0.02, 'passing': 0.2, 'rushing': -0.06, 'firstDown': -0.12, 'secondDown': 0.08, 'thirdDown': 0.27, 'cumulative': {'total': 15.1, 'passing': 63.64, 'rushing': -22.8}}","{'overall': 0.2, 'passing': 0.31, 'rushing': 0.12, 'firstDown': -0.01, 'secondDown': 0.2, 'thirdDown': 0.62, 'cumulative': {'total': 142.4, 'passing': 1021.4, 'rushing': 45.7}}"
2021,American Athletic,South Florida,"{'overall': 0.13, 'passing': 0.15, 'rushing': 0.13, 'firstDown': -0.03, 'secondDown': 0.2, 'thirdDown': 0.37, 'cumulative': {'total': 107.2, 'passing': 56.7, 'rushing': 58}}","{'overall': 0.32, 'passing': 0.37, 'rushing': 0.27, 'firstDown': 0.29, 'secondDown': 0.2, 'thirdDown': 0.49, 'cumulative': {'total': 252.9, 'passing': 1431.7, 'rushing': 113.3}}"
2021,Pac-12,Stanford,"{'overall': 0.13, 'passing': 0.22, 'rushing': 0.04, 'firstDown': -0.02, 'secondDown': 0.19, 'thirdDown': 0.36, 'cumulative': {'total': 88.4, 'passing': 86.64, 'rushing': 11.5}}","{'overall': 0.31, 'passing': 0.24, 'rushing': 0.37, 'firstDown': 0.24, 'secondDown': 0.29, 'thirdDown': 0.55, 'cumulative': {'total': 255.3, 'passing': 856.3, 'rushing': 172.8}}"
2021,ACC,Syracuse,"{'overall': 0.22, 'passing': 0.16, 'rushing': 0.26, 'firstDown': 0.04, 'secondDown': 0.26, 'thirdDown': 0.51, 'cumulative': {'total': 163.7, 'passing': 47.91, 'rushing': 117.9}}","{'overall': 0.15, 'passing': 0.25, 'rushing': 0.09, 'firstDown': 0.03, 'secondDown': 0.13, 'thirdDown': 0.48, 'cumulative': {'total': 119.2, 'passing': 938, 'rushing': 37.3}}"
2021,Big 12,TCU,"{'overall': 0.28, 'passing': 0.41, 'rushing': 0.22, 'firstDown': 0.17, 'secondDown': 0.26, 'thirdDown': 0.66, 'cumulative': {'total': 220.3, 'passing': 136.02, 'rushing': 96.9}}","{'overall': 0.32, 'passing': 0.42, 'rushing': 0.29, 'firstDown': 0.2, 'secondDown': 0.31, 'thirdDown': 0.77, 'cumulative': {'total': 248.1, 'passing': 1357.5, 'rushing': 129.3}}"
2021,American Athletic,Temple,"{'overall': 0.07, 'passing': 0.03, 'rushing': 0.13, 'firstDown': -0.08, 'secondDown': 0.18, 'thirdDown': 0.24, 'cumulative': {'total': 49.1, 'passing': 13.54, 'rushing': 42.4}}","{'overall': 0.26, 'passing': 0.34, 'rushing': 0.21, 'firstDown': 0.04, 'secondDown': 0.31, 'thirdDown': 0.51, 'cumulative': {'total': 217.1, 'passing': 1052.3, 'rushing': 111.9}}"
2021,SEC,Tennessee,"{'overall': 0.29, 'passing': 0.37, 'rushing': 0.23, 'firstDown': 0.19, 'secondDown': 0.3, 'thirdDown': 0.59, 'cumulative': {'total': 277, 'passing': 153.83, 'rushing': 123.2}}","{'overall': 0.19, 'passing': 0.23, 'rushing': 0.18, 'firstDown': 0.01, 'secondDown': 0.07, 'thirdDown': 0.65, 'cumulative': {'total': 190.1, 'passing': 1171.3, 'rushing': 87.3}}"
2021,Big 12,Texas,"{'overall': 0.31, 'passing': 0.37, 'rushing': 0.27, 'firstDown': 0.19, 'secondDown': 0.25, 'thirdDown': 0.64, 'cumulative': {'total': 242.4, 'passing': 133.21, 'rushing': 115.8}}","{'overall': 0.24, 'passing': 0.33, 'rushing': 0.18, 'firstDown': 0.15, 'secondDown': 0.13, 'thirdDown': 0.61, 'cumulative': {'total': 203.6, 'passing': 1301.6, 'rushing': 80.3}}"
2021,SEC,Texas A&M,"{'overall': 0.18, 'passing': 0.21, 'rushing': 0.17, 'firstDown': 0.1, 'secondDown': 0.15, 'thirdDown': 0.36, 'cumulative': {'total': 139.7, 'passing': 79.54, 'rushing': 67.9}}","{'overall': 0.01, 'passing': 0.01, 'rushing': 0.01, 'firstDown': -0.06, 'secondDown': -0.09, 'thirdDown': 0.33, 'cumulative': {'total': 9.2, 'passing': 56.8, 'rushing': 3.5}}"
2021,Sun Belt,Texas State,"{'overall': 0.15, 'passing': 0.2, 'rushing': 0.14, 'firstDown': -0.03, 'secondDown': 0.13, 'thirdDown': 0.43, 'cumulative': {'total': 124.4, 'passing': 81.64, 'rushing': 58.7}}","{'overall': 0.3, 'passing': 0.41, 'rushing': 0.23, 'firstDown': 0.12, 'secondDown': 0.26, 'thirdDown': 0.62, 'cumulative': {'total': 261.1, 'passing': 1626.2, 'rushing': 107.3}}"
2021,Big 12,Texas Tech,"{'overall': 0.29, 'passing': 0.38, 'rushing': 0.21, 'firstDown': 0.1, 'secondDown': 0.25, 'thirdDown': 0.75, 'cumulative': {'total': 230.2, 'passing': 151.01, 'rushing': 86.9}}","{'overall': 0.25, 'passing': 0.33, 'rushing': 0.16, 'firstDown': 0.07, 'secondDown': 0.14, 'thirdDown': 0.69, 'cumulative': {'total': 219.9, 'passing': 1545.2, 'rushing': 65.5}}"
2021,Mid-American,Toledo,"{'overall': 0.3, 'passing': 0.27, 'rushing': 0.34, 'firstDown': 0.21, 'secondDown': 0.17, 'thirdDown': 0.61, 'cumulative': {'total': 243, 'passing': 107.53, 'rushing': 138.8}}","{'overall': 0.08, 'passing': 0.16, 'rushing': 0.06, 'firstDown': -0.04, 'secondDown': 0, 'thirdDown': 0.52, 'cumulative': {'total': 68.4, 'passing': 693.1, 'rushing': 27.3}}"
2021,Sun Belt,Troy,"{'overall': 0.13, 'passing': 0.23, 'rushing': 0.02, 'firstDown': -0.05, 'secondDown': 0, 'thirdDown': 0.5, 'cumulative': {'total': 97.2, 'passing': 99.96, 'rushing': 6.9}}","{'overall': 0.13, 'passing': 0.24, 'rushing': 0.07, 'firstDown': -0.05, 'secondDown': 0.02, 'thirdDown': 0.47, 'cumulative': {'total': 101.8, 'passing': 788.6, 'rushing': 31.3}}"
2021,American Athletic,Tulane,"{'overall': 0.19, 'passing': 0.16, 'rushing': 0.21, 'firstDown': -0.02, 'secondDown': 0.23, 'thirdDown': 0.43, 'cumulative': {'total': 143, 'passing': 61.62, 'rushing': 81.4}}","{'overall': 0.21, 'passing': 0.3, 'rushing': 0.13, 'firstDown': -0.01, 'secondDown': 0.18, 'thirdDown': 0.55, 'cumulative': {'total': 175.9, 'passing': 1227.6, 'rushing': 54.8}}"
2021,American Athletic,Tulsa,"{'overall': 0.16, 'passing': 0.26, 'rushing': 0.1, 'firstDown': 0.06, 'secondDown': 0.24, 'thirdDown': 0.32, 'cumulative': {'total': 152.6, 'passing': 109.4, 'rushing': 53}}","{'overall': 0.15, 'passing': 0.25, 'rushing': 0.08, 'firstDown': -0.11, 'secondDown': 0.29, 'thirdDown': 0.46, 'cumulative': {'total': 133, 'passing': 1056.3, 'rushing': 36.6}}"
2021,Conference USA,UAB,"{'overall': 0.28, 'passing': 0.43, 'rushing': 0.21, 'firstDown': 0.15, 'secondDown': 0.28, 'thirdDown': 0.5, 'cumulative': {'total': 228.5, 'passing': 136.6, 'rushing': 100.6}}","{'overall': 0.11, 'passing': 0.26, 'rushing': -0.01, 'firstDown': -0.03, 'secondDown': 0.07, 'thirdDown': 0.44, 'cumulative': {'total': 97.9, 'passing': 1108.4, 'rushing': -4}}"
2021,American Athletic,UCF,"{'overall': 0.23, 'passing': 0.22, 'rushing': 0.24, 'firstDown': 0.02, 'secondDown': 0.33, 'thirdDown': 0.43, 'cumulative': {'total': 198.9, 'passing': 90.92, 'rushing': 108}}","{'overall': 0.15, 'passing': 0.1, 'rushing': 0.21, 'firstDown': 0.01, 'secondDown': 0.12, 'thirdDown': 0.52, 'cumulative': {'total': 141.9, 'passing': 488.4, 'rushing': 93}}"
2021,Pac-12,UCLA,"{'overall': 0.32, 'passing': 0.38, 'rushing': 0.28, 'firstDown': 0.18, 'secondDown': 0.3, 'thirdDown': 0.52, 'cumulative': {'total': 272.8, 'passing': 135.55, 'rushing': 139.3}}","{'overall': 0.2, 'passing': 0.2, 'rushing': 0.19, 'firstDown': 0.02, 'secondDown': 0.21, 'thirdDown': 0.63, 'cumulative': {'total': 163.5, 'passing': 951.8, 'rushing': 68.3}}"
2021,FBS Independents,UConn,"{'overall': -0.01, 'passing': -0.03, 'rushing': 0.02, 'firstDown': -0.19, 'secondDown': 0.03, 'thirdDown': 0.22, 'cumulative': {'total': -7.6, 'passing': -10.86, 'rushing': 6.8}}","{'overall': 0.24, 'passing': 0.35, 'rushing': 0.16, 'firstDown': 0.08, 'secondDown': 0.24, 'thirdDown': 0.55, 'cumulative': {'total': 216.2, 'passing': 1411, 'rushing': 75.5}}"
2021,Sun Belt,UL Monroe,"{'overall': 0.08, 'passing': 0.17, 'rushing': 0.01, 'firstDown': -0.15, 'secondDown': 0.02, 'thirdDown': 0.54, 'cumulative': {'total': 68.9, 'passing': 67.26, 'rushing': 4.4}}","{'overall': 0.25, 'passing': 0.37, 'rushing': 0.15, 'firstDown': 0.17, 'secondDown': 0.15, 'thirdDown': 0.75, 'cumulative': {'total': 214.3, 'passing': 1583.5, 'rushing': 61.3}}"
2021,Mountain West,UNLV,"{'overall': 0.11, 'passing': 0.16, 'rushing': 0.07, 'firstDown': 0.03, 'secondDown': -0.01, 'thirdDown': 0.43, 'cumulative': {'total': 74.9, 'passing': 56.81, 'rushing': 25.4}}","{'overall': 0.26, 'passing': 0.42, 'rushing': 0.17, 'firstDown': 0.16, 'secondDown': 0.28, 'thirdDown': 0.55, 'cumulative': {'total': 207.5, 'passing': 1507.7, 'rushing': 73.8}}"
2021,Pac-12,USC,"{'overall': 0.21, 'passing': 0.28, 'rushing': 0.14, 'firstDown': 0.09, 'secondDown': 0.19, 'thirdDown': 0.43, 'cumulative': {'total': 196.7, 'passing': 148.97, 'rushing': 55.6}}","{'overall': 0.28, 'passing': 0.43, 'rushing': 0.16, 'firstDown': 0.04, 'secondDown': 0.35, 'thirdDown': 0.63, 'cumulative': {'total': 223.5, 'passing': 1581.6, 'rushing': 68.5}}"
2021,Pac-12,Utah,"{'overall': 0.29, 'passing': 0.3, 'rushing': 0.29, 'firstDown': 0.15, 'secondDown': 0.33, 'thirdDown': 0.69, 'cumulative': {'total': 263.3, 'passing': 120.14, 'rushing': 150.3}}","{'overall': 0.15, 'passing': 0.19, 'rushing': 0.12, 'firstDown': -0.01, 'secondDown': 0.09, 'thirdDown': 0.52, 'cumulative': {'total': 132.6, 'passing': 918.9, 'rushing': 51}}"
2021,Mountain West,Utah State,"{'overall': 0.22, 'passing': 0.44, 'rushing': 0.02, 'firstDown': 0.03, 'secondDown': 0.14, 'thirdDown': 0.72, 'cumulative': {'total': 224.9, 'passing': 230.5, 'rushing': 8.9}}","{'overall': 0.16, 'passing': 0.28, 'rushing': 0.08, 'firstDown': 0.03, 'secondDown': 0.23, 'thirdDown': 0.5, 'cumulative': {'total': 149.7, 'passing': 1259.2, 'rushing': 39.7}}"
2021,Conference USA,UTEP,"{'overall': 0.21, 'passing': 0.5, 'rushing': 0.03, 'firstDown': 0.06, 'secondDown': 0.21, 'thirdDown': 0.49, 'cumulative': {'total': 157.3, 'passing': 167.65, 'rushing': 10.6}}","{'overall': 0.11, 'passing': 0.22, 'rushing': 0.03, 'firstDown': 0.07, 'secondDown': -0.02, 'thirdDown': 0.4, 'cumulative': {'total': 92.5, 'passing': 874.3, 'rushing': 10.2}}"
2021,Conference USA,UTSA,"{'overall': 0.26, 'passing': 0.41, 'rushing': 0.15, 'firstDown': 0.13, 'secondDown': 0.19, 'thirdDown': 0.65, 'cumulative': {'total': 258.3, 'passing': 185.62, 'rushing': 78.6}}","{'overall': 0.18, 'passing': 0.33, 'rushing': 0.08, 'firstDown': 0.03, 'secondDown': 0.3, 'thirdDown': 0.4, 'cumulative': {'total': 167.3, 'passing': 1522.5, 'rushing': 37.2}}"
2021,SEC,Vanderbilt,"{'overall': 0.05, 'passing': 0.11, 'rushing': 0.03, 'firstDown': -0.1, 'secondDown': -0.05, 'thirdDown': 0.41, 'cumulative': {'total': 42.7, 'passing': 48.33, 'rushing': 11.7}}","{'overall': 0.32, 'passing': 0.42, 'rushing': 0.23, 'firstDown': 0.24, 'secondDown': 0.34, 'thirdDown': 0.47, 'cumulative': {'total': 262.8, 'passing': 1694.7, 'rushing': 96.7}}"
