year,team,conference,fpi,resumeRanks,efficiencies
2016,Syracuse,ACC,-2.668,"{'strengthOfRecord': 70, 'fpi': 81, 'averageWinProbability': 108, 'strengthOfSchedule': 11, 'remainingStrengthOfSchedule': None, 'gameControl': 75}","{'overall': 40.877, 'offense': 52.17, 'defense': 33.617, 'specialTeams': 45.286}"
2016,Pittsburgh,ACC,12.733,"{'strengthOfRecord': 28, 'fpi': 25, 'averageWinProbability': 30, 'strengthOfSchedule': 30, 'remainingStrengthOfSchedule': None, 'gameControl': 15}","{'overall': 69.674, 'offense': 82.729, 'defense': 45.975, 'specialTeams': 56.182}"
2016,Utah State,Mountain West,-5.259,"{'strengthOfRecord': 111, 'fpi': 88, 'averageWinProbability': 78, 'strengthOfSchedule': 72, 'remainingStrengthOfSchedule': None, 'gameControl': 80}","{'overall': 37.309, 'offense': 36.192, 'defense': 45.707, 'specialTeams': 40.346}"
2016,Boise State,Mountain West,9.473,"{'strengthOfRecord': 36, 'fpi': 35, 'averageWinProbability': 9, 'strengthOfSchedule': 78, 'remainingStrengthOfSchedule': None, 'gameControl': 24}","{'overall': 68.943, 'offense': 69.422, 'defense': 66.466, 'specialTeams': 33.381}"
2016,Colorado State,Mountain West,-0.848,"{'strengthOfRecord': 77, 'fpi': 74, 'averageWinProbability': 59, 'strengthOfSchedule': 82, 'remainingStrengthOfSchedule': None, 'gameControl': 69}","{'overall': 48.57, 'offense': 62.352, 'defense': 34.128, 'specialTeams': 52.572}"
2016,Wyoming,Mountain West,-1.915,"{'strengthOfRecord': 71, 'fpi': 76, 'averageWinProbability': 66, 'strengthOfSchedule': 77, 'remainingStrengthOfSchedule': None, 'gameControl': 86}","{'overall': 49.361, 'offense': 53.164, 'defense': 49.256, 'specialTeams': 40.405}"
2016,New Mexico,Mountain West,-3.435,"{'strengthOfRecord': 67, 'fpi': 83, 'averageWinProbability': 31, 'strengthOfSchedule': 126, 'remainingStrengthOfSchedule': None, 'gameControl': 82}","{'overall': 42.613, 'offense': 61.18, 'defense': 26.406, 'specialTeams': 54.721}"
2016,Air Force,Mountain West,0.881,"{'strengthOfRecord': 49, 'fpi': 68, 'averageWinProbability': 39, 'strengthOfSchedule': 113, 'remainingStrengthOfSchedule': None, 'gameControl': 81}","{'overall': 50.21, 'offense': 50.309, 'defense': 45.488, 'specialTeams': 62.254}"
2016,Fresno State,Mountain West,-16.106,"{'strengthOfRecord': 128, 'fpi': 120, 'averageWinProbability': 111, 'strengthOfSchedule': 85, 'remainingStrengthOfSchedule': None, 'gameControl': 113}","{'overall': 20.739, 'offense': 14.875, 'defense': 37.775, 'specialTeams': 52.444}"
2016,San Diego State,Mountain West,7.496,"{'strengthOfRecord': 44, 'fpi': 45, 'averageWinProbability': 15, 'strengthOfSchedule': 112, 'remainingStrengthOfSchedule': None, 'gameControl': 43}","{'overall': 65.347, 'offense': 45.889, 'defense': 72.174, 'specialTeams': 67.303}"
2016,UNLV,Mountain West,-11.099,"{'strengthOfRecord': 112, 'fpi': 107, 'averageWinProbability': 112, 'strengthOfSchedule': 94, 'remainingStrengthOfSchedule': None, 'gameControl': 117}","{'overall': 27.538, 'offense': 46.001, 'defense': 23.026, 'specialTeams': 36.973}"
2016,San José State,Mountain West,-9.751,"{'strengthOfRecord': 106, 'fpi': 102, 'averageWinProbability': 109, 'strengthOfSchedule': 81, 'remainingStrengthOfSchedule': None, 'gameControl': 106}","{'overall': 23.742, 'offense': 28.817, 'defense': 29.865, 'specialTeams': 41.311}"
2016,Nevada,Mountain West,-8.868,"{'strengthOfRecord': 105, 'fpi': 100, 'averageWinProbability': 87, 'strengthOfSchedule': 114, 'remainingStrengthOfSchedule': None, 'gameControl': 110}","{'overall': 27.707, 'offense': 41.883, 'defense': 23.551, 'specialTeams': 48.234}"
2016,Hawai'i,Mountain West,-12.121,"{'strengthOfRecord': 85, 'fpi': 111, 'averageWinProbability': 101, 'strengthOfSchedule': 86, 'remainingStrengthOfSchedule': None, 'gameControl': 111}","{'overall': 31.38, 'offense': 34.719, 'defense': 33.818, 'specialTeams': 52.79}"
2016,Louisville,ACC,21.55,"{'strengthOfRecord': 25, 'fpi': 9, 'averageWinProbability': 21, 'strengthOfSchedule': 58, 'remainingStrengthOfSchedule': None, 'gameControl': 21}","{'overall': 80.105, 'offense': 80.348, 'defense': 74.593, 'specialTeams': 35.404}"
2016,Ohio State,Big Ten,26.245,"{'strengthOfRecord': 3, 'fpi': 4, 'averageWinProbability': 13, 'strengthOfSchedule': 20, 'remainingStrengthOfSchedule': None, 'gameControl': 5}","{'overall': 85.216, 'offense': 70.663, 'defense': 88.476, 'specialTeams': 48.636}"
2016,Michigan State,Big Ten,3.916,"{'strengthOfRecord': 90, 'fpi': 60, 'averageWinProbability': 75, 'strengthOfSchedule': 33, 'remainingStrengthOfSchedule': None, 'gameControl': 56}","{'overall': 46.553, 'offense': 52.352, 'defense': 41.684, 'specialTeams': 50.602}"
2016,Maryland,Big Ten,-2.305,"{'strengthOfRecord': 69, 'fpi': 78, 'averageWinProbability': 84, 'strengthOfSchedule': 64, 'remainingStrengthOfSchedule': None, 'gameControl': 78}","{'overall': 44.847, 'offense': 47.514, 'defense': 40.19, 'specialTeams': 64.421}"
2016,Rutgers,Big Ten,-12.224,"{'strengthOfRecord': 107, 'fpi': 113, 'averageWinProbability': 125, 'strengthOfSchedule': 40, 'remainingStrengthOfSchedule': None, 'gameControl': 105}","{'overall': 20.997, 'offense': 16.004, 'defense': 41.156, 'specialTeams': 37.613}"
2016,Michigan,Big Ten,26.98,"{'strengthOfRecord': 12, 'fpi': 3, 'averageWinProbability': 4, 'strengthOfSchedule': 53, 'remainingStrengthOfSchedule': None, 'gameControl': 7}","{'overall': 88.86, 'offense': 73.722, 'defense': 87.383, 'specialTeams': 74.828}"
2016,Penn State,Big Ten,17.579,"{'strengthOfRecord': 9, 'fpi': 13, 'averageWinProbability': 51, 'strengthOfSchedule': 37, 'remainingStrengthOfSchedule': None, 'gameControl': 36}","{'overall': 72.595, 'offense': 71.204, 'defense': 63.342, 'specialTeams': 60.987}"
2016,Indiana,Big Ten,0.906,"{'strengthOfRecord': 68, 'fpi': 67, 'averageWinProbability': 82, 'strengthOfSchedule': 62, 'remainingStrengthOfSchedule': None, 'gameControl': 79}","{'overall': 47.089, 'offense': 39.279, 'defense': 60.897, 'specialTeams': 37.471}"
2016,Wisconsin,Big Ten,17.827,"{'strengthOfRecord': 7, 'fpi': 12, 'averageWinProbability': 11, 'strengthOfSchedule': 25, 'remainingStrengthOfSchedule': None, 'gameControl': 8}","{'overall': 79.326, 'offense': 63.843, 'defense': 85.535, 'specialTeams': 45.482}"
2016,Minnesota,Big Ten,7.153,"{'strengthOfRecord': 31, 'fpi': 47, 'averageWinProbability': 16, 'strengthOfSchedule': 66, 'remainingStrengthOfSchedule': None, 'gameControl': 20}","{'overall': 61.123, 'offense': 43.302, 'defense': 68.569, 'specialTeams': 65.115}"
2016,Nebraska,Big Ten,7.038,"{'strengthOfRecord': 26, 'fpi': 48, 'averageWinProbability': 58, 'strengthOfSchedule': 59, 'remainingStrengthOfSchedule': None, 'gameControl': 47}","{'overall': 56.067, 'offense': 54.622, 'defense': 53.319, 'specialTeams': 55.55}"
2016,Iowa,Big Ten,10.714,"{'strengthOfRecord': 39, 'fpi': 30, 'averageWinProbability': 33, 'strengthOfSchedule': 55, 'remainingStrengthOfSchedule': None, 'gameControl': 32}","{'overall': 65.452, 'offense': 51.39, 'defense': 66.286, 'specialTeams': 69.515}"
2016,Illinois,Big Ten,-6.049,"{'strengthOfRecord': 92, 'fpi': 94, 'averageWinProbability': 113, 'strengthOfSchedule': 42, 'remainingStrengthOfSchedule': None, 'gameControl': 91}","{'overall': 30.359, 'offense': 27.438, 'defense': 43.01, 'specialTeams': 38.051}"
2016,Northwestern,Big Ten,8.0,"{'strengthOfRecord': 47, 'fpi': 42, 'averageWinProbability': 52, 'strengthOfSchedule': 47, 'remainingStrengthOfSchedule': None, 'gameControl': 42}","{'overall': 61.669, 'offense': 55.23, 'defense': 63.687, 'specialTeams': 50.101}"
2016,Purdue,Big Ten,-8.762,"{'strengthOfRecord': 100, 'fpi': 99, 'averageWinProbability': 120, 'strengthOfSchedule': 61, 'remainingStrengthOfSchedule': None, 'gameControl': 100}","{'overall': 26.195, 'offense': 36.277, 'defense': 27.375, 'specialTeams': 39.749}"
2016,Army,FBS Independents,-2.004,"{'strengthOfRecord': 76, 'fpi': 77, 'averageWinProbability': 42, 'strengthOfSchedule': 107, 'remainingStrengthOfSchedule': None, 'gameControl': 74}","{'overall': 44.346, 'offense': 43.852, 'defense': 53.19, 'specialTeams': 33.045}"
2016,Texas,Big 12,7.831,"{'strengthOfRecord': 63, 'fpi': 44, 'averageWinProbability': 74, 'strengthOfSchedule': 21, 'remainingStrengthOfSchedule': None, 'gameControl': 54}","{'overall': 56.108, 'offense': 48.389, 'defense': 61.18, 'specialTeams': 51.645}"
2016,Oklahoma,Big 12,22.541,"{'strengthOfRecord': 4, 'fpi': 7, 'averageWinProbability': 7, 'strengthOfSchedule': 10, 'remainingStrengthOfSchedule': None, 'gameControl': 9}","{'overall': 82.757, 'offense': 92.146, 'defense': 59.106, 'specialTeams': 41.083}"
